,orf_id,Intercept._logFC,Intercept._AveExpr,Intercept._t,Intercept._P.Value,Intercept._adj.P.Val,Intercept._B,Dx.Status(CONTROL vs CELIAC)_logFC,Dx.Status(CONTROL vs CELIAC)_AveExpr,Dx.Status(CONTROL vs CELIAC)_t,Dx.Status(CONTROL vs CELIAC)_P.Value,Dx.Status(CONTROL vs CELIAC)_adj.P.Val,Dx.Status(CONTROL vs CELIAC)_B,onset_timeline_numeric_logFC,onset_timeline_numeric_AveExpr,onset_timeline_numeric_t,onset_timeline_numeric_P.Value,onset_timeline_numeric_adj.P.Val,onset_timeline_numeric_B,Sex(Male vs Female)_logFC,Sex(Male vs Female)_AveExpr,Sex(Male vs Female)_t,Sex(Male vs Female)_P.Value,Sex(Male vs Female)_adj.P.Val,Sex(Male vs Female)_B,Age.at.Gluten.Introduction..months._logFC,Age.at.Gluten.Introduction..months._AveExpr,Age.at.Gluten.Introduction..months._t,Age.at.Gluten.Introduction..months._P.Value,Age.at.Gluten.Introduction..months._adj.P.Val,Age.at.Gluten.Introduction..months._B,HLA.Category(High.Risk vs Standard Risk)_logFC,HLA.Category(High.Risk vs Standard Risk)_AveExpr,HLA.Category(High.Risk vs Standard Risk)_t,HLA.Category(High.Risk vs Standard Risk)_P.Value,HLA.Category(High.Risk vs Standard Risk)_adj.P.Val,HLA.Category(High.Risk vs Standard Risk)_B,HLA.Category(Low.No.Risk vs Standard Risk)_logFC,HLA.Category(Low.No.Risk vs Standard Risk)_AveExpr,HLA.Category(Low.No.Risk vs Standard Risk)_t,HLA.Category(Low.No.Risk vs Standard Risk)_P.Value,HLA.Category(Low.No.Risk vs Standard Risk)_adj.P.Val,HLA.Category(Low.No.Risk vs Standard Risk)_B,feeding_first_year(Formula vs Breast_fed)_logFC,feeding_first_year(Formula vs Breast_fed)_AveExpr,feeding_first_year(Formula vs Breast_fed)_t,feeding_first_year(Formula vs Breast_fed)_P.Value,feeding_first_year(Formula vs Breast_fed)_adj.P.Val,feeding_first_year(Formula vs Breast_fed)_B,feeding_first_yearBreastmilk_and_formula_logFC,feeding_first_yearBreastmilk_and_formula_AveExpr,feeding_first_yearBreastmilk_and_formula_t,feeding_first_yearBreastmilk_and_formula_P.Value,feeding_first_yearBreastmilk_and_formula_adj.P.Val,feeding_first_yearBreastmilk_and_formula_B,Delivery.Mode(C.Section vs Vaginal)_logFC,Delivery.Mode(C.Section vs Vaginal)_AveExpr,Delivery.Mode(C.Section vs Vaginal)_t,Delivery.Mode(C.Section vs Vaginal)_P.Value,Delivery.Mode(C.Section vs Vaginal)_adj.P.Val,Delivery.Mode(C.Section vs Vaginal)_B,Dx.Status(CONTROL vs CELIAC).onset_timeline_numeric_logFC,Dx.Status(CONTROL vs CELIAC).onset_timeline_numeric_AveExpr,Dx.Status(CONTROL vs CELIAC).onset_timeline_numeric_t,Dx.Status(CONTROL vs CELIAC).onset_timeline_numeric_P.Value,Dx.Status(CONTROL vs CELIAC).onset_timeline_numeric_adj.P.Val,Dx.Status(CONTROL vs CELIAC).onset_timeline_numeric_B
virus_comp_402_cycle_1_4,virus_comp_402_cycle_1_4,1.97555170114285,1.00866366893022,1.46013160993323,0.147746102466091,0.996995076828017,-4.59363843461009,1.67108294840101,1.00866366893022,2.90714948618948,0.00459494098183585,0.0162802539365696,-2.17291085573218,-0.0318204246591645,1.00866366893022,-1.64972148286282,0.102496190625015,0.415361589742481,-4.86883835895399,-0.997837038286584,1.00866366893022,-1.74244122546056,0.0848571591102991,0.149050708400167,-4.38209520888946,0.114579175043006,1.00866366893022,0.763126225501291,0.447389660513412,0.777637746206013,-5.52831505824475,0.121527642847081,1.00866366893022,0.167262888536263,0.867539550528287,0.961601951092587,-4.59963140897336,1.07072340808775,1.00866366893022,0.295478769511466,0.768310776197008,0.999066860692725,-4.59529078160435,-0.781736831124144,1.00866366893022,-1.14154758328139,0.256679171638885,0.726866897920755,-4.59359416071539,-1.48839633174865,1.00866366893022,-2.43779363647467,0.0167485468848876,0.255539570794627,-3.08481980216861,1.66118451440487,1.00866366893022,2.5849853256621,0.0113513567116434,0.0316894764334522,-2.86227771498708,-0.0102872989713811,1.00866366893022,-0.352579479615836,0.725230485387603,0.999369459381768,-5.53323575600639
virus_comp_402_cycle_1_8,virus_comp_402_cycle_1_8,0.495205534699961,1.07021176976764,0.329493224648823,0.744172532671718,0.996995076828017,-4.59638839110036,1.64414275340319,1.07021176976764,2.57283276252961,0.0155229016054644,0.0325579973156678,-3.13937633843906,-0.0299705380513098,1.07021176976764,-1.43229742241063,0.162847221764479,0.500196602637785,-5.23304494237668,-1.54850575275005,1.07021176976764,-2.4643969664673,0.0199511167063706,0.13256554295326,-3.21759178136012,0.2185297855778,1.07021176976764,1.28264539415905,0.209865931940391,0.777637746206013,-5.05164355936734,0.346805980389479,1.07021176976764,0.421106744814986,0.676810078189628,0.947523421766759,-4.59899985707412,3.73785551115036,1.07021176976764,0.806638595243535,0.426500350395195,0.999066860692725,-4.59517124996726,-0.218250721189614,1.07021176976764,-0.281856071647053,0.780073730502593,0.893164124449974,-4.60004189599599,-0.686627970138598,1.07021176976764,-1.00089246302694,0.325232588710195,0.43871767926353,-5.01933571961708,1.91031500526227,1.07021176976764,2.62314487076523,0.0137941165904424,0.0342084462042211,-2.9462299283042,-0.0688913724993879,1.07021176976764,-1.99388476680803,0.0557316027386271,0.698118466905113,-3.9286365770551
virus_comp_402_cycle_1_9,virus_comp_402_cycle_1_9,0.222402067770919,1.02692144169955,0.146372360162343,0.884767910294139,0.996995076828017,-4.59659646798297,1.94685312413686,1.02692144169955,2.95012279308606,0.00668239252625797,0.0194044206054161,-2.39177143680543,-0.0341325011690639,1.02692144169955,-1.5847304619669,0.125239325214188,0.444268954014861,-5.03167894774879,-1.21192321642767,1.02692144169955,-1.84371126348966,0.0767688440119426,0.146246137243227,-4.27764179378256,0.211298507845173,1.02692144169955,1.21093039261873,0.236924643110313,0.777637746206013,-5.14250725573002,0.830482663460994,1.02692144169955,0.974390725281483,0.338932332497607,0.947523421766759,-4.5953740518444,3.02564054943585,1.02692144169955,0.646474419448482,0.523695733184528,0.999066860692725,-4.59521114909937,-0.285483313920955,1.02692144169955,-0.356485649027137,0.724382822574288,0.858382636030783,-4.59982736352168,-0.967695690510885,1.02692144169955,-1.36621628094443,0.183690366080531,0.343440309491068,-4.68017159097441,2.11420801043333,1.02692144169955,2.81528921955719,0.00922054972589635,0.0290518872738331,-2.59528173982576,-0.0381653584285577,1.02692144169955,-1.10790160414256,0.278151002863567,0.999369459381768,-5.0580753163009
virus_comp_4028_cycle_1_1,virus_comp_4028_cycle_1_1,3.83381647253278,1.75347682566245,1.59013862030697,0.115862449771718,0.996995076828017,-4.59360831318247,1.28340947934581,1.75347682566245,1.25982981135427,0.211499890296596,0.224117333416453,-5.14361933201501,0.0121790329835497,1.75347682566245,0.387391725930155,0.699524843220473,0.799055307247824,-6.04736309754237,-2.94415506489396,1.75347682566245,-2.99093579185399,0.0037243358273914,0.13256554295326,-1.90783271856063,-0.106750664307397,1.75347682566245,-0.389993826079693,0.697607629620258,0.835835111037425,-5.58492841038658,0.223027731550646,1.75347682566245,0.180475797494314,0.857248720165886,0.960556609657139,-4.59887414466084,1.96169502912394,1.75347682566245,0.87258843333528,0.385574735972959,0.999066860692725,-4.59539877977246,1.02078853322939,1.75347682566245,0.815982477843279,0.417003469753944,0.726866897920755,-4.59638453723082,-0.0432521892370051,1.75347682566245,-0.03988738690515,0.968285170137981,0.973422870014907,-5.31128191631281,2.39356208653879,1.75347682566245,2.24410885179156,0.0276701619336344,0.0493961056629327,-3.54842439725951,-0.0215828984466694,1.75347682566245,-0.449428133088824,0.654373420364042,0.999369459381768,-5.45197521304706
virus_comp_4028_cycle_1_2,virus_comp_4028_cycle_1_2,5.82743025570193,2.57108613383062,1.80456167872722,0.0739898244811174,0.996995076828017,-4.59326574249766,0.531701732718267,2.57108613383062,0.368189894419018,0.713467714909539,0.718015313658963,-5.67892453027793,0.0958908702951803,2.57108613383062,2.17040242226384,0.0322140460567588,0.296652125074632,-3.80659872181587,-4.5226822165759,2.57108613383062,-3.44129845219471,0.000830155246934804,0.13256554295326,-0.750234871389257,-0.116222864509088,2.57108613383062,-0.304134621544854,0.761623046997661,0.865813079826941,-5.49621296063851,0.601127560529615,2.57108613383062,0.300329488380357,0.764515516476575,0.956629015086033,-4.59712414096192,2.3402506278478,2.57108613383062,0.844026464735983,0.400560122080374,0.999066860692725,-4.59544931636987,1.21600455799489,2.57108613383062,0.691041254327615,0.491053952065635,0.72956798275458,-4.596606174903,1.02069371848704,2.57108613383062,0.652718223250827,0.515354562386843,0.59397353324054,-5.0404651057779,3.24871907842646,2.57108613383062,2.19247584027501,0.0305371772798788,0.0521359160531744,-3.57790391007988,-0.0421110920679476,2.57108613383062,-0.657395716928906,0.512355002354535,0.999369459381768,-5.28436032746083
virus_comp_407_cycle_1_1,virus_comp_407_cycle_1_1,0.725117227827385,1.4213059102447,0.419575656711698,0.675983254203042,0.996995076828017,-4.5961954808116,2.04076018799802,1.4213059102447,2.78829681397393,0.00669648808109107,0.0194044206054161,-2.48194003495556,-0.022377601167829,1.4213059102447,-0.982008595038673,0.329222240863759,0.543716024364661,-5.76019794735643,-0.962188330024312,1.4213059102447,-1.24418741652377,0.217267393694016,0.254523467798183,-4.98778715861302,0.178281614731174,1.4213059102447,0.923246742918838,0.358810649489044,0.777637746206013,-5.38805859912251,1.0707381499915,1.4213059102447,1.10802184682591,0.271358781355939,0.947523421766759,-4.59420593564952,0.408513741202431,1.4213059102447,0.220969701676161,0.825710657168572,0.999066860692725,-4.59620669979494,-0.924673363316111,1.4213059102447,-1.03396705487691,0.304441870317595,0.726866897920755,-4.59481310612731,-1.5375107624809,1.4213059102447,-1.91483215614443,0.0592902708532565,0.294651033936306,-3.95123693800148,2.27438200523225,1.4213059102447,2.69838539353239,0.00858678151910823,0.0278262634860953,-2.61034731036319,-0.143300643890972,1.4213059102447,-3.48560036722466,0.000820263308305719,0.301830634920228,-0.793062283592753
virus_comp_407_cycle_1_10,virus_comp_407_cycle_1_10,1.16784764167063,1.14089464556558,0.691774987427975,0.491672120278699,0.996995076828017,-4.59586147451722,3.40998689716925,1.14089464556558,4.70355988389268,1.48270058156481e-05,0.00526729381600897,2.94337365030555,-0.0408640160990563,1.14089464556558,-1.74872263098711,0.0853094491785661,0.378499238189487,-4.76685474735712,-0.31091007491213,1.14089464556558,-0.421755169285317,0.674668709290092,0.692955718034854,-5.65443402922762,-0.00430990981998019,1.14089464556558,-0.0226430583448989,0.982008023383006,0.990371469998049,-5.80939290353243,1.45704874456638,1.14089464556558,1.55627185483012,0.124755305061643,0.947523421766759,-4.58882120687807,-0.844359141389715,1.14089464556558,-0.452978689557819,0.652152076098632,0.999066860692725,-4.59605045159187,-0.0523660582209415,1.14089464556558,-0.0590904879186951,0.953070890443148,0.982811128679037,-4.60027649682417,-1.99551477688855,1.14089464556558,-2.52974104121466,0.0139815496527062,0.246710802488296,-2.9459963517121,2.66255259250131,1.14089464556558,3.17988571882564,0.00230455629948216,0.0204499202773092,-1.5041499949592,0.0254538981947701,1.14089464556558,0.692425238726039,0.491266638078521,0.999369459381768,-5.39611260008179
virus_comp_407_cycle_1_12,virus_comp_407_cycle_1_12,2.18510567607374,1.33846427712852,0.88541951271881,0.379311547021252,0.996995076828017,-4.59540084825686,3.92774356476243,1.33846427712852,3.79534167298286,0.000334594422142553,0.00855930148913569,0.149300062170797,-0.0443256662895029,1.33846427712852,-1.35517216930366,0.18022207537732,0.521409058210319,-5.33943472499183,0.21377811472765,1.33846427712852,0.198952650811333,0.8429431504371,0.852239215063052,-5.68074807111967,-0.140930007570171,1.33846427712852,-0.521629948613029,0.603764729639805,0.802204771546206,-5.67089790828124,1.46609791550274,1.33846427712852,1.09850668355943,0.276181242238163,0.947523421766759,-4.59423725361784,-1.93351969099096,1.33846427712852,-0.727163441833506,0.469830691134375,0.999066860692725,-4.59564823341893,0.00251137989308098,1.33846427712852,0.00199847145946128,0.998411792699874,0.99983711479131,-4.60015611234348,-2.57639643414211,1.33846427712852,-2.27371992312261,0.0264149800257724,0.255539570794627,-3.39757127718233,2.62492548310594,1.33846427712852,2.16821945073601,0.03394242402159,0.055792000618484,-3.71242975954364,-0.00498313610247964,1.33846427712852,-0.0909966050669491,0.927785205609584,0.999369459381768,-5.54883125490105
virus_comp_407_cycle_1_13,virus_comp_407_cycle_1_13,1.99041142808206,1.30094241170628,0.963444542653735,0.34050353500802,0.996995076828017,-4.59521311410631,3.78802935575644,1.30094241170628,4.37192608979842,7.25373187019829e-05,0.00629641861006894,1.5541680914012,-0.0429941115924018,1.30094241170628,-1.58937017090657,0.119019836039876,0.437586512322547,-5.02496739521193,0.097990029886155,1.30094241170628,0.108607207571783,0.913999713005946,0.919174516759695,-5.68840599143366,-0.10151910896171,1.30094241170628,-0.447427063960219,0.656725700034024,0.816811570895709,-5.6984251799283,1.46327640050038,1.30094241170628,1.30737479385495,0.197764934694592,0.947523421766759,-4.59212525536497,-1.76069746864043,1.30094241170628,-0.792897221341523,0.432022710708773,0.999066860692725,-4.59553411754736,-0.018868098385243,1.30094241170628,-0.0179625360535224,0.985748613031485,0.994143917045948,-4.60014491971133,-2.51443660107381,1.30094241170628,-2.66258406608487,0.0107360595347818,0.246710802488296,-2.75178776748677,2.52900888179979,1.30094241170628,2.50448851118895,0.0159766699793707,0.0369152000661557,-3.08720684094783,-0.00273810076704734,1.30094241170628,-0.0610315161906247,0.951605951905865,0.999369459381768,-5.56715136712624
virus_comp_407_cycle_1_14,virus_comp_407_cycle_1_14,1.51372261476573,1.14524039302388,0.844738965560302,0.40157184243752,0.996995076828017,-4.59551029358632,3.50229424756026,1.14524039302388,4.55225220960078,2.60355126879048e-05,0.00629641861006894,2.43404879740424,-0.0388101534608519,1.14524039302388,-1.54456870263778,0.127645409677621,0.44983520655101,-5.05214254392976,-0.455679627203671,1.14524039302388,-0.595714525340214,0.553579412984266,0.57586848158905,-5.57611034464488,-0.0333451974406167,1.14524039302388,-0.165808114745724,0.868858650880015,0.919663421154936,-5.78265119206686,1.25698748417364,1.14524039302388,1.2877837256187,0.202706344676617,0.947523421766759,-4.59219452066903,-0.943694632319259,1.14524039302388,-0.486386120969609,0.628443856672131,0.999066860692725,-4.59601195824721,-0.23617462153913,1.14524039302388,-0.255605334268036,0.799119244297707,0.904819479001627,-4.59993012813331,-2.02773326708138,1.14524039302388,-2.44038689590387,0.0176044919673363,0.255539570794627,-3.11120107622799,2.77197459907221,1.14524039302388,3.18311304402114,0.00229797624441288,0.0204499202773092,-1.50054098663508,0.0430432613347261,1.14524039302388,1.11768017731687,0.26810514880865,0.988574891499618,-5.05681083912264
virus_comp_407_cycle_1_15,virus_comp_407_cycle_1_15,0.505427734676453,1.1377374405501,0.29445271024029,0.769207062326877,0.996995076828017,-4.59633232889264,2.28388511430873,1.1377374405501,3.13082596686149,0.00246632985688375,0.0127172435902558,-1.62305139801588,-0.0242008195340395,1.1377374405501,-1.03676757283654,0.303100213629919,0.530856177132874,-5.68598934761389,-1.21014655904291,1.1377374405501,-1.65943292000509,0.101110343566899,0.156908639494991,-4.50116567632517,0.186200025845372,1.1377374405501,0.97479841448506,0.332723198757489,0.777637746206013,-5.3536531527313,1.03225076304694,1.1377374405501,1.11111218317129,0.269989336813847,0.947523421766759,-4.59410059260062,0.51952843355197,1.1377374405501,0.28277332749183,0.778111966483152,0.999066860692725,-4.59618623449665,-0.74760839790476,1.1377374405501,-0.858316303350337,0.393390869615814,0.726866897920755,-4.59647993519944,-1.29788434065179,1.1377374405501,-1.65417307196541,0.102177461613477,0.302691364887439,-4.31504968990605,2.41387131770643,1.1377374405501,2.9171466712565,0.00463103054057754,0.0214225819665383,-2.10388247612095,-0.01651281534592,1.1377374405501,-0.446943596523103,0.656174697923491,0.999369459381768,-5.49738044361084
virus_comp_407_cycle_1_2,virus_comp_407_cycle_1_2,2.65980845525776,1.13090297176611,1.32152087460294,0.191540544338732,0.996995076828017,-4.59417644051564,3.50149475057328,1.13090297176611,4.13042535271634,0.000118200826128198,0.0072212860424975,1.08490767624528,-0.0381718997673472,1.13090297176611,-1.355818844704,0.180436296145051,0.521409058210319,-5.28914802975324,-0.620960724612221,1.13090297176611,-0.740909531356369,0.46175104416485,0.487480114233471,-5.48745583265968,-0.101616994992582,1.13090297176611,-0.459015768153695,0.647946267075626,0.811799789772046,-5.6932515184731,0.77450042365131,1.13090297176611,0.721739938182051,0.473367238284732,0.947523421766759,-4.59730512171691,-1.44124847114478,1.13090297176611,-0.674828652639965,0.502478064106715,0.999066860692725,-4.59574731920214,-0.531162672235241,1.13090297176611,-0.522953294871634,0.603007934486828,0.777210226671911,-4.5988213592495,-2.32201992284763,1.13090297176611,-2.52898269268354,0.0141941152725185,0.246710802488296,-2.9589889479752,2.3986232590026,1.13090297176611,2.49905809672199,0.0153192885821441,0.0362266570422338,-3.0796117028851,0.0298183854365119,1.13090297176611,0.695906268947099,0.489279399704866,0.999369459381768,-5.37502256676291
virus_comp_407_cycle_1_20,virus_comp_407_cycle_1_20,1.82492959401985,1.15013564819963,1.0065859961323,0.317297287459265,0.996995076828017,-4.59510433550913,2.87681504837105,1.15013564819963,3.72422168552432,0.000371993418897904,0.00855930148913569,0.0386086494639342,-0.0283599864355767,1.15013564819963,-1.16727862052715,0.246712227009844,0.525034127491691,-5.55991154120724,-0.421781034674338,1.15013564819963,-0.526816268860455,0.599840791141953,0.621490167125567,-5.56583658540511,-0.0042990610463425,1.15013564819963,-0.0215117550448302,0.982893264401377,0.990451444862559,-5.79432466162248,0.996663561288448,1.15013564819963,1.01353791634037,0.313988394051832,0.947523421766759,-4.59501952858013,-0.840211579619075,1.15013564819963,-0.431611184250718,0.667234256252041,0.999066860692725,-4.59605222605638,-0.378090596734166,1.15013564819963,-0.410346650182457,0.682695138160213,0.833069807922424,-4.59936079409868,-1.97266169516975,1.15013564819963,-2.38579839473809,0.0195082256277085,0.255539570794627,-3.19075711726157,2.32556002562313,1.15013564819963,2.64676421842532,0.00985676885787848,0.0298964109862227,-2.72871719093509,-0.0276747668798469,1.15013564819963,-0.706583369784678,0.481965415858383,0.999369459381768,-5.36279464060705
virus_comp_407_cycle_1_3,virus_comp_407_cycle_1_3,1.81625608441577,1.04206724726077,0.777135840318594,0.443900439485027,0.996995076828017,-4.59564076765513,3.04111582131084,1.04206724726077,3.0917704217503,0.004613674800795,0.0162802539365696,-2.05973830069913,-0.0387493063290783,1.04206724726077,-1.16948444212355,0.252528770159377,0.525034127491691,-5.50826546421014,-0.854367305428587,1.04206724726077,-0.876926793744705,0.388337824874669,0.416159916400381,-5.39463651424139,0.0128682961163713,1.04206724726077,0.0499576610747062,0.960527466642325,0.975632258826836,-5.79981208388872,0.78239920684216,1.04206724726077,0.623483829089338,0.538249586492528,0.947523421766759,-4.59792396826876,-0.695663167110409,1.04206724726077,-0.277706614479722,0.78337366481112,0.999066860692725,-4.59619521695021,-0.705302513526146,1.04206724726077,-0.595390181026076,0.55658909584599,0.75074808276901,-4.59844483948773,-2.07762662915723,1.04206724726077,-1.93886506600733,0.0631399819602857,0.300790903128093,-3.96080902985947,2.41583657707688,1.04206724726077,2.15604331132631,0.0402435515022873,0.0628764009727875,-3.81197677210417,0.0106607294994256,1.04206724726077,0.209333111799611,0.835774985082072,0.999369459381768,-5.558600865262
virus_comp_407_cycle_1_33,virus_comp_407_cycle_1_33,1.57422861816116,1.08266648081217,0.853576514688064,0.39845595843512,0.996995076828017,-4.59547116755858,2.32964652093855,1.08266648081217,3.03471290276152,0.00423260669347091,0.0158277213458478,-2.04026906022132,-0.0330238978526605,1.08266648081217,-1.27421132438198,0.209990286880346,0.525034127491691,-5.38795098283051,-1.61043356173157,1.08266648081217,-2.15288982182212,0.0374537126109098,0.13256554295326,-3.74449022569491,0.133659381997579,1.08266648081217,0.663050974697514,0.511126063260544,0.777637746206013,-5.59489442980957,0.452166747203587,1.08266648081217,0.461045404278993,0.647279641318452,0.947523421766759,-4.59875047381825,0.174331599611006,1.08266648081217,0.089125197542781,0.92943009864332,0.999066860692725,-4.59627822242628,-1.13275608346338,1.08266648081217,-1.22736714746661,0.226906322071888,0.726866897920755,-4.59260957412243,-1.57123304264604,1.08266648081217,-1.87256202189277,0.0684999824545688,0.300790903128093,-4.034008098626,1.96527168480647,1.08266648081217,2.23002587485771,0.0314618988687943,0.0530336397301977,-3.64130610485622,-0.0144768502447502,1.08266648081217,-0.359751935496335,0.720937582305718,0.999369459381768,-5.5109593516343
virus_comp_407_cycle_1_34,virus_comp_407_cycle_1_34,0.731193443389296,0.965340106443327,0.568824010702405,0.572758951457521,0.996995076828017,-4.59607392754841,2.13828344983053,0.965340106443327,3.88909333868991,0.000383746978146248,0.00855930148913569,0.0854477456473699,-0.0312464117678124,0.965340106443327,-1.69285230769395,0.0985125341033797,0.410184267392421,-4.82799975229944,-1.45932430012315,0.965340106443327,-2.7323324925483,0.0094230681703736,0.13256554295326,-2.63232935137712,0.191505250397338,0.965340106443327,1.32509860103545,0.192901748945003,0.777637746206013,-5.00749424309709,0.643851573356612,0.965340106443327,0.918843816485033,0.363863504041597,0.947523421766759,-4.5958651343034,0.649423451577347,0.965340106443327,0.464735953813151,0.64472227649697,0.999066860692725,-4.59605803175606,-0.88258831635608,0.965340106443327,-1.33749151646714,0.188862662170726,0.726866897920755,-4.59111736909493,-1.2896249038987,0.965340106443327,-2.1700934430617,0.0361952822549472,0.261581520338166,-3.59910066725134,2.23298082484636,0.965340106443327,3.59759975353839,0.00089793923123812,0.0190879710984835,-0.654730174248277,-0.00359667860898993,0.965340106443327,-0.12699623924742,0.899600310342752,0.999369459381768,-5.58618611224748
