,orf_id,Intercept._logFC,Intercept._AveExpr,Intercept._t,Intercept._P.Value,Intercept._adj.P.Val,Intercept._B,Dx.Status(CONTROL vs CELIAC)_logFC,Dx.Status(CONTROL vs CELIAC)_AveExpr,Dx.Status(CONTROL vs CELIAC)_t,Dx.Status(CONTROL vs CELIAC)_P.Value,Dx.Status(CONTROL vs CELIAC)_adj.P.Val,Dx.Status(CONTROL vs CELIAC)_B,onset_timeline_numeric_logFC,onset_timeline_numeric_AveExpr,onset_timeline_numeric_t,onset_timeline_numeric_P.Value,onset_timeline_numeric_adj.P.Val,onset_timeline_numeric_B,Country(USA vs Italy)_logFC,Country(USA vs Italy)_AveExpr,Country(USA vs Italy)_t,Country(USA vs Italy)_P.Value,Country(USA vs Italy)_adj.P.Val,Country(USA vs Italy)_B,Sex(Male vs Female)_logFC,Sex(Male vs Female)_AveExpr,Sex(Male vs Female)_t,Sex(Male vs Female)_P.Value,Sex(Male vs Female)_adj.P.Val,Sex(Male vs Female)_B,Age.at.Gluten.Introduction..months._logFC,Age.at.Gluten.Introduction..months._AveExpr,Age.at.Gluten.Introduction..months._t,Age.at.Gluten.Introduction..months._P.Value,Age.at.Gluten.Introduction..months._adj.P.Val,Age.at.Gluten.Introduction..months._B,HLA.Category(High.Risk vs Standard Risk)_logFC,HLA.Category(High.Risk vs Standard Risk)_AveExpr,HLA.Category(High.Risk vs Standard Risk)_t,HLA.Category(High.Risk vs Standard Risk)_P.Value,HLA.Category(High.Risk vs Standard Risk)_adj.P.Val,HLA.Category(High.Risk vs Standard Risk)_B,HLA.Category(Low.No.Risk vs Standard Risk)_logFC,HLA.Category(Low.No.Risk vs Standard Risk)_AveExpr,HLA.Category(Low.No.Risk vs Standard Risk)_t,HLA.Category(Low.No.Risk vs Standard Risk)_P.Value,HLA.Category(Low.No.Risk vs Standard Risk)_adj.P.Val,HLA.Category(Low.No.Risk vs Standard Risk)_B,feeding_first_year(Formula vs Breast_fed)_logFC,feeding_first_year(Formula vs Breast_fed)_AveExpr,feeding_first_year(Formula vs Breast_fed)_t,feeding_first_year(Formula vs Breast_fed)_P.Value,feeding_first_year(Formula vs Breast_fed)_adj.P.Val,feeding_first_year(Formula vs Breast_fed)_B,feeding_first_yearBreastmilk_and_formula_logFC,feeding_first_yearBreastmilk_and_formula_AveExpr,feeding_first_yearBreastmilk_and_formula_t,feeding_first_yearBreastmilk_and_formula_P.Value,feeding_first_yearBreastmilk_and_formula_adj.P.Val,feeding_first_yearBreastmilk_and_formula_B,Delivery.Mode(C.Section vs Vaginal)_logFC,Delivery.Mode(C.Section vs Vaginal)_AveExpr,Delivery.Mode(C.Section vs Vaginal)_t,Delivery.Mode(C.Section vs Vaginal)_P.Value,Delivery.Mode(C.Section vs Vaginal)_adj.P.Val,Delivery.Mode(C.Section vs Vaginal)_B,Dx.Status(CONTROL vs CELIAC).onset_timeline_numeric_logFC,Dx.Status(CONTROL vs CELIAC).onset_timeline_numeric_AveExpr,Dx.Status(CONTROL vs CELIAC).onset_timeline_numeric_t,Dx.Status(CONTROL vs CELIAC).onset_timeline_numeric_P.Value,Dx.Status(CONTROL vs CELIAC).onset_timeline_numeric_adj.P.Val,Dx.Status(CONTROL vs CELIAC).onset_timeline_numeric_B
virus_comp_17849_cycle_1_5,virus_comp_17849_cycle_1_5,2.75775542585716,1.29221560915665,1.87008986619687,0.0636844061791113,0.0777729838924417,-4.24773971141465,2.0005696292015,1.29221560915665,2.15149631936022,0.0332560694052817,0.0353986601631001,-3.95959171912487,-0.0260935989400155,1.29221560915665,-1.61044406813667,0.109687791163609,0.72902057617841,-5.40061638783498,3.4137796901765,1.29221560915665,3.11739050369907,0.00223950879325441,0.00375361147738945,-1.59247105610705,-0.954350478274558,1.29221560915665,-1.02664456530074,0.306463987247441,0.315185061139765,-5.44426895891816,-0.128331062390292,1.29221560915665,-1.19363323770332,0.23476052749336,0.73231375804903,-4.61982238861052,-0.463885545119846,1.29221560915665,-0.453994609638132,0.65057768156667,0.961012419931816,-4.60135603739945,0.136172384378837,1.29221560915665,0.0932988780749618,0.925807469875486,0.968978030460168,-4.59894960558269,1.24425609380947,1.29221560915665,1.0903264715019,0.277554104955066,0.52429495911793,-4.90204948137202,0.90634074284888,1.29221560915665,0.964295436254843,0.336659676267314,0.9998244748413,-4.59584401335504,0.938230102641829,1.29221560915665,0.791705115589134,0.429951870927694,0.587753355470305,-4.59731357360397,0.0734423209256205,1.29221560915665,3.16170953238379,0.00194569177834238,0.00330182324527214,-1.737091561155
virus_comp_17849_cycle_1_6,virus_comp_17849_cycle_1_6,2.91196146103113,1.2956826158952,2.01749736821724,0.0454873428008727,0.0622451120319259,-3.98989560499467,2.04516443407056,1.2956826158952,2.23611455951702,0.0268702999368873,0.028853762188496,-3.78192110151516,-0.0252531243427607,1.2956826158952,-1.58994887358088,0.114022695509525,0.73447300583116,-5.43152101146497,3.72931927689444,1.2956826158952,3.47560749985063,0.000672531986254597,0.00194933143384321,-0.539141537905112,-1.03131284078811,1.2956826158952,-1.13210234577634,0.25945872969392,0.269115713803604,-5.33810138842213,-0.156544360667665,1.2956826158952,-1.49684583953815,0.136605338012004,0.73231375804903,-4.38273970163862,-0.495772038014893,1.2956826158952,-0.494176703934748,0.621928652887453,0.961012419931816,-4.60103052923433,0.0777516552209954,1.2956826158952,0.0541174112903445,0.956916056330178,0.988101267094509,-4.59893387904143,1.57606109717619,1.2956826158952,1.40617626790528,0.16180959190661,0.454757698760619,-4.59199796888635,1.05907846888153,1.2956826158952,1.15074383478196,0.251730386160513,0.9998244748413,-4.59225305718753,0.854853264302043,1.2956826158952,0.736334828409412,0.462715666289309,0.607068256453302,-4.59780492428912,0.0782355240816335,1.2956826158952,3.44213544560639,0.000754286334708402,0.00150792073654324,-0.880097193621232
virus_comp_17860_cycle_1_59,virus_comp_17860_cycle_1_59,1.95970803143791,1.19267244618567,1.9681120501141,0.050125481430072,0.0652926683659894,-4.07198783136965,2.61270870196669,1.19267244618567,4.17309055405403,4.10997228210045e-05,0.000235560852914773,1.91951592633227,-0.0144649852652755,1.19267244618567,-1.36863863584883,0.172302282604041,0.753873302947058,-5.7849779846174,2.71236415216284,1.19267244618567,3.69025761036746,0.000273259020392497,0.00123206260071705,0.237571831495182,-1.43958347484095,1.19267244618567,-2.29721673195469,0.0224071742344915,0.0399905817935022,-3.49653113068889,-0.00778159880621154,1.19267244618567,-0.104805799385832,0.916611305604072,0.95072733177678,-5.0226188206259,-0.286549085386684,1.19267244618567,-0.422325288930051,0.673139185883812,0.961012419931816,-4.60179441882548,0.581554182709779,1.19267244618567,0.59456115517606,0.552657670838333,0.873650604584424,-4.59765685887843,1.2172574394146,1.19267244618567,1.58254507563307,0.114749730226815,0.406456548261291,-4.3870000565133,0.392179818623819,1.19267244618567,0.625221766520561,0.532377889365428,0.9998244748413,-4.60092132763699,0.965912235760742,1.19267244618567,1.20711704291612,0.228492147483501,0.50256435732925,-4.59251091562827,0.0693798789103797,1.19267244618567,4.50777672613322,9.94364847936556e-06,7.14275122135793e-05,3.0960170859454
virus_comp_17862_cycle_1_8,virus_comp_17862_cycle_1_8,3.11909515542277,1.29109729200462,2.74764015822723,0.00648453575798768,0.0214334346562923,-2.42475938587224,2.69506679776897,1.29109729200462,3.80497988503112,0.000182382282622199,0.000573166059381991,0.571875415014238,-0.0247682919033437,1.29109729200462,-2.03792114736736,0.0427169654277119,0.530758414307212,-4.66407849911694,2.08711112629367,1.29109729200462,2.4744971961801,0.0140743896243606,0.0170708249612721,-3.18351345231265,-1.49770423447217,1.29109729200462,-2.09192263253076,0.0375565225829557,0.0535232512226597,-3.91003786538558,-0.0616181446313488,1.29109729200462,-0.720570016286493,0.471915121678801,0.738757068561597,-4.87111854899681,-0.88327182530184,1.29109729200462,-1.13823946644897,0.256219813705045,0.961012419931816,-4.59283113892256,0.357765404617415,1.29109729200462,0.325592159173281,0.74503272390673,0.889195402681252,-4.59873289777882,1.17355578421801,1.29109729200462,1.33729399418859,0.182464504123943,0.466839952386775,-4.66763144496895,0.23743691081938,1.29109729200462,0.330485598441608,0.741337750065586,0.9998244748413,-4.60350131241191,0.231330973260106,1.29109729200462,0.252945760466387,0.800538931688979,0.863641114270806,-4.60057154088966,0.0716021796318158,1.29109729200462,4.02281590661043,7.83252752908078e-05,0.000274911019343913,1.18391062780507
virus_comp_17870_cycle_1_1,virus_comp_17870_cycle_1_1,3.57963571206273,1.28411054719085,3.17059684461711,0.00184000601578933,0.0139538816869532,-1.35944270447118,2.61878377153886,1.28411054719085,3.71807001430688,0.000281688438592734,0.000763828087297765,0.196513401336074,-0.032424431445268,1.28411054719085,-2.68027076140725,0.00816728333339831,0.247530408702263,-3.22022739993254,2.09407924375814,1.28411054719085,2.49261887076721,0.013752111484933,0.016723782263223,-3.15488756932341,-1.3061667676205,1.28411054719085,-1.83811282356398,0.0679964790549344,0.0810700288938471,-4.37254240522918,-0.0806194121483226,1.28411054719085,-0.95027212163206,0.343481447798991,0.73231375804903,-4.76192702315605,-1.29575269855209,1.28411054719085,-1.6799209982994,0.0950253951100316,0.961012419931816,-4.58084091212543,0.10171459066182,1.28411054719085,0.0932488784911995,0.925828554827916,0.968978030460168,-4.59914157878765,1.10189993894908,1.28411054719085,1.26173296991729,0.208976286272522,0.478302655201668,-4.74439971833941,0.239522953582564,1.28411054719085,0.335803116874967,0.737482080177256,0.9998244748413,-4.60349640620665,0.038159016191483,1.28411054719085,0.0419236735442812,0.966614524775701,0.976326084904651,-4.6009260058949,0.0820513027755057,1.28411054719085,4.6561342090389,6.9696487028596e-06,5.94863374528201e-05,3.46726380891187
virus_comp_17874_cycle_1_2,virus_comp_17874_cycle_1_2,2.66545932197142,1.35434301319808,2.31296148772962,0.0214652981440569,0.0388399603849543,-3.40123301329721,3.03149660520892,1.35434301319808,4.19827838582542,3.63877643066608e-05,0.000220326960317556,2.02869437256581,-0.017377556942439,1.35434301319808,-1.41370318774092,0.158583748764255,0.753873302947058,-5.71314318971606,1.75086044028769,1.35434301319808,2.03386492846847,0.0429281092486467,0.0472822460438665,-4.09470453638628,-1.51199726214139,1.35434301319808,-2.07612141394126,0.0388147203316468,0.0546762777875146,-3.93288611749402,-0.0261660584131556,1.35434301319808,-0.302958103878485,0.762151581827499,0.849569450008195,-4.99318228547617,-0.616326776695247,1.35434301319808,-0.781989549258942,0.434895674167724,0.961012419931816,-4.59824513964661,-0.00240521884384831,1.35434301319808,-0.00214807803519419,0.99828764548608,0.999698524756839,-4.59908114371789,1.23455380705219,1.35434301319808,1.38636095825136,0.166763312865023,0.458253766615606,-4.6123854660028,0.884858017042632,1.35434301319808,1.20777033365459,0.228176659817524,0.9998244748413,-4.59104211099303,0.436029120897181,1.35434301319808,0.467520135916617,0.640499247116635,0.739258861567254,-4.59957737540957,0.0619635077157501,1.35434301319808,3.46499119001419,0.000615230831343876,0.00127970225980071,-0.724405699796931
virus_comp_17874_cycle_1_6,virus_comp_17874_cycle_1_6,1.89401660369487,1.28158554869172,1.93070572923391,0.055308831010627,0.0699356776793121,-4.13786254626768,2.3920356287523,1.28158554869172,3.85795694731035,0.000166146930386771,0.000542027997157406,0.677621847388731,-0.000114973226838266,1.28158554869172,-0.0110572327004701,0.991191724235256,0.996390663540392,-6.702572945846,2.56384165666902,1.28158554869172,3.56545502976605,0.000480750182197534,0.00165719101553338,-0.247495722164938,-1.65357106334417,1.28158554869172,-2.70086183160201,0.00767000962657164,0.0318926200262244,-2.60042299686331,0.0832060056039924,1.28158554869172,1.13988537398007,0.256057947763408,0.73231375804903,-4.64925776868148,-0.282605220298178,1.28158554869172,-0.423875052928858,0.672233054702932,0.961012419931816,-4.60172445154781,0.895361488767501,1.28158554869172,0.931140566978546,0.353200459080986,0.873650604584424,-4.59564654847333,0.766283489720934,1.28158554869172,1.01662521611147,0.310884910385774,0.543427946034053,-4.9633870276712,-0.171364814489536,1.28158554869172,-0.276854927177338,0.782253115204042,0.9998244748413,-4.60373114836652,1.15290310084253,1.28158554869172,1.47207542426303,0.142988249577136,0.481146211322896,-4.58846436510403,0.0598145256911378,1.28158554869172,3.93831812634692,0.000122775149513731,0.000373656474770079,0.782174120002002
virus_comp_17889_cycle_1_15,virus_comp_17889_cycle_1_15,4.06744611167534,1.26857546686842,3.91116453328604,0.000125397477428485,0.00604462064002586,0.935270526728081,2.53163908921125,1.26857546686842,3.84848485103373,0.000159366660134011,0.000527346330314688,0.701205449085542,-0.00715753926263886,1.26857546686842,-0.655137499232019,0.513124192467354,0.783628927975217,-6.5100086758268,1.33872226009264,1.26857546686842,1.72148719084727,0.0866925854262407,0.0908563434938354,-4.65127924190877,-2.0574688097983,1.26857546686842,-3.1352815393412,0.00197266943453392,0.0318926200262244,-1.45179071102486,-0.0825159129946065,1.26857546686842,-1.08590659897035,0.278813807111191,0.73231375804903,-4.69235124392531,0.0912161979335154,1.26857546686842,0.127259248926767,0.898861736901961,0.978188548722913,-4.60299076291262,1.11259660208134,1.26857546686842,1.08867172325668,0.277595131896997,0.873650604584424,-4.5944106449014,0.675032692183177,1.26857546686842,0.83064658204755,0.407153479745095,0.603683332468209,-5.09514529002796,-0.232331006808088,1.26857546686842,-0.350720413335359,0.726163394773215,0.9998244748413,-4.60332862600596,0.421688240586549,1.26857546686842,0.49875511770467,0.618494300631034,0.723610175700345,-4.5994519533982,0.0461830035180034,1.26857546686842,2.85808157045487,0.0047084503175498,0.00698566105483816,-2.56042717722008
virus_comp_17889_cycle_1_34,virus_comp_17889_cycle_1_34,3.5881506295239,1.21401699430065,3.44754216883803,0.000669193453925919,0.00985888190401689,-0.510908488288425,2.52137012676728,1.21401699430065,3.84463839258603,0.000155141500176304,0.000521207246225708,0.718267640183763,-0.013820864149941,1.21401699430065,-1.256117525188,0.210309616967922,0.753873302947058,-5.9383964226015,1.82145984502248,1.21401699430065,2.33652262499455,0.0202979241853754,0.0236641717898811,-3.48707990983127,-1.60255166940366,1.21401699430065,-2.43681047502511,0.0155542351927606,0.0356560416262192,-3.19682170647788,-0.0813311637343086,1.21401699430065,-1.05931857812847,0.290532647161482,0.73231375804903,-4.70630114359161,-0.226087399596021,1.21401699430065,-0.315891375652593,0.75236284248209,0.961012419931816,-4.60236413276318,0.989783102856413,1.21401699430065,0.973490988809483,0.331301419542373,0.873650604584424,-4.59534345763811,1.1447918552935,1.21401699430065,1.40444455924757,0.161495093011578,0.454757698760619,-4.59139132951374,-0.312203875401061,1.21401699430065,-0.475327773500521,0.634990944602314,0.9998244748413,-4.60251504719683,0.489179537944035,1.21401699430065,0.579320669318128,0.562922805144666,0.680983498064651,-4.59897356926689,0.0572613430712721,1.21401699430065,3.54357658368175,0.000475324318066616,0.00104112229894705,-0.490875296178915
virus_comp_17889_cycle_1_35,virus_comp_17889_cycle_1_35,3.43560368996866,1.19655312942122,3.53272265558697,0.000508067228621143,0.00934071997705041,-0.271430149938929,2.69340326117291,1.19655312942122,4.4128737771626,1.6475065975358e-05,0.000155572227125082,2.76081592174,-0.0174366603492674,1.19655312942122,-1.69024618956108,0.0925000405338703,0.720379103551656,-5.30843213282893,1.69389010200094,1.19655312942122,2.33212631676812,0.020663980096996,0.0240542455784357,-3.5014856731054,-1.66333213636248,1.19655312942122,-2.71747122711864,0.00714079519213015,0.0318926200262244,-2.54778439098871,-0.0618907938657107,1.19655312942122,-0.856924938381391,0.392486468013379,0.73231375804903,-4.81675917707945,-0.23306403728733,1.19655312942122,-0.349698619316078,0.72692368710367,0.961012419931816,-4.60223047111201,0.882368844099267,1.19655312942122,0.933844134952987,0.351482349841574,0.873650604584424,-4.5956493132644,0.937251443349332,1.19655312942122,1.23685761838516,0.217554250734174,0.483613387242073,-4.76714629040636,-0.351690214041163,1.19655312942122,-0.573746930271155,0.566767658704099,0.9998244748413,-4.60155123101124,0.445178965308044,1.19655312942122,0.565617033509203,0.572272374253195,0.689409375858145,-4.59908193495288,0.0646272373865719,1.19655312942122,4.27774835984444,2.89434511564664e-05,0.000135760848033684,2.10795344950892
virus_comp_17896_cycle_1_3,virus_comp_17896_cycle_1_3,3.97320413332339,1.34242718702265,3.07575635566093,0.00239474974817275,0.0153658678213819,-1.58432101360692,1.92120629011449,1.34242718702265,2.38228123424685,0.0181471858476518,0.0202091674846503,-3.45054310092665,0.00396598543008048,1.34242718702265,0.286174290598966,0.775042165265565,0.88732060802398,-6.62994667723886,1.75698960952914,1.34242718702265,1.81236450484507,0.0714362585911609,0.0760037102674127,-4.47414712052961,-1.87762506687753,1.34242718702265,-2.35717961703948,0.0193847568545832,0.0374115804048231,-3.37041640661167,-0.0281480126502163,1.34242718702265,-0.298800521126035,0.765403878658782,0.850734825246402,-4.99699564366074,0.405455573453648,1.34242718702265,0.459480650604765,0.646390318484343,0.961012419931816,-4.60115762355766,0.832294454171,1.34242718702265,0.67419454094331,0.500969622933903,0.873650604584424,-4.59726087151346,0.45803613165336,1.34242718702265,0.459099222100011,0.646663716654688,0.774589941285496,-5.2690578738073,-0.6338794395228,1.34242718702265,-0.799105721177201,0.425181334397571,0.9998244748413,-4.59857919571129,0.380430428645005,1.34242718702265,0.368173079520769,0.713135302784,0.794029652939211,-4.59995117724278,0.0549540719669962,1.34242718702265,2.81290018413884,0.00540156449636209,0.00786764400509163,-2.67839934309941
virus_comp_17896_cycle_1_6,virus_comp_17896_cycle_1_6,4.27594880343127,1.40273878429689,3.13140575040196,0.00211534068060117,0.0147163706417161,-1.46846347368711,1.50534627985336,1.40273878429689,1.75451344049201,0.0815132299146228,0.0838328594008549,-4.64839890471272,0.00650084691114452,1.40273878429689,0.44209812675199,0.659095034178879,0.833508372911836,-6.55167627633971,1.72189310103411,1.40273878429689,1.66501471625367,0.0981286306591089,0.102193391586906,-4.69221477364635,-1.6843188621469,1.40273878429689,-1.96909812600869,0.0509008154037749,0.0654846442173116,-4.1172222089979,-0.028713106469132,1.40273878429689,-0.292648608103035,0.770220640165153,0.853525956479217,-4.99588012361059,0.972817482954291,1.40273878429689,1.0386540951853,0.300742138046531,0.961012419931816,-4.59460517708056,0.768771916312467,1.40273878429689,0.597571061052,0.551083946714294,0.873650604584424,-4.59761794717482,0.960712789734348,1.40273878429689,0.894214263475618,0.372729934683262,0.583304694805402,-5.01519579977062,-0.838697797978581,1.40273878429689,-1.01934423062563,0.30978407221547,0.9998244748413,-4.5948449192971,0.240283217468212,1.40273878429689,0.22020954360786,0.826026236777159,0.882914674061991,-4.60025303980055,0.0489951870161358,1.40273878429689,2.39615299465422,0.0178789141439643,0.0221736881581713,-3.71160557451509
virus_comp_17898_cycle_1_4,virus_comp_17898_cycle_1_4,2.90490960367161,1.41482373911917,2.28438431045437,0.024837779550405,0.0422735718175767,-3.493868042446,3.39811067068926,1.41482373911917,4.20245950695169,6.48528104452488e-05,0.000303853435570092,1.57474852386303,-0.0114270442207826,1.41482373911917,-0.842876448431762,0.40166013321093,0.753873302947058,-6.3455423630171,2.68591271143379,1.41482373911917,2.82278602723482,0.00592624134337855,0.00798334084288561,-2.40928520175735,-1.49024117309994,1.41482373911917,-1.82666197209331,0.0712564943706559,0.0842188408172341,-4.37971790927217,-0.00631767634801611,1.41482373911917,-0.0658132532288821,0.947680856483944,0.96819161707039,-5.01424501000519,-1.16013061880436,1.41482373911917,-1.31413099855883,0.192333066002552,0.961012419931816,-4.58971064114643,-0.782789458681026,1.41482373911917,-0.647629044448094,0.518968123119263,0.873650604584424,-4.59751863983336,0.526162557218778,1.41482373911917,0.534610400268804,0.594313215398767,0.73945479678179,-5.25353948165024,-0.311362524293581,1.41482373911917,-0.382729566981809,0.702874480969279,0.9998244748413,-4.6028795348934,0.175313800773375,1.41482373911917,0.172006740929977,0.863840581218849,0.909085481676046,-4.60075905047534,0.0616026242829765,1.41482373911917,3.07452774302811,0.00283360818303139,0.00453259732181993,-2.04662389457017
virus_comp_17903_cycle_1_3,virus_comp_17903_cycle_1_3,2.84819780046708,1.29383244241589,2.5898310408405,0.0112939583853182,0.0277073009655208,-2.85291448013192,2.94770686919674,1.29383244241589,4.22871938259974,5.89057654465505e-05,0.000288052929128692,1.66163101001078,-0.00132230465936219,1.29383244241589,-0.115837871618085,0.908053922932135,0.955998508758319,-6.71844929965374,2.0267669950923,1.29383244241589,2.47434404279135,0.0153333336695562,0.0184334723376733,-3.22308089587841,-1.09158972667287,1.29383244241589,-1.57004088059218,0.120116211420109,0.131547725859239,-4.7865520353408,-0.0283862697007824,1.29383244241589,-0.346016528375893,0.730184202925677,0.825472170756154,-4.98790815962358,-0.845564061931075,1.29383244241589,-1.13545030563033,0.25937420147945,0.961012419931816,-4.59288518351662,0.216995527445344,1.29383244241589,0.202791165520236,0.839782287151713,0.933405300423792,-4.59891275407607,0.824842161015452,1.29383244241589,0.978663625868353,0.330519965964514,0.55469808940389,-4.99516310395582,0.416016418772495,1.29383244241589,0.597154441654224,0.551989674458412,0.9998244748413,-4.60109960812046,0.537615860735043,1.29383244241589,0.602410216769314,0.548502824654898,0.668785995480643,-4.5987340212946,0.0707733122130254,1.29383244241589,4.23541858688711,5.74748686622467e-05,0.000217739287601852,1.53124456104478
virus_comp_17903_cycle_1_30,virus_comp_17903_cycle_1_30,2.13691499315567,1.30989204694723,2.09623589961209,0.0371733144317229,0.0536046610228024,-3.83008865154779,2.29324105231163,1.30989204694723,3.55216285330849,0.000464917266848146,0.001082934177462,-0.257560037671743,0.0178699608075843,1.30989204694723,1.69225734761368,0.0919744229951911,0.720094892723549,-5.31027690517565,1.88365087416644,1.30989204694723,2.51535717342189,0.012586186182236,0.0155015168474504,-3.08803987972058,-1.11739355809625,1.30989204694723,-1.75077953882492,0.081340065077213,0.0940227738748594,-4.50809125028055,0.173992996981934,1.30989204694723,2.31181621416141,0.0216877488501722,0.73231375804903,-3.5040719730344,-1.13138472382712,1.30989204694723,-1.6495425813331,0.10042505903617,0.961012419931816,-4.58151347245853,0.321503622960675,1.30989204694723,0.321320228550752,0.748264549173724,0.890723785980282,-4.59854921829581,0.829978342280259,1.30989204694723,1.07325160699476,0.284302320171636,0.530417863397997,-4.9208445942393,0.472558733860757,1.30989204694723,0.7382480530018,0.461129272652247,0.9998244748413,-4.59938466660176,0.104698022356224,1.30989204694723,0.128302614307101,0.898023540323949,0.932702491589265,-4.60076410155149,0.04463458059588,1.30989204694723,2.89094641291728,0.00421511383861296,0.0063525585088564,-2.47103813326186
