"orf_id","mean_abundance","prevalence","max_abundance","cv","logFC","AveExpr","t","P.Value","adj.P.Val","B","significant","direction","celiac_direction","abundance_class","prevalence_class"
"virus_comp_7998_cycle_1_4",6.31045751633987,0.0915032679738562,1403,12.7621369133538,0.083526783475459,1.70152787133017,4.54560152826985,7.76619592595562e-06,0.000138893465259504,3.35908390963302,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_7998_cycle_1_5",0.447712418300654,0.0555555555555556,31,5.94902492995205,0.0625090391894999,1.45144145613807,4.21500161359638,3.25228362361953e-05,0.000284773127043758,2.01782381891647,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_7998_cycle_1_6",2.40849673202614,0.0294117647058824,574,13.7243049927303,0.0685922841838566,1.42316291279519,4.64467211671536,6.05918631210642e-06,0.000123127238832804,3.6045096814903,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_8074_cycle_1_1",1343.2091503268,0.218954248366013,88830,4.99711583613099,0.0240779570024922,3.62308510651167,0.957375370558349,0.33908630942132,0.350044739568514,-5.7996277737102,FALSE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Moderate"
"virus_comp_808_cycle_4_1",130.813725490196,0.0392156862745098,25483,11.8794713106736,0.06791268975584,1.63027024342274,3.63437387319665,0.000340461465263092,0.00107846175908338,-0.129397929529145,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_808_cycle_4_10",165.173202614379,0.0555555555555556,16951,8.25193257951442,0.0834130529733709,1.80203755566664,3.93767604169881,0.000107018286592035,0.000515312638076645,0.940895211935436,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_808_cycle_4_11",648.797385620915,0.0620915032679739,70797,8.15492466509976,0.0863092603175674,1.9557596823527,3.9876157274469,8.79094384253875e-05,0.000467547976217987,1.12861472658635,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_808_cycle_4_12",47.5032679738562,0.0457516339869281,4496,8.00450437027184,0.0763481078002843,1.67002680804925,4.38650986059724,1.83560728091691e-05,0.000211279738404322,2.58017735364587,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_808_cycle_4_13",408.065359477124,0.0588235294117647,44507,8.11565515926691,0.0770322541029367,1.88147297733721,3.78014349439531,0.000198892260467894,0.000755580121777503,0.377811171812647,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_808_cycle_4_14",279.117647058824,0.0522875816993464,29962,7.96843951068372,0.0725720629611518,1.80637523232363,3.97470548578379,9.33229836032051e-05,0.000480877602196538,1.06902107955038,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_808_cycle_4_15",170.441176470588,0.0555555555555556,28351,10.0495581005948,0.0797144267985424,1.78446004303513,4.51895068051559,1.06640907055106e-05,0.000164074652711927,3.09018492036275,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_808_cycle_4_16",31.6111111111111,0.042483660130719,3812,9.4906137367874,0.0799551722778411,1.58066078215086,4.25802202807263,3.10755794944708e-05,0.00027370368738586,2.08300078411267,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_808_cycle_4_17",97.8039215686274,0.0588235294117647,9560,7.61380294843482,0.0800662115356097,1.77582425061521,4.5152144189555,9.87668545936199e-06,0.000156429268231366,3.15123034976435,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_808_cycle_4_18",82.1928104575163,0.042483660130719,12593,9.87427309705378,0.0761276963360108,1.62933923414107,4.31548263297818,2.45011535375425e-05,0.000239259227881793,2.30582137635008,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_808_cycle_4_19",120.650326797386,0.0294117647058824,22415,11.3979312127,0.0703699388364024,1.55151265710379,4.34040044324551,2.10579760740213e-05,0.000224679379226411,2.43789064476232,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_808_cycle_4_2",457.705882352941,0.0620915032679739,49086,8.39165824877039,0.0866962857310598,1.9121241731961,4.05789627433343,6.6435009161921e-05,0.000422055235628253,1.38510918975537,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_808_cycle_4_20",1363.99019607843,0.0555555555555556,155332,8.33450808307042,0.0854978233240451,1.95741368270852,4.1818635594091,4.23531149478447e-05,0.000327418086819541,1.81124284008096,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_808_cycle_4_23",187.882352941176,0.0620915032679739,24127,8.9843985158834,0.0831861332835876,1.82349790673471,4.29468531572261,2.52516558321193e-05,0.000242821726171362,2.27871239379864,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_808_cycle_4_24",686.37908496732,0.0555555555555556,65563,7.8832723152393,0.0827135752358415,1.91084856909895,3.81064144109672,0.000174961650742686,0.000698942343878809,0.492754511888254,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_808_cycle_4_25",1038.72875816993,0.0588235294117647,103551,7.61094903443999,0.0815168213558292,1.98240152661398,3.6651013046976,0.000302518411204297,0.00100404415675509,-0.00483336193239836,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_808_cycle_4_26",558.977124183006,0.0555555555555556,73522,8.52613833653458,0.083882538938264,1.90999695293352,3.81025168334626,0.000175222314621428,0.000698942343878809,0.492234282764493,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_808_cycle_4_27",258.441176470588,0.0555555555555556,23396,7.60131594819564,0.0883647238741865,1.86069450605621,4.11024023215472,5.37930834213225e-05,0.000370192657155043,1.57856401569522,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_808_cycle_4_28",83.9607843137255,0.0490196078431373,6098,6.89457791030773,0.0784486112521037,1.75553422500736,3.65069163096633,0.000319080745032973,0.001042943740214,-0.0643335088484127,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_808_cycle_4_29",381.045751633987,0.0588235294117647,37928,7.54880485645636,0.0807208339999356,1.91909968846397,3.69816536717048,0.000267525172341846,0.00092052591249894,0.104931081761305,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_808_cycle_4_3",244.555555555556,0.0522875816993464,22275,8.39931114405202,0.0790717062945846,1.80050685840951,4.04006608445465,7.18463431064097e-05,0.000433070137731126,1.30950809187264,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_808_cycle_4_30",162.862745098039,0.0555555555555556,18445,8.48745977053789,0.0798024006088449,1.79174798244352,4.08732995052506,5.92960215319808e-05,0.000388217721519413,1.48724318033254,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_808_cycle_4_31",133.016339869281,0.065359477124183,12526,7.90628138406273,0.0788897776564078,1.79459066019788,4.13740858434868,4.86594599755048e-05,0.000351570590793236,1.67095849079895,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_808_cycle_4_32",212.993464052288,0.065359477124183,17659,7.77623097868117,0.0821420456724773,1.84021115220804,4.6451691468341,5.64253571482419e-06,0.000119157077742464,3.67804247042245,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_808_cycle_4_33",447.859477124183,0.0588235294117647,43323,7.67914997041317,0.0852073809529599,1.89707845395021,3.81828724582059,0.000178370389659153,0.000707568728040178,0.481549686981279,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_808_cycle_4_34",275.892156862745,0.0588235294117647,40085,9.03765944885924,0.0876034045689194,1.86433448227417,4.09172736848833,5.79766233746985e-05,0.000385437181324385,1.50942624949649,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_808_cycle_4_35",383.395424836601,0.0522875816993464,67445,10.6264117864418,0.0810491675733405,1.78020245011607,4.07034865443259,6.63133425742232e-05,0.000422055235628253,1.39030449280345,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_808_cycle_4_36",75.6274509803922,0.0457516339869281,8046,8.09799834802446,0.076286933268128,1.69888418171347,3.91411904363782,0.000122357732222064,0.0005595723040474,0.821676845548761,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_808_cycle_4_37",99.3660130718954,0.0490196078431373,14138,9.63109324154517,0.0804666234341086,1.72196414770771,4.14111780013259,4.99452243038679e-05,0.000353888201153064,1.64872727073326,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_808_cycle_4_38",390.323529411765,0.0490196078431373,44993,8.93858237836435,0.0873888755728886,1.81547191139841,4.32433828399625,2.35689588000854e-05,0.0002361280802576,2.35020016831217,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_808_cycle_4_39",409.532679738562,0.0555555555555556,49144,8.5378057331761,0.0805109314053578,1.84953389782842,3.7285661924276,0.000249932509548769,0.000882548566504998,0.170126332955247,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_808_cycle_4_4",227.169934640523,0.042483660130719,21630,7.9738201194275,0.0741660778304215,1.73916399856858,3.6425636048763,0.000339585188167081,0.00107846175908338,-0.115191101295776,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_808_cycle_4_40",611.673202614379,0.0555555555555556,48543,7.54637779901824,0.0801111495843679,1.90944250022122,3.53283247298747,0.000508715677409997,0.00142123679525439,-0.47743677002321,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_808_cycle_4_41",88.3202614379085,0.0490196078431373,9253,7.94846350205005,0.080469843861228,1.72238162154426,4.19574973869471,3.8389679417031e-05,0.000309705503611553,1.88669450257766,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_808_cycle_4_43",668.444444444444,0.0620915032679739,75370,8.2259809185383,0.0869319080187308,1.94955993181631,4.04136792471886,7.09827370472911e-05,0.000431911908474195,1.32524509823226,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_808_cycle_4_44",616.055555555556,0.0588235294117647,62925,8.48945953233569,0.0815096177169588,1.93562893323392,3.74515295726744,0.000224310081585131,0.000818921891075208,0.266339599011237,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_808_cycle_4_45",183.751633986928,0.0522875816993464,24386,9.17958542322021,0.0811468905639425,1.8058878707031,3.79967035593657,0.000182440942747665,0.000721060166382514,0.450060612668006,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_808_cycle_4_46",390.68954248366,0.0555555555555556,56271,9.26809078659773,0.0834608704208442,1.88147515188478,3.82726337486977,0.000164180473202287,0.000672328401668683,0.550439728626683,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_808_cycle_4_47",1485.45751633987,0.0555555555555556,156914,8.08852350935625,0.081911454840093,1.97623411149042,3.64180994622365,0.000329710748190805,0.00106585681923945,-0.0837429678454953,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_808_cycle_4_48",541.996732026144,0.0392156862745098,79833,9.65210043193071,0.0822315290217242,1.73886887922692,4.00613112638024,8.54893642685345e-05,0.000461514011615096,1.15324914615932,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_808_cycle_4_49",77.0228758169935,0.0457516339869281,17087,12.8911946754655,0.0775442173001407,1.65003921109241,3.83709433273276,0.000158550237826747,0.000659299637603885,0.572414411991477,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_808_cycle_4_5",283.558823529412,0.0490196078431373,25650,7.89115574852969,0.0814158117706008,1.81538498832368,4.41016715803935,1.64746362420847e-05,0.000201627082190059,2.68398382993048,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_808_cycle_4_50",282.362745098039,0.0588235294117647,37844,8.97810272191249,0.0863573244262541,1.87230314411284,4.02457626027787,7.59054097202516e-05,0.000446722001468366,1.26090248484246,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_808_cycle_4_51",143.614379084967,0.0490196078431373,22995,10.599102683762,0.0810950390387492,1.72571555560454,4.25351004175521,3.00707281983628e-05,0.000271014010624575,2.11372823844822,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_808_cycle_4_6",75.7581699346405,0.0457516339869281,6474,8.01954938631501,0.0819936941129391,1.6952095218813,4.60238587617268,7.21662910267742e-06,0.000136871170276495,3.44929961408832,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_808_cycle_4_7",54.9313725490196,0.0457516339869281,7017,9.68913185615545,0.0781633679563532,1.62651982546551,4.58494038651342,7.36170717220434e-06,0.000136871170276495,3.42191731778225,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_808_cycle_4_8",29.6993464052288,0.0522875816993464,4168,9.25880250341327,0.0728876508433328,1.62111742118421,4.15185454151772,4.88517057547145e-05,0.000351570590793236,1.66783675425494,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_808_cycle_4_9",52.0849673202614,0.042483660130719,5604,8.02099271355629,0.0820796316975763,1.64493578841586,4.24132637994098,3.32224630540741e-05,0.000285652776843008,2.02373687364291,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_809_cycle_1_1",193.803921568627,0.042483660130719,16672,7.82998436597862,0.0740141164887487,1.73206117425643,3.64790324188683,0.000333018402668595,0.00106585681923945,-0.0976070612889952,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_809_cycle_1_2",279.408496732026,0.0522875816993464,25548,7.91354215988508,0.0796299579719439,1.83517421969288,4.09128642359957,5.84284970138521e-05,0.000387246100208731,1.50274165247415,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_809_cycle_1_3",50.875816993464,0.0457516339869281,5388,8.64434644511433,0.0804312118590622,1.66838987371791,4.57013446178626,8.30375827479452e-06,0.000143025135112173,3.31716907174225,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_809_cycle_1_4",54.7843137254902,0.0392156862745098,7033,9.7085026714409,0.0793950294702073,1.60623494215746,4.6526376096182,5.79096294412287e-06,0.000121104215355735,3.65180443354967,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_809_cycle_1_5",29.9411764705882,0.0522875816993464,4119,9.20807039903685,0.0724591738500206,1.61816412137572,4.23410997052978,3.28690750169553e-05,0.000285483820913394,2.02784853747146,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_810_cycle_1_1",169.800653594771,0.042483660130719,41436,14.0505039038083,0.077028303829438,1.65380459427949,4.06775837822056,7.01338848001077e-05,0.000430394267405789,1.33817492952191,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_811_cycle_1_1",175.575163398693,0.0326797385620915,38629,12.9720537712111,0.0835870486316829,1.56996980962572,4.83919531249599,2.6056794121928e-06,8.37706485651239e-05,4.40320591631107,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_811_cycle_1_3",43.9803921568627,0.0326797385620915,7023,10.4590451567505,0.079571480372631,1.54802684316341,4.48978211704979,1.17413468297278e-05,0.000172046673953971,2.98776295890251,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_8146_cycle_1_2",9.44771241830065,0.0294117647058824,2729,16.5146336373595,0.0447617778700378,1.43057986267347,2.72552317125248,0.00691512184007413,0.0106698943005155,-2.8453106177491,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_8200_cycle_1_1",4440.62745098039,0.205882352941176,275231,4.84998901493695,0.0372812689745143,3.90432019806732,1.39417675529106,0.16421242233781,0.174846049290976,-5.28524069743517,FALSE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Moderate"
"virus_comp_8200_cycle_1_2",3205.62418300654,0.173202614379085,322262,7.29628687037821,0.0521425441893646,3.42408121629075,2.09489998861997,0.0369502506906041,0.0437552721207044,-4.15534638021529,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Moderate"
"virus_comp_8201_cycle_1_1",3.34640522875817,0.0359477124183007,750,12.9305187919955,0.0745326170523312,1.46884323350059,3.9686751414898,0.000101966031644631,0.000506244975163935,0.987947840310421,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_8201_cycle_1_2",6.84967320261438,0.0359477124183007,1870,15.6295465847961,0.0350288155294381,1.45433378455331,2.31067531028234,0.0219754991337541,0.0274089317510749,-3.84328028489835,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_821_cycle_5_14",869.516339869281,0.0294117647058824,260332,17.1150138575988,0.0544974426409429,1.57931644156403,2.39944532133784,0.0172873704048846,0.0223109621642429,-3.6427301536152,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_821_cycle_5_15",208.66339869281,0.0294117647058824,62025,16.9934028468508,0.0568997363366813,1.51144175477066,2.78682492556776,0.00592661012426687,0.00946623384591001,-2.70645516014397,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_821_cycle_5_16",2457.92810457516,0.0294117647058824,743927,17.3017614640283,0.0543022784519824,1.58963084814752,2.3953019767791,0.0175043041766093,0.0225638965867244,-3.65269230365525,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_821_cycle_5_2",273.666666666667,0.0294117647058824,82376,17.207133638949,0.0575114695428924,1.51350841689759,2.84204161377672,0.00494611465003769,0.00816393176718865,-2.55070455894364,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_821_cycle_5_20",479.598039215686,0.0294117647058824,143401,17.0924836114525,0.0665352077637422,1.556797241663,2.95051544513989,0.00353893328113952,0.00626880122333431,-2.25148376031156,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_821_cycle_5_21",207.993464052288,0.0326797385620915,60459,16.6196215646612,0.0647672508752172,1.55935796538137,2.87122469224623,0.00451938873027211,0.00760652736985633,-2.46881045506979,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_821_cycle_5_25",525.326797385621,0.0294117647058824,159077,17.3104564932474,0.0566006574346508,1.5216203902513,2.56805547496584,0.0109476291319862,0.0153124630846093,-3.24904050581068,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_821_cycle_5_26",1056.1339869281,0.0359477124183007,319852,17.312517729213,0.0639454292139509,1.58656959577581,2.71900819914325,0.00710244502077354,0.0109198191111679,-2.86727486939253,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
