"","T0.72","T0.66","T0.60","T0.54","T0.48","T0.42","T0.36","T0.30","T0.24","T0.18","T0.12","T0.6","T0"
"virus_comp_18120_cycle_1_6",-9.04572507948373,-8.792364573195,-8.48482677747509,-8.09345866184059,9.30539070493319,10.6598668344345,11.0148631597855,11.2821434938364,10.7700877497369,11.1957007457261,10.9586666761854,11.3724749293423,11.2344374131986
"virus_comp_18120_cycle_1_1",-10.9215579984386,-10.7214560680129,-10.4890608407615,-10.211904959318,6.49620885532675,10.5305138835219,11.0990246832958,11.4813719205332,11.0300301314806,11.5297048395688,11.3761026233357,11.8111687269368,11.7473819858155
"virus_comp_18120_cycle_1_3",-12.0472123948874,-11.8498716877217,-11.6211945586344,-11.3493153122126,12.9689846878603,14.2375902053401,14.5409813176253,14.7856539132641,14.2278804622564,14.639695606972,14.3557685798946,14.7912437270947,14.61272476659
"virus_comp_1135_cycle_1_2",-9.16762276127687,-8.62799384664799,-7.75602698658459,-5.19830663517427,6.66128441910079,8.65011695682409,9.97348471481396,10.2527511363659,10.6808669641851,10.5126020546369,10.8328994255164,11.5067378024902,11.4479650039602
"virus_comp_2266_cycle_1_9",-10.1888774816195,-9.87415801232603,-9.47105542016923,-8.90967055629232,-8.63643946651973,-8.11074717576086,-5.94869165863854,7.70082105198009,8.59900596787562,9.41325077684468,9.83772604851848,10.1725021134871,10.4069516092505
"virus_comp_16955_cycle_1_1",-13.8099495835105,-13.6128924062856,-13.384596117654,-13.1132554970482,8.80970003161751,13.3556921998603,13.930544971936,14.3191151255477,13.8666843562028,14.3705615693933,14.2194707215981,14.6564592079418,14.5945838313427
"virus_comp_821_cycle_5_16",-9.97850626275136,-9.09588695493468,-6.4180951705547,8.56284161401313,9.40728856594425,10.5831723515359,11.6965438152684,11.9251870731847,12.3122564254179,12.1131690176656,12.4133747999468,13.1022389308929,13.0214162090778
"virus_comp_2033_cycle_1_1",-14.0936072867264,-13.8212715548861,-13.4852780563219,-13.0464891268052,-11.8839079644981,7.9152834640016,11.9584913012503,12.8058210898382,13.1028923150181,13.9055606922833,13.9965130461618,14.1755740677292,14.4065522980086
"virus_comp_1135_cycle_1_3",-11.1270769769368,-10.6701402224216,-9.99754187883913,-8.69730269794584,5.94314302582096,10.0234895653898,11.5422339046201,11.8535041944274,12.3065138530662,12.149964407195,12.4850041751837,13.16346020063,13.1130086154057
"virus_comp_17959_cycle_1_11",9.98267886635281,9.7118569016852,9.37816807800789,8.94331377237625,7.02130390601997,1.51203153589605,-3.63649338692217,-7.39914038966128,-8.7292260600487,-9.39393046781662,-9.65334006655085,-9.09328383694591,-9.79580531829352
"virus_comp_17959_cycle_1_10",10.1692873838963,9.89344375763101,9.55208603260938,9.10407276605384,7.16783078020684,1.30351800755629,-3.97781835720426,-7.59935993051372,-8.94525125594746,-9.59953815281167,-9.86407984035362,-9.29935049304765,-10.0051194686279
"virus_comp_392_cycle_1_1",11.6167128875686,11.4788944237661,11.3265063102006,11.1560998890672,8.41563797545064,-8.84091058762148,-8.8511812831572,-10.1763507740707,-9.94749706635265,-11.2469110104447,-11.0201544295041,-10.7996507662012,-11.0437786137278
"virus_comp_2265_cycle_1_9",10.8947242640008,10.5627832871562,10.1309016559531,9.51164916779891,10.9582543615696,11.2906290556022,10.5653299176404,10.4223679519446,8.66104946964242,-6.65357139378861,-9.10324551118854,-8.28441621603815,-10.0831542127601
"virus_comp_2269_cycle_1_10",13.0084962946346,12.8628622149234,12.7008591435451,12.5183359010139,7.11133961878291,-10.5460407840723,-10.3284578315533,-11.4037837418594,-11.7952420168974,-12.5633893828851,-12.5470820699374,-11.7240943595848,-12.4162174898444
"virus_comp_2473_cycle_1_6",10.1767019812125,10.0356277059697,9.8792483245216,9.70383422866684,7.2971726691359,-6.9994276477627,-7.11430006674907,-8.59971484566453,-8.4004368621129,-9.73061640597734,-9.51980398910764,-9.31549642462873,-9.57117392745208
"virus_comp_2375_cycle_1_4",11.2826532638789,11.0936204676598,10.8760303955103,10.6196925351971,7.99693537269406,-7.05708147826289,-7.69949666080132,-9.31708108223784,-9.92956891843774,-10.7662628949683,-10.8430240291008,-10.1779303041285,-10.853786355352
"virus_comp_384_cycle_1_3",13.819696690339,13.6757649455298,13.515866040471,13.3360101148381,10.996427915161,-10.539132714397,-10.6983541842666,-12.2172475256776,-12.0329772745336,-13.3589603940281,-13.1576640950016,-12.9756506687544,-13.2282979939387
"virus_comp_384_cycle_1_5",13.354309338941,13.2091679749155,13.0477744944493,12.8660248992614,10.5947840457035,-9.9666051778095,-10.1634981674454,-11.7217633464489,-11.543733673207,-12.8739091527736,-12.6780838758542,-12.510262499004,-12.7613845002416
"virus_comp_384_cycle_1_1",11.7451488180372,11.6002470220737,11.4391497684824,11.2577758546852,8.86368355398533,-8.57688008931251,-8.74982726576258,-10.1958288479151,-10.0247445037238,-11.3149639745778,-11.115933589773,-10.9315337138128,-11.1805373650913
"virus_comp_7248_cycle_1_2",11.0832347827544,10.944185478,10.7902908446849,10.617997925523,9.63615617874679,8.85496161385612,8.61671587055695,5.87779382313546,5.81343496199692,-8.88032496654817,-9.05424537662991,-9.13708418276855,-9.63706510778869
"virus_comp_7248_cycle_1_3",10.4680871028329,10.3178063305858,10.150031343208,9.96014586931241,8.24096167809524,-2.14285609338416,-5.48697709956127,-8.34132280706131,-8.25174740227679,-9.72921675981595,-9.58703050010718,-9.45214190590367,-9.74817122896745
"virus_comp_4360_cycle_1_6",12.4843255572732,12.3194733046359,12.1333242326193,11.9195479022049,-4.43121987893434,-10.4100305392468,-10.5797702260627,-11.3562167769686,-11.4906277160311,-12.1895732539682,-12.2110836325761,-11.8143898814265,-12.2614627355975
"virus_comp_2957_cycle_1_5",10.132461984368,9.96578772248847,9.7773114328032,9.56045872341219,7.91524784239144,2.7402843842849,-5.54757273080386,-8.08803498006745,-8.14800338954421,-9.47389458128276,-9.38142000975422,-9.28031676106656,-9.57207414278406
"virus_comp_2273_cycle_1_12",11.7691364732945,11.5603020568014,11.3160373174717,11.0218136486293,11.1193576037529,11.2123650121916,10.5575696272127,10.1878284463782,7.56235448868241,-9.27707792272096,-9.99487443813115,-8.89127610531728,-10.5293244681625
"virus_comp_2269_cycle_1_2",13.999027986998,13.8346554981353,13.6491181072726,13.4361484566084,10.6457574965719,-10.2166451449587,-10.4445206494952,-12.0119534656325,-12.5921192240505,-13.4093459745706,-13.454230571607,-12.7524545570947,-13.4297040336261
"virus_comp_2265_cycle_1_2",14.318193189811,14.1188291341342,13.8874291207212,13.6116888495333,13.3072535744812,13.2827517692107,12.5761644347231,11.8727531316115,-10.4655224596479,-12.7023378983076,-13.0345770193674,-12.0250024834952,-13.2979298684555
"virus_comp_18153_cycle_1_10",10.1326941679527,9.7281634635806,9.16398774674069,8.22460931730184,-9.76118363520223,-10.9563075080299,-11.4740468788814,-11.7310854319017,-11.0951102135341,-11.429022935107,-11.5627165098264,-12.2289115191374,-12.1640348026643
"virus_comp_2283_cycle_1_10",12.8009121048669,12.6505491340358,12.4826716672856,12.2926548711825,10.9354297501215,10.1105266044737,9.45141417414268,-7.86851411741889,-10.3936343090979,-11.6326003695152,-11.702246363067,-10.588055761572,-11.6896593689974
"virus_comp_358_cycle_1_7",12.713751533468,12.5515710874609,12.3688225949008,12.1595208937488,10.1792821900246,-8.94375929246404,-9.65225833968296,-11.124563493604,-11.0788974154107,-12.2545827997855,-12.1124591145682,-12.0283425703071,-12.2564596670628
"virus_comp_2345_cycle_1_7",11.8241889990968,11.6390673885043,11.4266456127401,11.1774553484104,10.3977450635067,9.7946970101966,8.5350217830858,-7.28205731295552,-9.06643554725353,-10.5085496476284,-10.72677427241,-10.6134157306884,-11.160870855546
"virus_comp_590_cycle_2_2",10.1221640330035,9.90542525685029,9.65026891670498,9.34007784153403,9.38156659076613,8.92486399332374,8.11291974139335,7.27264773225647,-5.71673083752034,-6.49568187381292,-8.01280056125282,-8.91732464642966,-9.19623081749141
"virus_comp_2223_cycle_1_13",12.2897266982835,12.1400420751457,11.9730099318759,11.7840757398414,7.41352094450408,-9.659378331762,-9.49133474059303,-10.6287460025298,-11.0423860187783,-11.8188846805895,-11.811756470279,-11.028973037623,-11.70532622592
"virus_comp_808_cycle_4_20",10.7348406342032,10.4997455642958,10.2187374303524,9.86942178014775,9.58480631098934,8.65442026003779,-6.85304518278348,-8.65141800821784,-8.54563773072258,-7.52313811972979,-9.52507941515146,-10.5832269223719,-10.6481366838097
"virus_comp_14463_cycle_1_2",11.4429982979856,11.3263821311501,11.1995040576711,11.0603822419144,-9.01049241968243,-10.5287044155151,-10.2316042740311,-10.8081815767798,-10.7102376725075,-11.4122926392733,-11.2622399553432,-10.8826810724854,-11.1835137624945
"virus_comp_808_cycle_4_2",9.72964170488404,9.51258322786786,9.25698336766112,8.9461357461675,8.74554008434791,8.12296844742906,6.35777383415273,-5.15242493349995,-6.39119923209178,-5.24772971532915,-7.99536134011191,-9.07591777531341,-9.23233056811397
"edge_959_46",10.4883812515432,10.3524128045177,10.2022837005022,10.0346977679045,-9.40227427048595,-10.0561538702059,-9.79558362104347,-10.2657653934326,-10.4516339256062,-11.0612818036447,-10.9305032962569,-9.80007467726118,-10.5118742637452
"virus_comp_2269_cycle_1_9",12.5103327999557,12.4158032709151,12.3146428841943,12.2058507348225,9.91761146954169,-8.33543880334277,6.75499328545215,-9.19089639735,-9.85702469400506,-10.9897476894557,-10.9026784163867,-9.30660814538589,-10.676144366256
"virus_comp_1069_cycle_1_2",10.602343945792,10.2956001112705,9.90551988205614,9.36921289696257,9.20162872531106,4.21309216152212,-9.17864004216831,-9.79259359320143,-10.1189820960696,-10.2176305502969,-10.5200852573379,-11.1251912070097,-11.1522908721322
"virus_comp_2332_cycle_1_2",14.5996293845971,14.4319896933334,14.2422775620733,14.0237864841815,12.7841472510005,11.9753779964039,10.9508212465507,-10.6525986169588,-12.2855337606893,-13.4700332151949,-13.6030045661991,-12.9081139086892,-13.7182217530587
"virus_comp_2957_cycle_1_1",10.8761605570795,10.7225964054449,10.5507177029206,10.3555568297398,8.51312969696005,-5.75157674334445,-6.74787621089911,-8.92816138812808,-8.85652992207166,-10.2421435546593,-10.0953211932121,-9.95615495017058,-10.2404785916757
"virus_comp_2650_cycle_1_5",9.95329224597132,9.76813971349015,9.55567720445544,9.30643084528413,-7.04530013286914,-8.39068260297747,-8.1977618131888,-8.95245068572854,-9.20596644063738,-9.91787808703545,-9.91853348854933,-9.13190622972671,-9.78104701454634
"virus_comp_2239_cycle_1_2",15.0502782384325,14.854244439036,14.6273213049988,14.3579199020326,14.4023311208188,14.4454368867953,13.7569360175514,13.3284132652995,11.5478526499883,-12.252275268034,-13.0380901631506,-12.0483340524304,-13.6523104923242
"virus_comp_2334_cycle_1_4",11.8851137638831,11.6695181220423,11.4159457315317,11.1080953100395,10.77471019222,10.7151770174995,9.91188519456853,8.88194406705678,-8.84851343461023,-10.5004858698028,-10.834223734796,-10.1923718162976,-11.1348465911868
"virus_comp_2263_cycle_1_6",10.8074743348994,10.7457149849868,10.6811931218589,10.613649990179,8.80650670233733,-5.99531612368203,5.66005243657518,-7.77804497645121,-5.30027802465942,-9.41954566924194,-8.59702071475265,-7.89263838554549,-8.25239718903157
"virus_comp_2265_cycle_1_3",13.4701078638323,13.126495325194,12.6745766893513,12.0128969053093,13.8885307455582,14.2349649410545,13.539720017614,13.4815676240703,12.4194116531082,11.5633664224823,-8.18453205607325,-8.86241064370362,-12.2345450214525
"virus_comp_1069_cycle_1_1",9.15290959692358,8.8768973351618,8.53528090239136,8.08682039645508,3.30827007937921,-8.39351010636242,-9.25454240377993,-9.58384470783457,-9.45601512975369,-9.58386553383841,-9.71442212095219,-10.2915828622776,-10.2381521767559
"virus_comp_18153_cycle_1_11",12.1249606542376,11.7043460701959,11.1081643015389,10.0739733151815,12.6133890119062,12.9415884420125,12.0151307701594,11.9094563616282,10.7204347400279,9.20976946048394,-10.0165228466929,-11.0481565916806,-11.892463835822
"virus_comp_808_cycle_4_25",10.1519136020984,9.95178685699689,9.71935813998831,9.44215458094506,8.98671399611228,7.63784615173627,-7.21361709879523,-8.39783331195198,-7.74680860185641,-6.06645396445121,-8.65378631630048,-9.9731843257349,-9.94548786313003
"virus_comp_2223_cycle_1_9",11.5535205330771,11.3343772108724,11.0758792857028,10.7607292770623,10.8632101355655,10.948560940134,10.2426805882357,9.78776907078361,5.98272511679865,-9.37438520680782,-10.0029163742135,-9.21203961837098,-10.5044302547162
"virus_comp_808_cycle_4_47",11.3653021356949,11.1503568928423,10.8976843731439,10.5911608880162,10.4839785381365,9.93379419691706,8.29231075231166,-5.61097411640796,-7.54929228002205,-3.97138959376356,-9.44747304803046,-10.6576103395881,-10.7960355492973
"virus_comp_2194_cycle_1_8",14.0950333678719,13.9527717670495,13.7949318544205,13.6176774636126,12.1965421013746,10.3750112040398,9.79897783185602,-11.1521945925001,-10.9874700361847,-12.9298445125403,-12.841289237551,-12.7436222858729,-13.096655901415
"virus_comp_2334_cycle_1_6",11.8096499914039,11.6769035230787,11.5306933873287,11.3679770248451,10.2888711355174,9.5583641477637,8.95666461210357,5.50064602509755,-7.92025868227846,-10.0172191933726,-10.1296132274697,-9.12749222308076,-10.2619467835054
"virus_comp_2387_cycle_1_1",12.5839484004384,12.3910386599851,12.168293279758,11.9047645863605,11.8626937607267,11.9070229906298,11.2652336454658,10.8539079619125,8.33106863922934,-10.1262211032263,-10.7270212541931,-9.38077344878047,-11.1929255517267
"virus_comp_2273_cycle_1_4",10.7709778575114,10.6398083670476,10.495509293792,10.3351568229778,5.82760749773763,-8.28022831032635,-7.88417727947391,-9.02526580285619,-9.39851143297655,-10.1956931693259,-10.1552429651423,-9.24265651133662,-9.98981607064963
"virus_comp_150_cycle_1_2",9.71155061300491,9.49387000879451,9.23740640036634,8.92527872715905,-7.04333874667818,-9.32834282228719,-9.78821422895215,-10.1480190079021,-9.32352495305246,-9.80982436786595,-9.94879941187301,-10.7521490201,-10.6677245797881
"virus_comp_7146_cycle_1_1",10.8930883801717,10.7424484823421,10.5742256660551,10.3837661649799,8.49196873832165,-6.16721629962435,-6.95695457412139,-9.00237433809175,-8.89745067797123,-10.2916135268752,-10.1246086952792,-9.97081282125934,-10.2486512281793
"virus_comp_18153_cycle_1_2",11.3088158982498,10.9951813988793,10.5938614811323,10.0359489445261,-11.6116546021569,-12.4907519602478,-12.9384687446973,-13.1726875384533,-12.6066412536266,-13.018802959355,-13.0454448068179,-13.4575820131433,-13.4519132916961
"virus_comp_2171_cycle_1_5",13.474686303709,13.255505948946,12.9969564556451,12.6817296956687,12.7005034098714,12.7870456737933,12.0776338310771,11.5745692869091,-7.26565419635323,-11.5693920484314,-12.0845664012461,-11.2028402881577,-12.4919345457696
"virus_comp_732_cycle_1_7",10.0865235797789,10.0177959313186,9.94562971896958,9.86966266307669,-5.91597991986486,-8.45991740010844,-7.75801415822595,-8.73092534919767,-8.56640632574844,-9.29479264060089,-9.26009937967817,-9.38936016652422,-9.508040531546
"virus_comp_2263_cycle_1_8",12.3160304039496,12.2272680801635,12.1326845125208,12.0314622344309,11.1344283990146,10.2845496378848,10.0685461737494,8.85318613577784,9.1870565062138,-9.83008439314381,-8.86448812466931,-8.15693380850432,-9.33447368094149
"virus_comp_2375_cycle_1_10",12.2822517003462,11.6130065305143,10.325855049868,-9.14802392862503,13.2418328097782,13.7697829357001,13.0266052315399,13.0151098480245,11.8158862164195,10.5464812036951,-10.1679307361524,-6.66160044142866,-11.9612686734013
"virus_comp_2171_cycle_1_2",11.2964818025259,11.1497191309329,10.9863180014386,10.8020176424828,8.11376410706057,-6.89957843754433,-6.28707305015978,-8.93611177147989,-9.52814363251106,-10.5144617283865,-10.5469844309185,-9.67855010576016,-10.4702511208894
"virus_comp_2334_cycle_1_10",12.214803746291,11.937901882515,11.5949194204347,11.1440937658505,11.6296917940932,11.7449178745991,10.0751372978372,8.80402419862155,-9.22937096172179,-11.093580756426,-11.5432341837497,-11.555659956753,-12.1488316160512
"virus_comp_315_cycle_1_1",9.08274340640857,8.43300632625759,7.21916018290484,-5.63264518335387,9.10031181838627,9.21571957404607,6.53201032743102,2.73260535966931,-8.57163467312196,-8.96658149620086,-9.5096277951273,-10.0105993822689,-10.2536298987079
"virus_comp_2343_cycle_1_7",7.28570976383238,7.16009252485953,7.02248536601906,6.87035559735262,-5.09780171615725,-6.54844662278518,-6.31864226850179,-6.84044009661943,-6.69150361292297,-7.35529235360629,-7.2121776715167,-7.00490652892356,-7.21077396216492
"virus_comp_289_cycle_1_1",8.22997197908787,8.11856449142283,7.99782853544852,7.86605796593912,-6.65705253422715,-7.86318121779646,-7.60308847581808,-8.06079082823084,-7.84672951065524,-8.48704754344081,-8.30525216837306,-8.11075297805655,-8.2672847954995
"virus_comp_2394_cycle_1_5",5.91623503491234,-8.92596691766182,-10.0100636423562,-10.6220032090196,-8.45537279428579,7.09820371780512,-9.41063548352487,-9.93667568111884,-11.0357462193617,-10.6722190156836,-11.5201759393978,-11.7383805043013,-12.0090397592446
"edge_2254_7",4.23590568461996,2.74694390360284,-2.89073085357896,-4.28879096300236,1.3617520256784,2.28407079713887,-4.1241230775862,-4.67466023187704,-5.55143669354246,-5.0204349608178,-5.93622065101249,-6.29554671631358,-6.48797250211013
"edge_1633_14",5.2132470671539,4.91991357703565,4.55130925538141,4.05495677920015,4.4051626118984,3.45238077818264,-1.65021251110708,-3.16442752329937,-4.03435041949672,-4.13004486115487,-4.58263541406722,-5.31100435452173,-5.3637492959833
"virus_comp_2394_cycle_1_7",9.75880767704424,9.0248229903239,7.45467333326949,-7.42663997596593,9.4372436157957,9.71922804750463,7.8620479508358,5.6355226021447,-9.43391551817802,-8.44498420149732,-10.0846345129105,-10.52717670791,-10.820326332475
"virus_comp_250_cycle_1_189",4.93311470567633,4.79369347104627,4.6393430416762,4.46647848931749,-2.79584971462915,-3.77779318147589,-3.55889186973794,-4.15500739970649,-4.39814883230024,-5.0389508121596,-4.95935321876004,-4.02667227686251,-4.68312478845814
"virus_comp_2383_cycle_1_3",5.46124527394412,4.69790800044853,2.97333192211459,-3.6144101461546,1.27818880893305,2.53771123406588,-3.8510528902541,-4.87055434119205,-5.71481041603216,-5.69312769143324,-6.44716741793101,-6.8038408773294,-7.02817736549405
"edge_1632_2",6.54086027312855,6.22403252798838,5.81745574568737,5.24926726406279,5.75741544043784,5.03278118131479,1.54693434865671,-3.73839953236525,-5.18181536706444,-5.27949829000978,-5.86307786348544,-6.54772740803054,-6.66045018331965
"edge_1632_1",6.66270999265475,6.33817296297664,5.9187767272823,5.32505704723746,5.85424022200931,5.06791310898142,0.033460789437296,-4.05937044498218,-5.40996915964178,-5.45681726250875,-6.04152236219188,-6.72717736331508,-6.83371164626225
"virus_comp_358_cycle_1_16",4.75382091155875,4.47325249240853,4.12461721799108,3.66393880402685,3.63075274068904,2.22719593965093,-1.93552329280631,-3.06421484255124,-3.55973503132661,-3.85274248012508,-4.21028338406939,-4.91304016540427,-4.95008540207189
"virus_comp_1102_cycle_1_5",4.92452716029102,4.48580464511547,3.85227266714791,2.69590812101765,3.16646802101967,0.952338701984153,1.15353543337632,-2.56104480377203,-4.33831115812388,-4.70925999782482,-4.92693642257993,-4.94812192803487,-5.20949351273844
"virus_comp_1420_cycle_1_1",8.66261843632233,8.32724040795444,7.8895038975577,7.25804301266884,7.80332245286451,7.57040275119926,5.50394985766161,-4.59822552762415,-6.89217500095506,-5.92632638630821,-7.87238287793406,-8.5948615411638,-8.81457724562845
"virus_comp_254_cycle_1_5",9.15786494955615,9.05218185677314,8.93814077365667,8.81430530013376,-7.62662820379114,-8.45688691288641,-8.11807853917807,-8.64685418472722,-8.7683537894875,-9.40693572155464,-9.26915731311783,-8.12690814658708,-8.84458745243666
"edge_1631_2",4.83030201537829,4.50978843523823,4.09710538292975,3.51684028018961,4.04074231454089,3.27120149126726,-0.562707441115828,-2.5545553685672,-3.69897428396648,-3.75872096382775,-4.28609668654679,-4.9393993680945,-5.03863843233861
"virus_comp_808_cycle_4_18",6.15404341767193,5.5237749843925,4.37863888906826,-2.67877572333518,4.83494671845106,4.46852513768267,-4.57158854333773,-5.37495815272664,-6.365073664482,-5.77404808702839,-6.7705006496047,-7.2334177602602,-7.40414929436757
"virus_comp_18166_cycle_1_9",7.41852765134556,7.04551152994969,6.54108908174941,5.75880283808245,6.53149444110185,6.62189260999222,5.71162773667916,4.48343084257604,-4.755187122214,-5.68343145030284,-6.79824531628784,-7.38061689543516,-7.67556565322022
"edge_2254_3",5.36466768584854,4.43036315374246,0.940811350217066,-4.30173022008707,3.89550622039834,3.65858899261299,-4.96497522269669,-5.55041793391587,-6.17990889094479,-5.44474781322082,-6.54223294090706,-7.07842472864701,-7.19685367690347
"edge_2254_2",4.78174110420243,4.08150063831704,2.6673262476241,-2.63804456343048,1.87237953640391,1.23721164160771,-4.1499842333448,-4.74886697992869,-5.19546895281579,-4.69029856238962,-5.71251603226726,-6.20455115301642,-6.3683670845055
"edge_959_7",5.52470403724179,5.37326209425895,5.20403822409847,5.01229410027038,-5.47166971881779,-5.88551154309099,-5.65289105240479,-6.00437620205152,-6.1769634601167,-6.72826520244034,-6.57354644307066,-5.35843761066644,-6.0699246311453
"virus_comp_250_cycle_1_6",8.7058758352316,8.59426827259604,8.47329727737184,8.34124666148535,-8.09572636502051,-8.65300528492635,-8.3637210262671,-8.77191175237664,-8.90690042423673,-9.48713688244903,-9.32227475068013,-8.05194652879284,-8.7946406869861
"virus_comp_4341_cycle_1_3",5.8048178940847,5.81654571253134,5.82817896255869,5.83971915709873,-5.46523063022595,-6.23374288585964,-5.88489939406242,-6.35337471955782,-5.80337599741034,-6.82494982235684,-6.34392705894242,-5.74399343717086,-5.7682059862206
"virus_comp_2475_cycle_5_3",5.2724513863909,5.73882763453566,6.09070434014867,6.37336458233279,-5.25262081792125,-6.26318072363837,-6.41348940988372,-6.58524712515805,-6.13595046075717,-6.30425339924648,-5.66914612147922,-5.81015289490881,-5.07761396187509
"virus_comp_808_cycle_4_27",8.35250093028845,7.92522737105239,7.31547694283816,6.23845050364475,6.99572719650612,6.64200681469822,-5.00840108846272,-6.64932502458586,-7.56763325618978,-7.12580345309169,-8.30177301142677,-8.85481157349644,-9.06186914223243
"virus_comp_808_cycle_4_34",7.90339127464426,7.3756747876247,6.53492797934663,4.27666159940612,5.85722086539523,4.76431524364292,-6.54319525170697,-7.2641756285752,-7.84913905903472,-7.35235204190631,-8.36567556119873,-8.88510300009716,-9.05015713072355
"edge_1631_14",7.03388050823915,6.70300763395393,6.27293781413114,5.65743245877412,6.226077772965,5.43304414299277,-1.11494532052775,-4.51508018975874,-5.83189556583575,-5.89409221071973,-6.45875852123781,-7.1329915560202,-7.23894974487562
"virus_comp_808_cycle_4_35",8.50535529827151,7.94063614424641,6.99971573701754,3.36031406496484,7.0647362743578,7.1417401143736,-5.63447367408029,-7.15005719313446,-8.12715707227175,-7.54447114134017,-8.85394454503006,-9.36053220161443,-9.59012844485929
"edge_48666_2",4.80248445300046,4.72349574861582,4.63993057504981,4.55122583489957,-1.44466220161062,-3.31127400340888,-3.10957513617988,-4.00445888461583,-3.71821555557804,-4.87096296692365,-4.5132670506762,-3.71337523996634,-3.99967016471782
"virus_comp_808_cycle_4_50",6.6656337934557,5.98690735587676,4.66235815754519,-3.885228827568,-5.300966849973,-6.46893508854458,-7.44431929287621,-7.78322556209492,-7.69132203596193,-7.16515195428006,-7.9870404020181,-8.63146409377185,-8.6510514949955
"edge_959_20",7.21035342984042,7.06321233385158,6.89934187758092,6.71444406462195,-6.02040885632961,-6.6872569930615,-6.46212132521788,-6.94133557654903,-7.16508511825449,-7.77416962025803,-7.65188006002481,-6.54730552776734,-7.25467215276039
"virus_comp_250_cycle_1_3",9.42438973634932,9.26384486715339,9.08317103224137,8.87658729647201,-8.10979796628042,-8.80339659913685,-8.60568384801775,-9.10387908201091,-9.36128797812081,-9.97062452594463,-9.862487544352,-8.78284602966031,-9.49070442932927
"virus_comp_2133_cycle_1_4",7.87895021916627,7.55295171189267,7.13110456695969,6.53242558332275,6.83281656080796,5.73795345173685,-4.16565646037658,-5.76027032451581,-6.81734772746504,-6.839523629211,-7.39361468292259,-8.01089741306106,-8.13365599470343
"virus_comp_808_cycle_4_48",8.3561017034238,7.73197471968152,6.60766712840161,-4.28917568903432,7.00605822687809,6.25763288380681,-7.46130089172005,-8.10119575132435,-8.64796493817118,-7.88992552626204,-9.01443184463145,-9.62506034374389,-9.71790939897838
"virus_comp_250_cycle_1_2",9.36931026297684,9.20299067961838,9.01496793892593,8.79871568630892,-8.02428187890518,-8.7220162542617,-8.54891358414464,-9.04786672941474,-9.33043048139381,-9.93563581009463,-9.82762243499172,-8.73357937429759,-9.45013837847155
"edge_959_52",9.94392128219324,9.79945487503535,9.63889569993121,9.45820374171497,-8.01586048865169,-8.9487427001943,-8.74169449357751,-9.31578104215888,-9.58862439260525,-10.2252625531196,-10.1176201667483,-9.03003115455255,-9.75419367730181
"virus_comp_8506_cycle_1_3",6.48209379475105,6.44991103644717,6.41699395283614,6.38330824916281,-5.57133805879764,-6.4822533408477,-6.15452181304163,-6.6848452677638,-6.17376798619943,-7.22399605268473,-6.78548800895282,-6.25773781090413,-6.32991967309294
"virus_comp_17937_cycle_1_3",4.93095091334195,4.74125069276264,4.52277542057394,4.26520721680776,-3.4831643758227,-3.90506196864008,-3.49829309559802,-4.09528997292608,-4.01636515633184,-4.0704980876626,-4.80260663257332,-4.8711911034747,-5.22519619975572
"virus_comp_4270_cycle_1_4",4.93945731838092,4.5558574028332,4.0317866667567,3.20041063683728,4.05677620216201,2.9231315648056,-2.95676195188149,-3.71652692855495,-4.53836320322906,-4.4008227223276,-4.89314647397081,-5.48305024706112,-5.55091952942729
"virus_comp_808_cycle_4_36",6.54806143677597,6.3082791923223,6.0205414177815,5.66074657398355,5.09384121267365,3.37760642044413,-4.120692437071,-5.05779861980296,-5.00318052543587,-4.44968914960787,-5.68908895953581,-6.58373846473065,-6.64397779043679
"virus_comp_3464_cycle_1_3",8.93615034695509,8.66511418318028,8.33109961671794,7.89569022298689,7.698087333884,6.19848522239462,-6.89838067101783,-7.72650242577058,-7.70849823217541,-6.76726799916211,-8.22479880605177,-9.20246863720146,-9.21150852207187
"virus_comp_2597_cycle_1_3",10.245365773031,9.84423406840881,9.28668739965283,8.3659410464761,9.25428123164388,9.27022385256799,8.051181945644,6.08438592672639,-8.7066438969096,-8.51711485160622,-9.80383934338516,-10.184143911425,-10.5571747815743
"virus_comp_808_cycle_4_46",9.14591260444169,8.82366654662732,8.40809895335947,7.82207567997991,8.08280303183791,7.67368454537275,4.24681454648266,-6.29948452426369,-7.54245188041723,-6.8267999071883,-8.43513894746257,-9.14114645596714,-9.34086147642613
"virus_comp_808_cycle_4_26",9.5988712538089,9.30322764753944,8.93096067205187,8.42791347487077,8.61776834663196,8.15626149770071,5.01856295170638,-6.58380583657911,-7.6965342793772,-6.69659617607056,-8.65220851115347,-9.49013541446918,-9.65740996336544
"edge_959_17",4.9999822454114,4.81769220809507,4.60899189706274,4.36491072493365,-4.46025472151964,-4.92699776634646,-4.76199375468617,-5.1580559239946,-5.41219028314095,-5.9810418763973,-5.85547795696222,-4.74771299668393,-5.44028824615629
"virus_comp_17992_cycle_1_11",7.59865622684167,7.30157718843805,6.9270266998187,6.4197811893912,6.79248990824147,6.04909308544178,1.9219513047472,-4.86718859262211,-6.17510825378538,-6.29839907331355,-6.866289051462,-7.58284953316241,-7.67378737841011
