"ORF","in_t24","in_t36","in_t42","timepoint_pattern"
"virus_comp_17945_cycle_1_3",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_150_cycle_1_152",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_18065_cycle_1_1",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2489_cycle_1_4",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2803_cycle_1_4",FALSE,TRUE,FALSE,"t36 only"
"edge_16_13",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_126_cycle_1_91",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_197_cycle_1_56",FALSE,TRUE,FALSE,"t36 only"
"edge_187_10",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2060_cycle_1_8",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17877_cycle_1_17",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_17860_cycle_1_57",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2471_cycle_1_5",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_562_cycle_1_10",FALSE,TRUE,TRUE,"t36_t42"
"edge_3739_21",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_36_cycle_2_38",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2397_cycle_1_7",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_73_cycle_1_12",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_3264_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2506_cycle_1_3",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_8201_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_62_cycle_1_14",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_195_cycle_1_40",FALSE,TRUE,FALSE,"t36 only"
"edge_1989_17",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_201_cycle_1_3",FALSE,TRUE,FALSE,"t36 only"
"edge_1782_33",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_722_cycle_1_40",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2136_cycle_1_7",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_6645_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_590_cycle_2_6",FALSE,TRUE,FALSE,"t36 only"
"edge_16_4",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_17898_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_330_cycle_1_50",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_195_cycle_1_114",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_564_cycle_1_13",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_150_cycle_1_101",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_17862_cycle_1_9",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17800_cycle_1_69",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_36_cycle_2_84",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2265_cycle_1_10",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2807_cycle_1_7",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_17971_cycle_1_9",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_197_cycle_1_27",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_4789_cycle_1_5",FALSE,TRUE,FALSE,"t36 only"
"edge_1732_18",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_448_cycle_1_73",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_62_cycle_1_52",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_14703_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1019_cycle_1_7",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_197_cycle_1_100",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_17924_cycle_1_42",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2384_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"edge_3176_4",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_330_cycle_1_120",FALSE,TRUE,FALSE,"t36 only"
"edge_1641_44",FALSE,TRUE,FALSE,"t36 only"
"edge_1512_51",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_197_cycle_1_127",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2591_cycle_1_7",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_1517_cycle_1_7",FALSE,TRUE,FALSE,"t36 only"
"edge_3176_12",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_1611_cycle_1_13",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_155_cycle_2_50",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_201_cycle_1_4",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_768_cycle_1_36",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2310_cycle_1_10",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2413_cycle_1_5",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_17971_cycle_1_20",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_733_cycle_1_8",FALSE,TRUE,TRUE,"t36_t42"
"edge_1709_34",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_384_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_195_cycle_1_31",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_197_cycle_1_67",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_16393_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1729_cycle_1_8",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_5304_cycle_1_6",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2650_cycle_1_6",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_729_cycle_1_44",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_197_cycle_1_104",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_197_cycle_1_21",FALSE,TRUE,FALSE,"t36 only"
"edge_1468_74",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_167_cycle_1_4",FALSE,TRUE,FALSE,"t36 only"
"edge_61_11",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17877_cycle_1_46",FALSE,TRUE,FALSE,"t36 only"
"edge_3176_3",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_1420_cycle_1_4",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_197_cycle_1_44",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_197_cycle_1_99",FALSE,TRUE,FALSE,"t36 only"
"edge_1512_17",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_17839_cycle_1_21",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17837_cycle_1_6",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_17849_cycle_1_13",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_10500_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1019_cycle_1_6",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_285_cycle_1_133",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1171_cycle_1_5",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1125_cycle_1_7",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_197_cycle_1_63",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2310_cycle_1_3",FALSE,TRUE,FALSE,"t36 only"
"edge_4_18",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_197_cycle_1_2",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_17995_cycle_1_13",FALSE,TRUE,FALSE,"t36 only"
"edge_2381_26",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2254_cycle_1_5",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_197_cycle_1_36",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_301_cycle_1_5",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_169_cycle_1_9",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2807_cycle_1_6",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2365_cycle_1_2",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_17900_cycle_1_9",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1058_cycle_1_2",FALSE,TRUE,FALSE,"t36 only"
"edge_1512_2",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_150_cycle_1_210",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_17935_cycle_1_21",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17877_cycle_1_4",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2885_cycle_1_4",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_17901_cycle_1_3",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_1142_cycle_1_2",FALSE,TRUE,FALSE,"t36 only"
"edge_4_1",FALSE,TRUE,TRUE,"t36_t42"
"edge_1989_49",FALSE,TRUE,TRUE,"t36_t42"
"edge_4_6",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_9870_cycle_1_4",FALSE,TRUE,TRUE,"t36_t42"
"edge_72_12",FALSE,TRUE,FALSE,"t36 only"
"edge_3176_2",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_527_cycle_1_11",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_197_cycle_1_73",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2298_cycle_1_4",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_14666_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_150_cycle_1_145",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_195_cycle_1_113",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_199_cycle_1_8",FALSE,TRUE,FALSE,"t36 only"
"edge_1596_36",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_17920_cycle_1_22",FALSE,TRUE,TRUE,"t36_t42"
"edge_1732_40",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_230_cycle_1_168",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_73_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_195_cycle_1_184",FALSE,TRUE,FALSE,"t36 only"
"edge_1732_68",FALSE,TRUE,FALSE,"t36 only"
"edge_1732_42",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_613_cycle_1_24",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_590_cycle_2_32",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_195_cycle_1_183",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_586_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_330_cycle_1_84",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2263_cycle_1_8",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_197_cycle_1_50",FALSE,TRUE,FALSE,"t36 only"
"edge_1732_8",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_197_cycle_1_7",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_17877_cycle_1_43",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_1019_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_957_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17877_cycle_1_48",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_18120_cycle_1_5",FALSE,TRUE,FALSE,"t36 only"
"edge_4_70",FALSE,TRUE,TRUE,"t36_t42"
"edge_187_3",FALSE,TRUE,TRUE,"t36_t42"
"edge_1987_4",FALSE,FALSE,TRUE,"t42 only"
"edge_2658_2",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_17937_cycle_1_2",FALSE,FALSE,TRUE,"t42 only"
"edge_2654_5",FALSE,FALSE,TRUE,"t42 only"
"edge_2654_3",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_17870_cycle_1_1",FALSE,FALSE,TRUE,"t42 only"
"edge_2658_1",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_1045_cycle_1_1",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_17937_cycle_1_3",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_1044_cycle_1_1",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_1045_cycle_1_4",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_1045_cycle_1_2",FALSE,FALSE,TRUE,"t42 only"
"edge_1989_41",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_1044_cycle_1_6",FALSE,FALSE,TRUE,"t42 only"
"edge_1980_3",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_1044_cycle_1_2",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_17860_cycle_1_59",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_8201_cycle_1_1",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_17937_cycle_1_1",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_1044_cycle_1_5",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_1044_cycle_1_3",FALSE,FALSE,TRUE,"t42 only"
"edge_2658_3",FALSE,FALSE,TRUE,"t42 only"
"edge_2044_31",FALSE,FALSE,TRUE,"t42 only"
"edge_75_27",FALSE,FALSE,TRUE,"t42 only"
"edge_2658_7",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_457_cycle_1_3",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_2931_cycle_1_2",FALSE,FALSE,TRUE,"t42 only"
"edge_2044_32",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_2152_cycle_1_7",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_1044_cycle_1_4",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_17810_cycle_1_2",FALSE,FALSE,TRUE,"t42 only"
"edge_2658_4",FALSE,FALSE,TRUE,"t42 only"
"edge_1989_12",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_17862_cycle_1_8",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_1898_cycle_1_12",FALSE,FALSE,TRUE,"t42 only"
"edge_2654_2",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_4933_cycle_1_2",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_17810_cycle_1_1",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_18033_cycle_1_1",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_708_cycle_1_5",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_720_cycle_1_5",FALSE,FALSE,TRUE,"t42 only"
"edge_187_6",FALSE,FALSE,TRUE,"t42 only"
"edge_2658_5",FALSE,FALSE,TRUE,"t42 only"
"edge_187_5",FALSE,FALSE,TRUE,"t42 only"
"edge_1979_7",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_64_cycle_1_2",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_17906_cycle_1_63",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_17906_cycle_1_26",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_16495_cycle_1_2",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_2506_cycle_1_4",FALSE,FALSE,TRUE,"t42 only"
"edge_3739_9",FALSE,FALSE,TRUE,"t42 only"
"edge_3739_16",FALSE,FALSE,TRUE,"t42 only"
"edge_209_1",FALSE,FALSE,TRUE,"t42 only"
"edge_61_9",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_3658_cycle_1_3",FALSE,FALSE,TRUE,"t42 only"
"edge_2044_40",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_457_cycle_1_2",FALSE,FALSE,TRUE,"t42 only"
"edge_4_62",FALSE,FALSE,TRUE,"t42 only"
"edge_4_7",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_6955_cycle_1_4",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_15100_cycle_1_1",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_18353_cycle_1_1",FALSE,FALSE,TRUE,"t42 only"
"edge_329_8",FALSE,FALSE,TRUE,"t42 only"
"edge_16_5",FALSE,FALSE,TRUE,"t42 only"
"edge_1990_4",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_17810_cycle_1_3",FALSE,FALSE,TRUE,"t42 only"
"edge_1980_1",FALSE,FALSE,TRUE,"t42 only"
"edge_4_54",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_358_cycle_1_7",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_5922_cycle_1_3",FALSE,FALSE,TRUE,"t42 only"
"edge_187_4",FALSE,FALSE,TRUE,"t42 only"
"edge_2658_6",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_2460_cycle_1_8",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_7998_cycle_1_6",FALSE,FALSE,TRUE,"t42 only"
"edge_187_7",FALSE,FALSE,TRUE,"t42 only"
"edge_61_28",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_2530_cycle_1_9",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_5583_cycle_1_2",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_3946_cycle_1_1",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_62_cycle_1_36",FALSE,FALSE,TRUE,"t42 only"
"edge_3739_8",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_17935_cycle_1_32",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_18067_cycle_1_17",FALSE,FALSE,TRUE,"t42 only"
"edge_329_4",FALSE,FALSE,TRUE,"t42 only"
"edge_3739_2",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_2708_cycle_1_6",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_1171_cycle_1_9",FALSE,FALSE,TRUE,"t42 only"
"edge_3739_19",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_67_cycle_1_24",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_1260_cycle_2_9",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_37_cycle_1_1",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_18123_cycle_1_5",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_1045_cycle_1_9",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_36_cycle_2_2",FALSE,FALSE,TRUE,"t42 only"
"edge_187_2",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_2718_cycle_1_3",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_17860_cycle_1_53",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_454_cycle_1_7",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_729_cycle_1_54",FALSE,FALSE,TRUE,"t42 only"
"edge_4_61",FALSE,FALSE,TRUE,"t42 only"
"edge_61_29",FALSE,FALSE,TRUE,"t42 only"
"edge_4_5",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_62_cycle_1_47",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_4933_cycle_1_4",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_17782_cycle_1_1",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_1935_cycle_1_3",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_2527_cycle_1_12",FALSE,FALSE,TRUE,"t42 only"
"edge_1989_23",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_1898_cycle_1_14",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_2718_cycle_1_4",FALSE,FALSE,TRUE,"t42 only"
"edge_3739_6",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_1518_cycle_1_21",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_3946_cycle_1_2",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_1340_cycle_1_2",FALSE,FALSE,TRUE,"t42 only"
"edge_3739_7",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_2204_cycle_1_6",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_808_cycle_4_48",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_384_cycle_1_1",FALSE,FALSE,TRUE,"t42 only"
"edge_1468_13",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_808_cycle_4_29",FALSE,FALSE,TRUE,"t42 only"
"edge_16_14",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_11_cycle_1_8",FALSE,FALSE,TRUE,"t42 only"
"edge_16_18",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_1933_cycle_1_1",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_6916_cycle_1_3",FALSE,FALSE,TRUE,"t42 only"
"edge_1512_15",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_391_cycle_1_9",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_17881_cycle_1_33",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_17907_cycle_1_28",FALSE,FALSE,TRUE,"t42 only"
"edge_4_69",FALSE,FALSE,TRUE,"t42 only"
"edge_4_14",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_5633_cycle_1_3",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_152_cycle_1_1",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_5633_cycle_1_1",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_3744_cycle_1_2",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_808_cycle_4_44",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_2028_cycle_1_5",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_1898_cycle_1_13",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_808_cycle_4_47",FALSE,FALSE,TRUE,"t42 only"
"edge_2044_24",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_18353_cycle_1_8",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_1518_cycle_1_23",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_5583_cycle_1_3",FALSE,FALSE,TRUE,"t42 only"
"edge_16_16",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_17963_cycle_1_5",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_15234_cycle_1_2",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_4933_cycle_1_1",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_810_cycle_1_1",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_808_cycle_4_39",FALSE,FALSE,TRUE,"t42 only"
"edge_4_65",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_34_cycle_1_11",FALSE,FALSE,TRUE,"t42 only"
"edge_4_56",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_808_cycle_4_20",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_1171_cycle_1_11",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_2527_cycle_1_5",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_808_cycle_4_25",FALSE,FALSE,TRUE,"t42 only"
"edge_1989_18",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_4933_cycle_1_3",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_2915_cycle_1_3",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_11_cycle_1_2",FALSE,FALSE,TRUE,"t42 only"
"edge_329_7",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_1171_cycle_1_12",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_2194_cycle_1_9",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_708_cycle_1_1",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_3127_cycle_1_2",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_2641_cycle_1_9",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_62_cycle_1_48",FALSE,FALSE,TRUE,"t42 only"
"edge_4_52",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_2742_cycle_1_14",FALSE,FALSE,TRUE,"t42 only"
"edge_3739_25",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_3264_cycle_1_7",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_455_cycle_1_7",FALSE,FALSE,TRUE,"t42 only"
"edge_2044_33",FALSE,FALSE,TRUE,"t42 only"
"edge_2044_27",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_17920_cycle_1_1",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_5633_cycle_1_4",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_715_cycle_1_1",FALSE,FALSE,TRUE,"t42 only"
"edge_4_21",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_960_cycle_1_3",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_34_cycle_1_7",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_18131_cycle_1_10",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_17772_cycle_1_6",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_8889_cycle_1_1",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_18116_cycle_1_1",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_454_cycle_1_3",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_1045_cycle_1_7",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_36_cycle_2_67",FALSE,FALSE,TRUE,"t42 only"
"edge_61_48",FALSE,FALSE,TRUE,"t42 only"
"edge_4_50",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_2527_cycle_1_3",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_2088_cycle_1_4",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_316_cycle_1_1",FALSE,FALSE,TRUE,"t42 only"
"edge_2254_3",FALSE,FALSE,TRUE,"t42 only"
"edge_3739_17",FALSE,FALSE,TRUE,"t42 only"
"edge_4_28",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_36_cycle_2_48",FALSE,FALSE,TRUE,"t42 only"
"edge_1989_9",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_2679_cycle_1_4",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_729_cycle_1_53",FALSE,FALSE,TRUE,"t42 only"
"edge_2044_34",FALSE,FALSE,TRUE,"t42 only"
"edge_1782_30",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_1342_cycle_1_20",FALSE,FALSE,TRUE,"t42 only"
"edge_4_59",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_17772_cycle_1_5",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_2286_cycle_1_5",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_36_cycle_2_21",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_34_cycle_1_3",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_36_cycle_2_47",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_17797_cycle_1_2",FALSE,FALSE,TRUE,"t42 only"
"edge_75_28",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_36_cycle_2_78",FALSE,FALSE,TRUE,"t42 only"
"edge_16_19",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_17782_cycle_1_3",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_2233_cycle_1_5",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_17772_cycle_1_11",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_17296_cycle_1_2",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_4933_cycle_1_7",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_36_cycle_2_14",FALSE,FALSE,TRUE,"t42 only"
"edge_4_63",FALSE,FALSE,TRUE,"t42 only"
"virus_comp_960_cycle_1_1",FALSE,FALSE,TRUE,"t42 only"
"edge_4_30",FALSE,FALSE,TRUE,"t42 only"
