"orf_id","coefficient","value","model"
"edge_2658_1","Dx.StatusCELIAC.onset_timeline_combinedt0.36",0.559089644384736,"limma_voom"
"edge_2658_1","Dx.StatusCELIAC.onset_timeline_combinedt0.over42",1.48442835154463,"limma_voom"
"edge_2658_1","AveExpr",0.680970476175909,"limma_voom"
"edge_2658_1","F",1.63843786954197,"limma_voom"
"edge_2658_1","P.Value",0.0313734444684728,"limma_voom"
"edge_2658_1","adj.P.Val",0.182700439653418,"limma_voom"
"edge_2658_2","Dx.StatusCELIAC",-1.76545121940553,"limma_voom"
"edge_2658_2","onset_timeline_combinedt0.6",-1.47985317948863,"limma_voom"
"edge_2658_2","onset_timeline_combinedt0.12",-1.4970743355294,"limma_voom"
"edge_2658_2","onset_timeline_combinedt0.18",-1.80854066512686,"limma_voom"
"edge_2658_2","onset_timeline_combinedt0.24",0.359642823156307,"limma_voom"
"edge_2658_2","onset_timeline_combinedt0.30",3.21736230599531,"limma_voom"
"edge_2658_2","onset_timeline_combinedt0.36",0.299218626553702,"limma_voom"
"edge_2658_2","onset_timeline_combinedt0.over42",0.256510915100831,"limma_voom"
"edge_2658_2","SexMale",-1.24615172362326,"limma_voom"
"edge_2658_2","Age.at.Gluten.Introduction..months.",-0.0466233889306513,"limma_voom"
"edge_2658_2","HLA.CategoryHigh.Risk",0.356302748352724,"limma_voom"
"edge_2658_2","HLA.CategoryLow.No.Risk",0.608485190715113,"limma_voom"
"edge_2658_2","feeding_first_yearFormula",-0.537722474974604,"limma_voom"
"edge_2658_2","feeding_first_yearBreastmilk_and_formula",-0.323570653833541,"limma_voom"
"edge_2658_2","Delivery.ModeC.Section",-0.315443148791986,"limma_voom"
"edge_2658_2","Dx.StatusCELIAC.onset_timeline_combinedt0.6",1.65957564034342,"limma_voom"
"edge_2658_2","Dx.StatusCELIAC.onset_timeline_combinedt0.12",1.21052621046685,"limma_voom"
"edge_2658_2","Dx.StatusCELIAC.onset_timeline_combinedt0.18",2.82592078247591,"limma_voom"
"edge_2658_2","Dx.StatusCELIAC.onset_timeline_combinedt0.24",-0.342552588494163,"limma_voom"
"edge_2658_2","Dx.StatusCELIAC.onset_timeline_combinedt0.30",-2.03483364451253,"limma_voom"
"edge_2658_2","Dx.StatusCELIAC.onset_timeline_combinedt0.36",1.32230923207357,"limma_voom"
"edge_2658_2","Dx.StatusCELIAC.onset_timeline_combinedt0.over42",1.8732043790457,"limma_voom"
"edge_2658_2","AveExpr",0.738029526476548,"limma_voom"
"edge_2658_2","F",1.7326293256936,"limma_voom"
"edge_2658_2","P.Value",0.0187747340384177,"limma_voom"
"edge_2658_2","adj.P.Val",0.14362120421952,"limma_voom"
"edge_2658_3","Dx.StatusCELIAC",-2.3472744558364,"limma_voom"
"edge_2658_3","onset_timeline_combinedt0.6",-2.2329321089965,"limma_voom"
"edge_2658_3","onset_timeline_combinedt0.12",-1.92921707118587,"limma_voom"
"edge_2658_3","onset_timeline_combinedt0.18",-2.28209974173501,"limma_voom"
"edge_2658_3","onset_timeline_combinedt0.24",0.605309105404612,"limma_voom"
"edge_2658_3","onset_timeline_combinedt0.30",3.47881554748815,"limma_voom"
"edge_2658_3","onset_timeline_combinedt0.36",0.441997456935655,"limma_voom"
"edge_2658_3","onset_timeline_combinedt0.over42",-0.212980979591266,"limma_voom"
"edge_2658_3","SexMale",-0.814308695192,"limma_voom"
"edge_2658_3","Age.at.Gluten.Introduction..months.",0.0108243034238314,"limma_voom"
"edge_2658_3","HLA.CategoryHigh.Risk",0.137227128716106,"limma_voom"
"edge_2658_3","HLA.CategoryLow.No.Risk",-0.381047767395696,"limma_voom"
"edge_2658_3","feeding_first_yearFormula",-0.482800929996859,"limma_voom"
"edge_2658_3","feeding_first_yearBreastmilk_and_formula",-0.679489501694334,"limma_voom"
"edge_2658_3","Delivery.ModeC.Section",-0.282495840189673,"limma_voom"
"edge_2658_3","Dx.StatusCELIAC.onset_timeline_combinedt0.6",2.47173438076525,"limma_voom"
"edge_2658_3","Dx.StatusCELIAC.onset_timeline_combinedt0.12",1.55548334322206,"limma_voom"
"edge_2658_3","Dx.StatusCELIAC.onset_timeline_combinedt0.18",3.34184274102685,"limma_voom"
"edge_2658_3","Dx.StatusCELIAC.onset_timeline_combinedt0.24",-0.0764670963653384,"limma_voom"
"edge_2658_3","Dx.StatusCELIAC.onset_timeline_combinedt0.30",-1.19625704555097,"limma_voom"
"edge_2658_3","Dx.StatusCELIAC.onset_timeline_combinedt0.36",0.606341335990087,"limma_voom"
"edge_2658_3","Dx.StatusCELIAC.onset_timeline_combinedt0.over42",2.56524557490101,"limma_voom"
"edge_2658_3","AveExpr",0.900198780426195,"limma_voom"
"edge_2658_3","F",2.14440451030954,"limma_voom"
"edge_2658_3","P.Value",0.00156582303231424,"limma_voom"
"edge_2658_3","adj.P.Val",0.0508223061624643,"limma_voom"
"edge_2658_4","Dx.StatusCELIAC",-2.68834617197302,"limma_voom"
"edge_2658_4","onset_timeline_combinedt0.6",-2.36816105939846,"limma_voom"
"edge_2658_4","onset_timeline_combinedt0.12",-2.28926668461011,"limma_voom"
"edge_2658_4","onset_timeline_combinedt0.18",-2.36119136558298,"limma_voom"
"edge_2658_4","onset_timeline_combinedt0.24",1.46695074311821,"limma_voom"
"edge_2658_4","onset_timeline_combinedt0.30",3.74497956904117,"limma_voom"
"edge_2658_4","onset_timeline_combinedt0.36",1.23645584081206,"limma_voom"
"edge_2658_4","onset_timeline_combinedt0.over42",-0.886824431372093,"limma_voom"
"edge_2658_4","SexMale",-1.21227400968719,"limma_voom"
"edge_2658_4","Age.at.Gluten.Introduction..months.",-0.00412747983933622,"limma_voom"
"edge_2658_4","HLA.CategoryHigh.Risk",0.219438381836126,"limma_voom"
"edge_2658_4","HLA.CategoryLow.No.Risk",-0.110919212617108,"limma_voom"
"edge_2658_4","feeding_first_yearFormula",-0.351225238054151,"limma_voom"
"edge_2658_4","feeding_first_yearBreastmilk_and_formula",-0.183954188662128,"limma_voom"
"edge_2658_4","Delivery.ModeC.Section",0.44504873387222,"limma_voom"
"edge_2658_4","Dx.StatusCELIAC.onset_timeline_combinedt0.6",2.64203664165637,"limma_voom"
"edge_2658_4","Dx.StatusCELIAC.onset_timeline_combinedt0.12",2.47785647058013,"limma_voom"
"edge_2658_4","Dx.StatusCELIAC.onset_timeline_combinedt0.18",3.49250250949281,"limma_voom"
"edge_2658_4","Dx.StatusCELIAC.onset_timeline_combinedt0.24",-1.49255239722494,"limma_voom"
"edge_2658_4","Dx.StatusCELIAC.onset_timeline_combinedt0.30",-1.19033117102887,"limma_voom"
"edge_2658_4","Dx.StatusCELIAC.onset_timeline_combinedt0.36",-0.155236315764005,"limma_voom"
"edge_2658_4","Dx.StatusCELIAC.onset_timeline_combinedt0.over42",3.6726260062578,"limma_voom"
"edge_2658_4","AveExpr",1.1192798903138,"limma_voom"
"edge_2658_4","F",2.81225832499954,"limma_voom"
"edge_2658_4","P.Value",1.54443247613299e-05,"limma_voom"
"edge_2658_4","adj.P.Val",0.00548835140836713,"limma_voom"
"edge_2658_5","Dx.StatusCELIAC",-2.43874612005672,"limma_voom"
"edge_2658_5","onset_timeline_combinedt0.6",-2.20748474457731,"limma_voom"
"edge_2658_5","onset_timeline_combinedt0.12",-2.09619540526872,"limma_voom"
"edge_2658_5","onset_timeline_combinedt0.18",-2.21801444267109,"limma_voom"
"edge_2658_5","onset_timeline_combinedt0.24",0.520974110924544,"limma_voom"
"edge_2658_5","onset_timeline_combinedt0.30",3.67276087016583,"limma_voom"
"edge_2658_5","onset_timeline_combinedt0.36",1.45545819178667,"limma_voom"
"edge_2658_5","onset_timeline_combinedt0.over42",-0.179221907624262,"limma_voom"
"edge_2658_5","SexMale",-1.20343153947939,"limma_voom"
"edge_2658_5","Age.at.Gluten.Introduction..months.",-0.0122309544659384,"limma_voom"
"edge_2658_5","HLA.CategoryHigh.Risk",0.303031281381315,"limma_voom"
"edge_2658_5","HLA.CategoryLow.No.Risk",0.0929599084500841,"limma_voom"
"edge_2658_5","feeding_first_yearFormula",-0.674319983765023,"limma_voom"
"edge_2658_5","feeding_first_yearBreastmilk_and_formula",-0.33727496579862,"limma_voom"
"edge_2658_5","Delivery.ModeC.Section",0.510706135916088,"limma_voom"
"edge_2658_5","Dx.StatusCELIAC.onset_timeline_combinedt0.6",2.48984808731654,"limma_voom"
"edge_2658_5","Dx.StatusCELIAC.onset_timeline_combinedt0.12",2.23292218805178,"limma_voom"
"edge_2658_5","Dx.StatusCELIAC.onset_timeline_combinedt0.18",3.38296392269664,"limma_voom"
"edge_2658_5","Dx.StatusCELIAC.onset_timeline_combinedt0.24",0.0327337450412915,"limma_voom"
"edge_2658_5","Dx.StatusCELIAC.onset_timeline_combinedt0.30",-1.31361797885214,"limma_voom"
"edge_2658_5","Dx.StatusCELIAC.onset_timeline_combinedt0.36",-0.388928253080723,"limma_voom"
"edge_2658_5","Dx.StatusCELIAC.onset_timeline_combinedt0.over42",2.78219396707264,"limma_voom"
"edge_2658_5","AveExpr",1.09614784076353,"limma_voom"
"edge_2658_5","F",2.36236973235151,"limma_voom"
"edge_2658_5","P.Value",0.000370528090038852,"limma_voom"
"edge_2658_5","adj.P.Val",0.025410426385296,"limma_voom"
"edge_2658_6","Dx.StatusCELIAC",-2.14938901188801,"limma_voom"
"edge_2658_6","onset_timeline_combinedt0.6",-2.31344847699525,"limma_voom"
"edge_2658_6","onset_timeline_combinedt0.12",-1.63351298316642,"limma_voom"
"edge_2658_6","onset_timeline_combinedt0.18",-2.46381129586361,"limma_voom"
"edge_2658_6","onset_timeline_combinedt0.24",0.950117971936524,"limma_voom"
"edge_2658_6","onset_timeline_combinedt0.30",3.42232829825115,"limma_voom"
"edge_2658_6","onset_timeline_combinedt0.36",0.8531399990363,"limma_voom"
"edge_2658_6","onset_timeline_combinedt0.over42",-0.673549165610072,"limma_voom"
"edge_2658_6","SexMale",-0.742141936560148,"limma_voom"
"edge_2658_6","Age.at.Gluten.Introduction..months.",-0.0843750003671262,"limma_voom"
"edge_2658_6","HLA.CategoryHigh.Risk",0.424592566417607,"limma_voom"
"edge_2658_6","HLA.CategoryLow.No.Risk",0.250672842910855,"limma_voom"
"edge_2658_6","feeding_first_yearFormula",-1.23387577901551,"limma_voom"
"edge_2658_6","feeding_first_yearBreastmilk_and_formula",-0.18720720520914,"limma_voom"
"edge_2658_6","Delivery.ModeC.Section",1.60839206311848,"limma_voom"
"edge_2658_6","Dx.StatusCELIAC.onset_timeline_combinedt0.6",1.87056858558607,"limma_voom"
"edge_2658_6","Dx.StatusCELIAC.onset_timeline_combinedt0.12",1.37742305812933,"limma_voom"
"edge_2658_6","Dx.StatusCELIAC.onset_timeline_combinedt0.18",3.16255361765263,"limma_voom"
"edge_2658_6","Dx.StatusCELIAC.onset_timeline_combinedt0.24",-0.722528192057933,"limma_voom"
"edge_2658_6","Dx.StatusCELIAC.onset_timeline_combinedt0.30",-1.57763812676499,"limma_voom"
"edge_2658_6","Dx.StatusCELIAC.onset_timeline_combinedt0.36",-0.185756316217784,"limma_voom"
"edge_2658_6","Dx.StatusCELIAC.onset_timeline_combinedt0.over42",1.21926711904926,"limma_voom"
"edge_2658_6","AveExpr",1.08534237237674,"limma_voom"
"edge_2658_6","F",1.87523486739417,"limma_voom"
"edge_2658_6","P.Value",0.00827331135651902,"limma_voom"
"edge_2658_6","adj.P.Val",0.0908437474512159,"limma_voom"
"edge_2658_7","Dx.StatusCELIAC",0.193605789153953,"limma_voom"
"edge_2658_7","onset_timeline_combinedt0.6",0.952015620429109,"limma_voom"
"edge_2658_7","onset_timeline_combinedt0.12",-0.259390240277452,"limma_voom"
"edge_2658_7","onset_timeline_combinedt0.18",-0.308963415552241,"limma_voom"
"edge_2658_7","onset_timeline_combinedt0.24",0.712343844391965,"limma_voom"
"edge_2658_7","onset_timeline_combinedt0.30",2.49887900384184,"limma_voom"
"edge_2658_7","onset_timeline_combinedt0.36",0.66305170995108,"limma_voom"
"edge_2658_7","onset_timeline_combinedt0.over42",1.00339763266857,"limma_voom"
"edge_2658_7","SexMale",-1.08472572495441,"limma_voom"
"edge_2658_7","Age.at.Gluten.Introduction..months.",-0.0832000679968024,"limma_voom"
"edge_2658_7","HLA.CategoryHigh.Risk",-0.998597806459993,"limma_voom"
"edge_2658_7","HLA.CategoryLow.No.Risk",0.468776225332357,"limma_voom"
"edge_2658_7","feeding_first_yearFormula",0.0470604615939685,"limma_voom"
"edge_2658_7","feeding_first_yearBreastmilk_and_formula",-0.091125107806572,"limma_voom"
"edge_2658_7","Delivery.ModeC.Section",0.119695419514161,"limma_voom"
"edge_2658_7","Dx.StatusCELIAC.onset_timeline_combinedt0.6",-1.41363862630065,"limma_voom"
"edge_2658_7","Dx.StatusCELIAC.onset_timeline_combinedt0.12",-0.921554879969496,"limma_voom"
"edge_2658_7","Dx.StatusCELIAC.onset_timeline_combinedt0.18",0.838974944039276,"limma_voom"
"edge_2658_7","Dx.StatusCELIAC.onset_timeline_combinedt0.24",-0.771545700244518,"limma_voom"
"edge_2658_7","Dx.StatusCELIAC.onset_timeline_combinedt0.30",-1.7031846014692,"limma_voom"
"edge_2658_7","Dx.StatusCELIAC.onset_timeline_combinedt0.36",0.272891050346199,"limma_voom"
"edge_2658_7","Dx.StatusCELIAC.onset_timeline_combinedt0.over42",-0.523893817602503,"limma_voom"
"edge_2658_7","AveExpr",0.280515025500324,"limma_voom"
"edge_2658_7","F",1.00454727490502,"limma_voom"
"edge_2658_7","P.Value",0.454786852160572,"limma_voom"
"edge_2658_7","adj.P.Val",0.592960575144822,"limma_voom"
"edge_284_1","Dx.StatusCELIAC",0.389413778423029,"limma_voom"
"edge_284_1","onset_timeline_combinedt0.6",0.670405950873143,"limma_voom"
"edge_284_1","onset_timeline_combinedt0.12",0.100153412494794,"limma_voom"
"edge_284_1","onset_timeline_combinedt0.18",-0.806083015679774,"limma_voom"
"edge_284_1","onset_timeline_combinedt0.24",-0.452046701349582,"limma_voom"
"edge_284_1","onset_timeline_combinedt0.30",1.3598189193205,"limma_voom"
"edge_284_1","onset_timeline_combinedt0.36",-0.286107471316222,"limma_voom"
"edge_284_1","onset_timeline_combinedt0.over42",1.08615989544612,"limma_voom"
"edge_284_1","SexMale",-0.981253235746614,"limma_voom"
"edge_284_1","Age.at.Gluten.Introduction..months.",-0.123371937722476,"limma_voom"
"edge_284_1","HLA.CategoryHigh.Risk",-0.810225087991659,"limma_voom"
"edge_284_1","HLA.CategoryLow.No.Risk",0.305304272004045,"limma_voom"
"edge_284_1","feeding_first_yearFormula",-0.209366658010798,"limma_voom"
"edge_284_1","feeding_first_yearBreastmilk_and_formula",-0.46092863850618,"limma_voom"
"edge_284_1","Delivery.ModeC.Section",0.723380497350194,"limma_voom"
"edge_284_1","Dx.StatusCELIAC.onset_timeline_combinedt0.6",-1.37418864826352,"limma_voom"
"edge_284_1","Dx.StatusCELIAC.onset_timeline_combinedt0.12",-1.72953980339796,"limma_voom"
"edge_284_1","Dx.StatusCELIAC.onset_timeline_combinedt0.18",1.04032342416335,"limma_voom"
"edge_284_1","Dx.StatusCELIAC.onset_timeline_combinedt0.24",2.13219104620413,"limma_voom"
"edge_284_1","Dx.StatusCELIAC.onset_timeline_combinedt0.30",-1.194630647534,"limma_voom"
"edge_284_1","Dx.StatusCELIAC.onset_timeline_combinedt0.36",1.00124213107527,"limma_voom"
"edge_284_1","Dx.StatusCELIAC.onset_timeline_combinedt0.over42",-0.37210635733971,"limma_voom"
"edge_284_1","AveExpr",0.337057187230524,"limma_voom"
"edge_284_1","F",1.18462100979042,"limma_voom"
"edge_284_1","P.Value",0.251132960878588,"limma_voom"
"edge_284_1","adj.P.Val",0.451796143599081,"limma_voom"
"edge_284_10","Dx.StatusCELIAC",0.849275483587261,"limma_voom"
"edge_284_10","onset_timeline_combinedt0.6",0.816492296074096,"limma_voom"
"edge_284_10","onset_timeline_combinedt0.12",0.152030428960937,"limma_voom"
"edge_284_10","onset_timeline_combinedt0.18",-0.436436972251494,"limma_voom"
"edge_284_10","onset_timeline_combinedt0.24",-0.110941776015169,"limma_voom"
"edge_284_10","onset_timeline_combinedt0.30",1.73368073623582,"limma_voom"
"edge_284_10","onset_timeline_combinedt0.36",-0.416273604581731,"limma_voom"
"edge_284_10","onset_timeline_combinedt0.over42",1.26271562356151,"limma_voom"
"edge_284_10","SexMale",-0.670827114741594,"limma_voom"
"edge_284_10","Age.at.Gluten.Introduction..months.",-0.124008297910406,"limma_voom"
"edge_284_10","HLA.CategoryHigh.Risk",-0.711723976370852,"limma_voom"
"edge_284_10","HLA.CategoryLow.No.Risk",0.330569163509314,"limma_voom"
"edge_284_10","feeding_first_yearFormula",-0.363631700480745,"limma_voom"
"edge_284_10","feeding_first_yearBreastmilk_and_formula",-0.226984245984211,"limma_voom"
"edge_284_10","Delivery.ModeC.Section",1.05211382816701,"limma_voom"
"edge_284_10","Dx.StatusCELIAC.onset_timeline_combinedt0.6",-1.67953461039404,"limma_voom"
"edge_284_10","Dx.StatusCELIAC.onset_timeline_combinedt0.12",-1.51912154142477,"limma_voom"
"edge_284_10","Dx.StatusCELIAC.onset_timeline_combinedt0.18",0.657445513986229,"limma_voom"
"edge_284_10","Dx.StatusCELIAC.onset_timeline_combinedt0.24",1.7024076310001,"limma_voom"
"edge_284_10","Dx.StatusCELIAC.onset_timeline_combinedt0.30",-1.65889079126225,"limma_voom"
"edge_284_10","Dx.StatusCELIAC.onset_timeline_combinedt0.36",1.03662393763148,"limma_voom"
"edge_284_10","Dx.StatusCELIAC.onset_timeline_combinedt0.over42",-0.813471701375667,"limma_voom"
"edge_284_10","AveExpr",0.288454168145347,"limma_voom"
"edge_284_10","F",1.11584583391364,"limma_voom"
"edge_284_10","P.Value",0.320872824864406,"limma_voom"
"edge_284_10","adj.P.Val",0.51048780864572,"limma_voom"
"edge_284_11","Dx.StatusCELIAC",0.310001126439539,"limma_voom"
"edge_284_11","onset_timeline_combinedt0.6",0.0889482346484047,"limma_voom"
"edge_284_11","onset_timeline_combinedt0.12",-0.23822397319527,"limma_voom"
"edge_284_11","onset_timeline_combinedt0.18",-1.3218064986477,"limma_voom"
"edge_284_11","onset_timeline_combinedt0.24",-0.996761043931574,"limma_voom"
"edge_284_11","onset_timeline_combinedt0.30",0.760475218821987,"limma_voom"
"edge_284_11","onset_timeline_combinedt0.36",-0.812759620223794,"limma_voom"
"edge_284_11","onset_timeline_combinedt0.over42",0.661663846082311,"limma_voom"
"edge_284_11","SexMale",-0.801917818033251,"limma_voom"
"edge_284_11","Age.at.Gluten.Introduction..months.",-0.0623424941781373,"limma_voom"
"edge_284_11","HLA.CategoryHigh.Risk",-0.835681454433658,"limma_voom"
"edge_284_11","HLA.CategoryLow.No.Risk",0.274632499047474,"limma_voom"
"edge_284_11","feeding_first_yearFormula",-0.140765344744962,"limma_voom"
"edge_284_11","feeding_first_yearBreastmilk_and_formula",-0.501275688368332,"limma_voom"
"edge_284_11","Delivery.ModeC.Section",0.282486199741924,"limma_voom"
"edge_284_11","Dx.StatusCELIAC.onset_timeline_combinedt0.6",-1.05674224166959,"limma_voom"
"edge_284_11","Dx.StatusCELIAC.onset_timeline_combinedt0.12",-1.86492313284868,"limma_voom"
"edge_284_11","Dx.StatusCELIAC.onset_timeline_combinedt0.18",1.25532185487522,"limma_voom"
"edge_284_11","Dx.StatusCELIAC.onset_timeline_combinedt0.24",2.7941731426039,"limma_voom"
"edge_284_11","Dx.StatusCELIAC.onset_timeline_combinedt0.30",-0.967130814454643,"limma_voom"
"edge_284_11","Dx.StatusCELIAC.onset_timeline_combinedt0.36",1.44022847267097,"limma_voom"
"edge_284_11","Dx.StatusCELIAC.onset_timeline_combinedt0.over42",-0.606645273341117,"limma_voom"
"edge_284_11","AveExpr",0.484063711469955,"limma_voom"
"edge_284_11","F",1.15102520545281,"limma_voom"
"edge_284_11","P.Value",0.283833657618472,"limma_voom"
"edge_284_11","adj.P.Val",0.481765422332004,"limma_voom"
"edge_284_12","Dx.StatusCELIAC",0.981021525447967,"limma_voom"
"edge_284_12","onset_timeline_combinedt0.6",0.629662704458848,"limma_voom"
"edge_284_12","onset_timeline_combinedt0.12",0.620257691152728,"limma_voom"
"edge_284_12","onset_timeline_combinedt0.18",-0.412010564108797,"limma_voom"
"edge_284_12","onset_timeline_combinedt0.24",-0.134072711100581,"limma_voom"
"edge_284_12","onset_timeline_combinedt0.30",1.69046018350681,"limma_voom"
"edge_284_12","onset_timeline_combinedt0.36",-0.437302805777011,"limma_voom"
"edge_284_12","onset_timeline_combinedt0.over42",1.46940737446024,"limma_voom"
"edge_284_12","SexMale",-0.273437453198692,"limma_voom"
"edge_284_12","Age.at.Gluten.Introduction..months.",-0.133593860126274,"limma_voom"
"edge_284_12","HLA.CategoryHigh.Risk",-0.245608332751341,"limma_voom"
"edge_284_12","HLA.CategoryLow.No.Risk",0.0400272942823634,"limma_voom"
"edge_284_12","feeding_first_yearFormula",-0.772234600027679,"limma_voom"
"edge_284_12","feeding_first_yearBreastmilk_and_formula",-0.17190874264992,"limma_voom"
"edge_284_12","Delivery.ModeC.Section",1.65757156545826,"limma_voom"
"edge_284_12","Dx.StatusCELIAC.onset_timeline_combinedt0.6",-1.54023517504163,"limma_voom"
"edge_284_12","Dx.StatusCELIAC.onset_timeline_combinedt0.12",-1.59166906330908,"limma_voom"
"edge_284_12","Dx.StatusCELIAC.onset_timeline_combinedt0.18",0.68220253244381,"limma_voom"
"edge_284_12","Dx.StatusCELIAC.onset_timeline_combinedt0.24",1.94504573577144,"limma_voom"
"edge_284_12","Dx.StatusCELIAC.onset_timeline_combinedt0.30",-1.6013279128393,"limma_voom"
"edge_284_12","Dx.StatusCELIAC.onset_timeline_combinedt0.36",1.08954248038216,"limma_voom"
"edge_284_12","Dx.StatusCELIAC.onset_timeline_combinedt0.over42",-0.28146192647717,"limma_voom"
"edge_284_12","AveExpr",0.412137973563408,"limma_voom"
"edge_284_12","F",1.16301359904621,"limma_voom"
"edge_284_12","P.Value",0.271861011545955,"limma_voom"
"edge_284_12","adj.P.Val",0.470478476013205,"limma_voom"
"edge_284_13","Dx.StatusCELIAC",0.113004965297055,"limma_voom"
"edge_284_13","onset_timeline_combinedt0.6",0.339799932806114,"limma_voom"
"edge_284_13","onset_timeline_combinedt0.12",-0.289442702887177,"limma_voom"
"edge_284_13","onset_timeline_combinedt0.18",-1.12144620670018,"limma_voom"
"edge_284_13","onset_timeline_combinedt0.24",-0.61595598612198,"limma_voom"
"edge_284_13","onset_timeline_combinedt0.30",1.25699085854835,"limma_voom"
"edge_284_13","onset_timeline_combinedt0.36",-0.911054322058446,"limma_voom"
"edge_284_13","onset_timeline_combinedt0.over42",0.976924375334461,"limma_voom"
"edge_284_13","SexMale",-1.08715945335564,"limma_voom"
"edge_284_13","Age.at.Gluten.Introduction..months.",-0.10725295031155,"limma_voom"
"edge_284_13","HLA.CategoryHigh.Risk",-0.442030508426843,"limma_voom"
"edge_284_13","HLA.CategoryLow.No.Risk",0.597648718691235,"limma_voom"
"edge_284_13","feeding_first_yearFormula",-0.156778202830204,"limma_voom"
"edge_284_13","feeding_first_yearBreastmilk_and_formula",-0.429755698069479,"limma_voom"
"edge_284_13","Delivery.ModeC.Section",0.43982617495148,"limma_voom"
"edge_284_13","Dx.StatusCELIAC.onset_timeline_combinedt0.6",-0.835801886024368,"limma_voom"
"edge_284_13","Dx.StatusCELIAC.onset_timeline_combinedt0.12",-0.873493498515092,"limma_voom"
"edge_284_13","Dx.StatusCELIAC.onset_timeline_combinedt0.18",1.51396462127064,"limma_voom"
"edge_284_13","Dx.StatusCELIAC.onset_timeline_combinedt0.24",2.37803618755894,"limma_voom"
"edge_284_13","Dx.StatusCELIAC.onset_timeline_combinedt0.30",-0.998761021950568,"limma_voom"
"edge_284_13","Dx.StatusCELIAC.onset_timeline_combinedt0.36",1.61971423904154,"limma_voom"
"edge_284_13","Dx.StatusCELIAC.onset_timeline_combinedt0.over42",0.138122934672019,"limma_voom"
"edge_284_13","AveExpr",0.376037113016423,"limma_voom"
"edge_284_13","F",1.1188369531643,"limma_voom"
"edge_284_13","P.Value",0.31761506835319,"limma_voom"
"edge_284_13","adj.P.Val",0.508210111417363,"limma_voom"
"edge_284_14","Dx.StatusCELIAC",0.100413988678228,"limma_voom"
"edge_284_14","onset_timeline_combinedt0.6",0.267907206422108,"limma_voom"
"edge_284_14","onset_timeline_combinedt0.12",-0.25267514297943,"limma_voom"
"edge_284_14","onset_timeline_combinedt0.18",-1.1356812811577,"limma_voom"
"edge_284_14","onset_timeline_combinedt0.24",-0.625109261340724,"limma_voom"
"edge_284_14","onset_timeline_combinedt0.30",1.2631918269276,"limma_voom"
"edge_284_14","onset_timeline_combinedt0.36",-0.913867169974165,"limma_voom"
"edge_284_14","onset_timeline_combinedt0.over42",0.940440180968735,"limma_voom"
"edge_284_14","SexMale",-1.04460504267026,"limma_voom"
"edge_284_14","Age.at.Gluten.Introduction..months.",-0.0911621958392166,"limma_voom"
"edge_284_14","HLA.CategoryHigh.Risk",-0.340172977031261,"limma_voom"
"edge_284_14","HLA.CategoryLow.No.Risk",0.657863267935442,"limma_voom"
"edge_284_14","feeding_first_yearFormula",-0.10015674955459,"limma_voom"
"edge_284_14","feeding_first_yearBreastmilk_and_formula",-0.395879559851046,"limma_voom"
"edge_284_14","Delivery.ModeC.Section",0.336813682827486,"limma_voom"
"edge_284_14","Dx.StatusCELIAC.onset_timeline_combinedt0.6",-0.692536732654073,"limma_voom"
"edge_284_14","Dx.StatusCELIAC.onset_timeline_combinedt0.12",-0.86579278689523,"limma_voom"
"edge_284_14","Dx.StatusCELIAC.onset_timeline_combinedt0.18",1.59397587962622,"limma_voom"
"edge_284_14","Dx.StatusCELIAC.onset_timeline_combinedt0.24",2.42214654088876,"limma_voom"
"edge_284_14","Dx.StatusCELIAC.onset_timeline_combinedt0.30",-0.96463497385107,"limma_voom"
"edge_284_14","Dx.StatusCELIAC.onset_timeline_combinedt0.36",2.02870079574675,"limma_voom"
"edge_284_14","Dx.StatusCELIAC.onset_timeline_combinedt0.over42",0.131500067972959,"limma_voom"
"edge_284_14","AveExpr",0.412440651352792,"limma_voom"
"edge_284_14","F",1.08357401760212,"limma_voom"
"edge_284_14","P.Value",0.357251902868028,"limma_voom"
"edge_284_14","adj.P.Val",0.536857966812618,"limma_voom"
"edge_284_15","Dx.StatusCELIAC",0.878403152338359,"limma_voom"
"edge_284_15","onset_timeline_combinedt0.6",0.724969332392464,"limma_voom"
"edge_284_15","onset_timeline_combinedt0.12",-0.159696288454993,"limma_voom"
"edge_284_15","onset_timeline_combinedt0.18",-0.423336280232645,"limma_voom"
"edge_284_15","onset_timeline_combinedt0.24",-0.131460632809617,"limma_voom"
"edge_284_15","onset_timeline_combinedt0.30",1.66348090245652,"limma_voom"
"edge_284_15","onset_timeline_combinedt0.36",-0.460587846461233,"limma_voom"
"edge_284_15","onset_timeline_combinedt0.over42",1.47228045337085,"limma_voom"
"edge_284_15","SexMale",-0.66920623799868,"limma_voom"
"edge_284_15","Age.at.Gluten.Introduction..months.",-0.100035797494155,"limma_voom"
"edge_284_15","HLA.CategoryHigh.Risk",-0.674122498436244,"limma_voom"
"edge_284_15","HLA.CategoryLow.No.Risk",0.273258724220983,"limma_voom"
"edge_284_15","feeding_first_yearFormula",-0.551279527383251,"limma_voom"
"edge_284_15","feeding_first_yearBreastmilk_and_formula",-0.471741931076262,"limma_voom"
"edge_284_15","Delivery.ModeC.Section",1.03614566380455,"limma_voom"
"edge_284_15","Dx.StatusCELIAC.onset_timeline_combinedt0.6",-1.48305669529251,"limma_voom"
