"orf_id","term","estimate","std.error","statistic","p.value","p.adj","conf.low","conf.high","OR","source"
"edge_1468_43","TP (CELIAC): (t0-30) vs t0",9.96849722603804,NA,NA,NA,NA,NA,NA,21343.3869519798,"model_or_emmeans"
"edge_1468_43","TP (CELIAC): (t0-36) vs t0",31.5812151856215,NA,NA,NA,NA,NA,NA,51945446893610.6,"model_or_emmeans"
"edge_1468_43","TP (CELIAC): (t0-6) vs t0",-8.85027105444653,NA,NA,NA,NA,NA,NA,0.000143342877285814,"model_or_emmeans"
"edge_1468_43","TP (CELIAC): (t0-over42) vs t0",9.43314834034117,NA,NA,NA,NA,NA,NA,12495.8059169055,"model_or_emmeans"
"edge_1468_44","TP (CELIAC): (t0-12) vs t0",31.3933143388027,NA,NA,NA,NA,NA,NA,43047029308120.7,"model_or_emmeans"
"edge_1468_44","TP (CELIAC): (t0-18) vs t0",8.46387319476656,NA,NA,NA,NA,NA,NA,4740.38291303273,"model_or_emmeans"
"edge_1468_44","TP (CELIAC): (t0-24) vs t0",9.50119412104698,NA,NA,NA,NA,NA,NA,13375.6894894283,"model_or_emmeans"
"edge_1468_44","TP (CELIAC): (t0-30) vs t0",-6.31191917931106,NA,NA,NA,NA,NA,NA,0.00181454745342467,"model_or_emmeans"
"edge_1468_44","TP (CELIAC): (t0-36) vs t0",31.6663445813815,NA,NA,NA,NA,NA,NA,56561212877988.2,"model_or_emmeans"
"edge_1468_44","TP (CELIAC): (t0-6) vs t0",-8.27540055466798,NA,NA,NA,NA,NA,NA,0.000254706016418939,"model_or_emmeans"
"edge_1468_44","TP (CELIAC): (t0-over42) vs t0",-4.55617282682676,NA,NA,NA,NA,NA,NA,0.0105021757728118,"model_or_emmeans"
"edge_1468_45","TP (CELIAC): (t0-12) vs t0",16.2371526582591,NA,NA,NA,NA,NA,NA,11264341.3142734,"model_or_emmeans"
"edge_1468_45","TP (CELIAC): (t0-18) vs t0",38.3622375585106,NA,NA,NA,NA,NA,NA,45762325423422784,"model_or_emmeans"
"edge_1468_45","TP (CELIAC): (t0-24) vs t0",18.5859640644837,NA,NA,NA,NA,NA,NA,117972731.233621,"model_or_emmeans"
