old_id	new_id
virus_comp_6202_cycle_1	sample-1_3185_2161
virus_comp_6210_cycle_1	sample-1_3186_2159
virus_comp_6355_cycle_1	sample-1_3187_2159
virus_comp_6228_cycle_1	sample-1_3188_2155
virus_comp_6373_cycle_1	sample-1_3189_2155
virus_comp_6234_cycle_1	sample-1_3190_2154
virus_comp_6239_cycle_1	sample-1_3191_2154
virus_comp_6252_cycle_1	sample-1_3192_2153
virus_comp_6243_cycle_1	sample-1_3193_2151
virus_comp_6249_cycle_1	sample-1_3194_2149
virus_comp_6255_cycle_1	sample-1_3195_2148
virus_comp_6256_cycle_1	sample-1_3196_2147
virus_comp_6278_cycle_1	sample-1_3197_2147
virus_comp_6281_cycle_1	sample-1_3198_2142
virus_comp_17937_cycle_1	sample-1_3199_2142
virus_comp_6283_cycle_1	sample-1_3200_2141
virus_comp_6286_cycle_1	sample-1_3201_2139
virus_comp_6295_cycle_1	sample-1_3202_2138
virus_comp_6296_cycle_1	sample-1_3203_2138
virus_comp_6300_cycle_1	sample-1_3204_2137
virus_comp_6315_cycle_1	sample-1_3205_2135
virus_comp_6316_cycle_1	sample-1_3206_2133
virus_comp_6363_cycle_1	sample-1_3207_2133
virus_comp_6317_cycle_1	sample-1_3208_2132
virus_comp_6322_cycle_1	sample-1_3209_2132
virus_comp_6323_cycle_1	sample-1_3210_2132
virus_comp_6325_cycle_1	sample-1_3211_2132
virus_comp_6337_cycle_1	sample-1_3212_2131
virus_comp_6331_cycle_1	sample-1_3213_2130
virus_comp_1229_cycle_1	sample-1_3214_2128
virus_comp_1230_cycle_1	sample-1_3215_2127
virus_comp_6342_cycle_1	sample-1_3216_2127
virus_comp_6343_cycle_1	sample-1_3217_2127
virus_comp_6349_cycle_1	sample-1_3218_2125
virus_comp_6359_cycle_1	sample-1_3219_2124
virus_comp_6361_cycle_1	sample-1_3220_2124
virus_comp_1829_cycle_1	sample-1_3221_2120
virus_comp_6375_cycle_1	sample-1_3222_2120
virus_comp_6380_cycle_1	sample-1_3223_2119
virus_comp_6313_cycle_1	sample-1_3224_2117
virus_comp_6387_cycle_1	sample-1_3225_2117
virus_comp_6395_cycle_1	sample-1_3226_2117
virus_comp_6390_cycle_1	sample-1_3227_2116
virus_comp_6367_cycle_1	sample-1_3228_2115
virus_comp_6389_cycle_1	sample-1_3229_2115
virus_comp_17913_cycle_1	sample-1_3230_2115
virus_comp_6575_cycle_1	sample-1_3231_2113
virus_comp_3421_cycle_1	sample-1_3232_2111
virus_comp_6399_cycle_1	sample-1_3233_2111
virus_comp_6403_cycle_1	sample-1_3234_2111
virus_comp_6408_cycle_1	sample-1_3235_2111
virus_comp_6404_cycle_1	sample-1_3236_2110
virus_comp_6416_cycle_1	sample-1_3237_2110
virus_comp_6419_cycle_1	sample-1_3238_2109
virus_comp_6411_cycle_1	sample-1_3239_2107
virus_comp_6413_cycle_1	sample-1_3240_2107
virus_comp_6414_cycle_1	sample-1_3241_2107
virus_comp_2441_cycle_1	sample-1_3242_2104
virus_comp_6423_cycle_1	sample-1_3243_2104
edge_48771	sample-1_3244_2104
virus_comp_6434_cycle_1	sample-1_3245_2103
virus_comp_1147_cycle_1	sample-1_3246_2102
virus_comp_6433_cycle_1	sample-1_3247_2102
virus_comp_17808_cycle_1	sample-1_3248_2102
virus_comp_6441_cycle_1	sample-1_3249_2100
virus_comp_6445_cycle_1	sample-1_3250_2100
virus_comp_6465_cycle_1	sample-1_3251_2097
virus_comp_518_cycle_1	sample-1_3252_2095
virus_comp_1262_cycle_1	sample-1_3253_2095
virus_comp_621_cycle_1	sample-1_3254_2094
virus_comp_6468_cycle_1	sample-1_3255_2094
virus_comp_6493_cycle_1	sample-1_3256_2087
virus_comp_6504_cycle_1	sample-1_3257_2084
virus_comp_6510_cycle_1	sample-1_3258_2082
virus_comp_6514_cycle_1	sample-1_3259_2082
virus_comp_6516_cycle_1	sample-1_3260_2081
virus_comp_6518_cycle_1	sample-1_3261_2081
virus_comp_6519_cycle_1	sample-1_3262_2081
virus_comp_6524_cycle_1	sample-1_3263_2081
virus_comp_1200_cycle_1	sample-1_3264_2077
virus_comp_6539_cycle_1	sample-1_3265_2076
virus_comp_6540_cycle_1	sample-1_3266_2076
virus_comp_6541_cycle_1	sample-1_3267_2075
virus_comp_6574_cycle_1	sample-1_3268_2071
virus_comp_6597_cycle_1	sample-1_3269_2071
virus_comp_6565_cycle_1	sample-1_3270_2070
virus_comp_6568_cycle_1	sample-1_3271_2070
virus_comp_1472_cycle_1	sample-1_3272_2068
virus_comp_18495_cycle_1	sample-1_3273_2067
virus_comp_5762_cycle_1	sample-1_3274_2062
virus_comp_6587_cycle_1	sample-1_3275_2062
virus_comp_6593_cycle_1	sample-1_3276_2060
virus_comp_6609_cycle_1	sample-1_3277_2056
virus_comp_6615_cycle_1	sample-1_3278_2055
virus_comp_6617_cycle_1	sample-1_3279_2055
virus_comp_6620_cycle_1	sample-1_3280_2054
virus_comp_6632_cycle_1	sample-1_3281_2054
virus_comp_6635_cycle_1	sample-1_3282_2054
virus_comp_6623_cycle_1	sample-1_3283_2053
virus_comp_6630_cycle_1	sample-1_3284_2052
virus_comp_6559_cycle_1	sample-1_3285_2050
virus_comp_6640_cycle_1	sample-1_3286_2050
virus_comp_6643_cycle_1	sample-1_3287_2049
virus_comp_6645_cycle_1	sample-1_3288_2049
virus_comp_6647_cycle_1	sample-1_3289_2049
virus_comp_18538_cycle_1	sample-1_3290_2049
virus_comp_558_cycle_1	sample-1_3291_2046
virus_comp_6652_cycle_1	sample-1_3292_2045
virus_comp_6656_cycle_1	sample-1_3293_2045
virus_comp_6691_cycle_1	sample-1_3294_2044
virus_comp_6679_cycle_1	sample-1_3295_2038
virus_comp_6695_cycle_1	sample-1_3296_2037
virus_comp_6718_cycle_1	sample-1_3297_2034
virus_comp_4503_cycle_1	sample-1_3298_2031
virus_comp_6698_cycle_1	sample-1_3299_2031
virus_comp_6700_cycle_1	sample-1_3300_2031
virus_comp_6701_cycle_1	sample-1_3301_2031
virus_comp_6703_cycle_1	sample-1_3302_2030
virus_comp_6706_cycle_1	sample-1_3303_2029
virus_comp_6708_cycle_1	sample-1_3304_2029
virus_comp_1661_cycle_1	sample-1_3305_2028
virus_comp_6713_cycle_1	sample-1_3306_2027
virus_comp_6719_cycle_1	sample-1_3307_2027
virus_comp_17776_cycle_1	sample-1_3308_2027
virus_comp_6723_cycle_1	sample-1_3309_2026
virus_comp_576_cycle_1	sample-1_3310_2025
virus_comp_6724_cycle_1	sample-1_3311_2025
virus_comp_6726_cycle_1	sample-1_3312_2025
virus_comp_6729_cycle_1	sample-1_3313_2024
virus_comp_6731_cycle_1	sample-1_3314_2024
virus_comp_6735_cycle_1	sample-1_3315_2023
virus_comp_6737_cycle_1	sample-1_3316_2023
virus_comp_6744_cycle_1	sample-1_3317_2022
virus_comp_6748_cycle_1	sample-1_3318_2021
virus_comp_6749_cycle_1	sample-1_3319_2021
virus_comp_6759_cycle_1	sample-1_3320_2021
virus_comp_6753_cycle_1	sample-1_3321_2020
virus_comp_6721_cycle_1	sample-1_3322_2019
virus_comp_6767_cycle_1	sample-1_3323_2018
virus_comp_1462_cycle_1	sample-1_3324_2017
virus_comp_6761_cycle_1	sample-1_3325_2017
virus_comp_1463_cycle_1	sample-1_3326_2014
virus_comp_6784_cycle_1	sample-1_3327_2014
virus_comp_6781_cycle_1	sample-1_3328_2013
virus_comp_6728_cycle_1	sample-1_3329_2008
virus_comp_6810_cycle_1	sample-1_3330_2008
virus_comp_6812_cycle_1	sample-1_3331_2006
virus_comp_3677_cycle_1	sample-1_3332_2005
virus_comp_6851_cycle_1	sample-1_3333_2005
virus_comp_6818_cycle_1	sample-1_3334_2004
virus_comp_6893_cycle_1	sample-1_3335_2004
virus_comp_6831_cycle_1	sample-1_3336_2003
virus_comp_6815_cycle_1	sample-1_3337_2002
virus_comp_6839_cycle_1	sample-1_3338_2002
virus_comp_6846_cycle_1	sample-1_3339_2001
virus_comp_6847_cycle_1	sample-1_3340_2001
virus_comp_6850_cycle_1	sample-1_3341_2001
virus_comp_6853_cycle_1	sample-1_3342_2001
virus_comp_17786_cycle_1	sample-1_3343_1999
edge_300	sample-1_3344_1997
virus_comp_6872_cycle_1	sample-1_3345_1994
virus_comp_6874_cycle_1	sample-1_3346_1992
virus_comp_6877_cycle_1	sample-1_3347_1991
virus_comp_6878_cycle_1	sample-1_3348_1991
virus_comp_6886_cycle_1	sample-1_3349_1991
virus_comp_6889_cycle_1	sample-1_3350_1989
virus_comp_6911_cycle_1	sample-1_3351_1989
virus_comp_6896_cycle_1	sample-1_3352_1988
virus_comp_6898_cycle_1	sample-1_3353_1986
virus_comp_6900_cycle_1	sample-1_3354_1986
virus_comp_6908_cycle_1	sample-1_3355_1985
virus_comp_6920_cycle_1	sample-1_3356_1984
virus_comp_6926_cycle_1	sample-1_3357_1984
virus_comp_6971_cycle_1	sample-1_3358_1984
virus_comp_5535_cycle_1	sample-1_3359_1983
virus_comp_6916_cycle_1	sample-1_3360_1982
virus_comp_6929_cycle_1	sample-1_3361_1981
virus_comp_6953_cycle_1	sample-1_3362_1975
virus_comp_6976_cycle_1	sample-1_3363_1975
virus_comp_6962_cycle_1	sample-1_3364_1972
virus_comp_6993_cycle_1	sample-1_3365_1971
virus_comp_6968_cycle_1	sample-1_3366_1970
virus_comp_6970_cycle_1	sample-1_3367_1970
virus_comp_6954_cycle_1	sample-1_3368_1969
virus_comp_6977_cycle_1	sample-1_3369_1969
virus_comp_799_cycle_1	sample-1_3370_1968
virus_comp_3383_cycle_1	sample-1_3371_1968
virus_comp_6955_cycle_1	sample-1_3372_1967
virus_comp_6984_cycle_1	sample-1_3373_1967
virus_comp_6987_cycle_1	sample-1_3374_1967
virus_comp_7016_cycle_1	sample-1_3375_1964
virus_comp_7006_cycle_1	sample-1_3376_1963
virus_comp_7010_cycle_1	sample-1_3377_1963
virus_comp_7060_cycle_1	sample-1_3378_1963
virus_comp_104_cycle_1	sample-1_3379_1962
virus_comp_7013_cycle_1	sample-1_3380_1962
virus_comp_7049_cycle_1	sample-1_3381_1962
virus_comp_7248_cycle_1	sample-1_3382_1960
virus_comp_331_cycle_1	sample-1_3383_1959
virus_comp_800_cycle_1	sample-1_3384_1958
virus_comp_7056_cycle_1	sample-1_3385_1958
virus_comp_7038_cycle_1	sample-1_3386_1957
virus_comp_7041_cycle_1	sample-1_3387_1956
virus_comp_7046_cycle_1	sample-1_3388_1955
virus_comp_7061_cycle_1	sample-1_3389_1951
virus_comp_7021_cycle_1	sample-1_3390_1949
virus_comp_17915_cycle_1	sample-1_3391_1948
virus_comp_7076_cycle_1	sample-1_3392_1947
virus_comp_7082_cycle_1	sample-1_3393_1946
virus_comp_7064_cycle_1	sample-1_3394_1945
virus_comp_7165_cycle_1	sample-1_3395_1944
virus_comp_7079_cycle_1	sample-1_3396_1941
virus_comp_7104_cycle_1	sample-1_3397_1941
virus_comp_7111_cycle_1	sample-1_3398_1940
virus_comp_7113_cycle_1	sample-1_3399_1940
virus_comp_7129_cycle_1	sample-1_3400_1940
edge_306	sample-1_3401_1940
virus_comp_7114_cycle_1	sample-1_3402_1939
virus_comp_7116_cycle_1	sample-1_3403_1939
virus_comp_7117_cycle_1	sample-1_3404_1939
virus_comp_7122_cycle_1	sample-1_3405_1938
virus_comp_7125_cycle_1	sample-1_3406_1938
virus_comp_7137_cycle_1	sample-1_3407_1938
virus_comp_7134_cycle_1	sample-1_3408_1936
virus_comp_7140_cycle_1	sample-1_3409_1935
virus_comp_741_cycle_1	sample-1_3410_1934
virus_comp_7148_cycle_1	sample-1_3411_1934
virus_comp_7154_cycle_1	sample-1_3412_1933
virus_comp_7155_cycle_1	sample-1_3413_1933
virus_comp_7216_cycle_1	sample-1_3414_1933
virus_comp_7146_cycle_1	sample-1_3415_1932
virus_comp_7180_cycle_1	sample-1_3416_1931
virus_comp_7195_cycle_1	sample-1_3417_1931
virus_comp_7191_cycle_1	sample-1_3418_1930
virus_comp_7179_cycle_1	sample-1_3419_1929
virus_comp_713_cycle_1	sample-1_3420_1927
virus_comp_7186_cycle_1	sample-1_3421_1927
virus_comp_7214_cycle_1	sample-1_3422_1924
virus_comp_221_cycle_1	sample-1_3423_1921
virus_comp_7252_cycle_1	sample-1_3424_1921
virus_comp_7303_cycle_1	sample-1_3425_1921
virus_comp_7220_cycle_1	sample-1_3426_1920
virus_comp_7223_cycle_1	sample-1_3427_1920
virus_comp_7236_cycle_1	sample-1_3428_1920
virus_comp_7226_cycle_1	sample-1_3429_1919
virus_comp_7234_cycle_1	sample-1_3430_1918
virus_comp_7235_cycle_1	sample-1_3431_1918
virus_comp_7237_cycle_1	sample-1_3432_1918
virus_comp_7241_cycle_1	sample-1_3433_1918
virus_comp_7271_cycle_1	sample-1_3434_1914
virus_comp_7268_cycle_1	sample-1_3435_1913
virus_comp_7278_cycle_1	sample-1_3436_1910
virus_comp_7279_cycle_1	sample-1_3437_1910
virus_comp_546_cycle_1	sample-1_3438_1909
virus_comp_7265_cycle_1	sample-1_3439_1908
virus_comp_7284_cycle_1	sample-1_3440_1908
virus_comp_7286_cycle_1	sample-1_3441_1908
virus_comp_545_cycle_1	sample-1_3442_1905
virus_comp_7298_cycle_1	sample-1_3443_1905
virus_comp_7310_cycle_1	sample-1_3444_1902
virus_comp_7311_cycle_1	sample-1_3445_1902
virus_comp_7317_cycle_1	sample-1_3446_1901
virus_comp_7324_cycle_1	sample-1_3447_1901
virus_comp_7321_cycle_1	sample-1_3448_1900
virus_comp_7330_cycle_1	sample-1_3449_1898
virus_comp_7342_cycle_1	sample-1_3450_1897
virus_comp_7338_cycle_1	sample-1_3451_1896
virus_comp_7350_cycle_1	sample-1_3452_1895
virus_comp_7391_cycle_1	sample-1_3453_1894
virus_comp_7356_cycle_1	sample-1_3454_1893
virus_comp_7290_cycle_1	sample-1_3455_1892
virus_comp_7364_cycle_1	sample-1_3456_1891
virus_comp_8_cycle_1	sample-1_3457_1890
virus_comp_7368_cycle_1	sample-1_3458_1890
edge_48897	sample-1_3459_1890
virus_comp_1293_cycle_1	sample-1_3460_1889
virus_comp_7380_cycle_1	sample-1_3461_1888
virus_comp_7421_cycle_1	sample-1_3462_1888
virus_comp_2434_cycle_1	sample-1_3463_1885
virus_comp_7405_cycle_1	sample-1_3464_1884
virus_comp_7400_cycle_1	sample-1_3465_1883
virus_comp_7406_cycle_1	sample-1_3466_1881
virus_comp_7407_cycle_1	sample-1_3467_1881
virus_comp_7412_cycle_1	sample-1_3468_1880
virus_comp_7418_cycle_1	sample-1_3469_1879
virus_comp_7424_cycle_1	sample-1_3470_1877
virus_comp_7444_cycle_1	sample-1_3471_1874
virus_comp_7450_cycle_1	sample-1_3472_1874
virus_comp_7451_cycle_1	sample-1_3473_1874
virus_comp_1294_cycle_1	sample-1_3474_1869
virus_comp_7473_cycle_1	sample-1_3475_1868
virus_comp_7484_cycle_1	sample-1_3476_1868
virus_comp_7506_cycle_1	sample-1_3477_1865
virus_comp_7514_cycle_1	sample-1_3478_1865
virus_comp_7489_cycle_1	sample-1_3479_1864
virus_comp_4134_cycle_1	sample-1_3480_1863
virus_comp_7494_cycle_1	sample-1_3481_1863
virus_comp_7551_cycle_1	sample-1_3482_1862
virus_comp_7507_cycle_1	sample-1_3483_1861
virus_comp_586_cycle_1	sample-1_3484_1858
virus_comp_7541_cycle_1	sample-1_3485_1856
virus_comp_7651_cycle_1	sample-1_3486_1856
virus_comp_7546_cycle_1	sample-1_3487_1854
virus_comp_7556_cycle_1	sample-1_3488_1852
virus_comp_7562_cycle_1	sample-1_3489_1850
virus_comp_7564_cycle_1	sample-1_3490_1849
virus_comp_7591_cycle_1	sample-1_3491_1849
virus_comp_7718_cycle_1	sample-1_3492_1849
virus_comp_7586_cycle_1	sample-1_3493_1847
virus_comp_7611_cycle_1	sample-1_3494_1846
virus_comp_7593_cycle_1	sample-1_3495_1844
virus_comp_7606_cycle_1	sample-1_3496_1844
virus_comp_7756_cycle_1	sample-1_3497_1844
virus_comp_7598_cycle_1	sample-1_3498_1843
virus_comp_1933_cycle_1	sample-1_3499_1842
virus_comp_7540_cycle_1	sample-1_3500_1842
virus_comp_7608_cycle_1	sample-1_3501_1841
virus_comp_7609_cycle_1	sample-1_3502_1840
virus_comp_7757_cycle_1	sample-1_3503_1838
virus_comp_7636_cycle_1	sample-1_3504_1835
virus_comp_7646_cycle_1	sample-1_3505_1833
virus_comp_7653_cycle_1	sample-1_3506_1832
virus_comp_7654_cycle_1	sample-1_3507_1832
virus_comp_7751_cycle_1	sample-1_3508_1832
virus_comp_7660_cycle_1	sample-1_3509_1830
virus_comp_7665_cycle_1	sample-1_3510_1828
virus_comp_7668_cycle_1	sample-1_3511_1828
virus_comp_7677_cycle_1	sample-1_3512_1826
virus_comp_7679_cycle_1	sample-1_3513_1826
virus_comp_7681_cycle_1	sample-1_3514_1825
virus_comp_277_cycle_1	sample-1_3515_1824
virus_comp_7695_cycle_1	sample-1_3516_1824
virus_comp_7764_cycle_1	sample-1_3517_1824
virus_comp_7691_cycle_1	sample-1_3518_1823
virus_comp_7699_cycle_1	sample-1_3519_1823
virus_comp_7720_cycle_1	sample-1_3520_1821
virus_comp_7758_cycle_1	sample-1_3521_1821
virus_comp_7722_cycle_1	sample-1_3522_1820
virus_comp_7725_cycle_1	sample-1_3523_1819
virus_comp_7731_cycle_1	sample-1_3524_1818
virus_comp_7732_cycle_1	sample-1_3525_1818
virus_comp_7734_cycle_1	sample-1_3526_1818
virus_comp_1529_cycle_1	sample-1_3527_1817
virus_comp_64_cycle_1	sample-1_3528_1816
virus_comp_7763_cycle_1	sample-1_3529_1812
virus_comp_7780_cycle_1	sample-1_3530_1811
virus_comp_7770_cycle_1	sample-1_3531_1810
virus_comp_7786_cycle_1	sample-1_3532_1810
virus_comp_7821_cycle_1	sample-1_3533_1810
virus_comp_7774_cycle_1	sample-1_3534_1809
virus_comp_2718_cycle_1	sample-1_3535_1807
virus_comp_7787_cycle_1	sample-1_3536_1806
virus_comp_7808_cycle_1	sample-1_3537_1806
virus_comp_7792_cycle_1	sample-1_3538_1805
virus_comp_7794_cycle_1	sample-1_3539_1805
virus_comp_7804_cycle_1	sample-1_3540_1804
virus_comp_7806_cycle_1	sample-1_3541_1804
virus_comp_7815_cycle_1	sample-1_3542_1803
virus_comp_7827_cycle_1	sample-1_3543_1801
virus_comp_392_cycle_1	sample-1_3544_1799
virus_comp_7844_cycle_1	sample-1_3545_1796
virus_comp_7846_cycle_1	sample-1_3546_1796
virus_comp_1535_cycle_1	sample-1_3547_1795
virus_comp_7853_cycle_1	sample-1_3548_1794
edge_1986	sample-1_3549_1794
virus_comp_7862_cycle_1	sample-1_3550_1792
virus_comp_7863_cycle_1	sample-1_3551_1792
virus_comp_3498_cycle_1	sample-1_3552_1791
virus_comp_7869_cycle_1	sample-1_3553_1791
virus_comp_7875_cycle_1	sample-1_3554_1790
virus_comp_7880_cycle_1	sample-1_3555_1790
virus_comp_7870_cycle_1	sample-1_3556_1789
virus_comp_7885_cycle_1	sample-1_3557_1787
virus_comp_7890_cycle_1	sample-1_3558_1786
virus_comp_7922_cycle_1	sample-1_3559_1786
virus_comp_7900_cycle_1	sample-1_3560_1782
virus_comp_7909_cycle_1	sample-1_3561_1781
virus_comp_7945_cycle_1	sample-1_3562_1779
virus_comp_7926_cycle_1	sample-1_3563_1778
virus_comp_7927_cycle_1	sample-1_3564_1778
virus_comp_7929_cycle_1	sample-1_3565_1778
virus_comp_2700_cycle_1	sample-1_3566_1775
virus_comp_4961_cycle_1	sample-1_3567_1774
virus_comp_7949_cycle_1	sample-1_3568_1774
virus_comp_7953_cycle_1	sample-1_3569_1774
virus_comp_7957_cycle_1	sample-1_3570_1773
virus_comp_7966_cycle_1	sample-1_3571_1772
virus_comp_8009_cycle_1	sample-1_3572_1772
virus_comp_7969_cycle_1	sample-1_3573_1770
virus_comp_7978_cycle_1	sample-1_3574_1767
virus_comp_7979_cycle_1	sample-1_3575_1767
virus_comp_7982_cycle_1	sample-1_3576_1767
virus_comp_8013_cycle_1	sample-1_3577_1767
virus_comp_675_cycle_1	sample-1_3578_1765
virus_comp_7990_cycle_1	sample-1_3579_1765
virus_comp_916_cycle_1	sample-1_3580_1763
virus_comp_1174_cycle_1	sample-1_3581_1761
virus_comp_2551_cycle_1	sample-1_3582_1760
virus_comp_8015_cycle_1	sample-1_3583_1760
virus_comp_8017_cycle_1	sample-1_3584_1760
virus_comp_8034_cycle_1	sample-1_3585_1759
virus_comp_8026_cycle_1	sample-1_3586_1758
virus_comp_8032_cycle_1	sample-1_3587_1757
virus_comp_8037_cycle_1	sample-1_3588_1757
virus_comp_8065_cycle_1	sample-1_3589_1757
virus_comp_8042_cycle_1	sample-1_3590_1756
virus_comp_783_cycle_1	sample-1_3591_1754
virus_comp_8063_cycle_1	sample-1_3592_1753
virus_comp_7974_cycle_1	sample-1_3593_1752
virus_comp_8067_cycle_1	sample-1_3594_1752
virus_comp_8068_cycle_1	sample-1_3595_1752
virus_comp_8074_cycle_1	sample-1_3596_1751
virus_comp_8084_cycle_1	sample-1_3597_1749
virus_comp_409_cycle_1	sample-1_3598_1748
virus_comp_8087_cycle_1	sample-1_3599_1748
virus_comp_8089_cycle_1	sample-1_3600_1748
virus_comp_8095_cycle_1	sample-1_3601_1747
virus_comp_8119_cycle_1	sample-1_3602_1746
virus_comp_8099_cycle_1	sample-1_3603_1745
virus_comp_8295_cycle_1	sample-1_3604_1744
virus_comp_1662_cycle_1	sample-1_3605_1743
virus_comp_8109_cycle_1	sample-1_3606_1743
virus_comp_8070_cycle_1	sample-1_3607_1742
virus_comp_8115_cycle_1	sample-1_3608_1742
virus_comp_8125_cycle_1	sample-1_3609_1741
virus_comp_8136_cycle_1	sample-1_3610_1740
virus_comp_8145_cycle_1	sample-1_3611_1740
virus_comp_8156_cycle_1	sample-1_3612_1740
virus_comp_8165_cycle_1	sample-1_3613_1738
virus_comp_8146_cycle_1	sample-1_3614_1737
virus_comp_8153_cycle_1	sample-1_3615_1737
virus_comp_8158_cycle_1	sample-1_3616_1736
virus_comp_8175_cycle_1	sample-1_3617_1734
virus_comp_178_cycle_1	sample-1_3618_1732
virus_comp_8187_cycle_1	sample-1_3619_1732
virus_comp_8188_cycle_1	sample-1_3620_1732
virus_comp_8193_cycle_1	sample-1_3621_1731
virus_comp_8200_cycle_1	sample-1_3622_1731
virus_comp_8201_cycle_1	sample-1_3623_1727
virus_comp_8210_cycle_1	sample-1_3624_1726
virus_comp_8212_cycle_1	sample-1_3625_1726
virus_comp_8218_cycle_1	sample-1_3626_1725
virus_comp_8221_cycle_1	sample-1_3627_1725
virus_comp_8225_cycle_1	sample-1_3628_1724
virus_comp_8257_cycle_1	sample-1_3629_1724
virus_comp_8236_cycle_1	sample-1_3630_1723
virus_comp_8237_cycle_1	sample-1_3631_1723
virus_comp_8238_cycle_1	sample-1_3632_1723
virus_comp_8241_cycle_1	sample-1_3633_1722
virus_comp_8245_cycle_1	sample-1_3634_1722
virus_comp_8246_cycle_1	sample-1_3635_1721
virus_comp_8255_cycle_1	sample-1_3636_1720
virus_comp_17916_cycle_1	sample-1_3637_1720
virus_comp_8266_cycle_1	sample-1_3638_1719
virus_comp_8308_cycle_1	sample-1_3639_1718
virus_comp_8293_cycle_1	sample-1_3640_1716
virus_comp_8367_cycle_1	sample-1_3641_1716
virus_comp_8304_cycle_1	sample-1_3642_1715
virus_comp_8258_cycle_1	sample-1_3643_1714
virus_comp_8343_cycle_1	sample-1_3644_1713
virus_comp_8315_cycle_1	sample-1_3645_1712
virus_comp_8333_cycle_1	sample-1_3646_1712
virus_comp_731_cycle_1	sample-1_3647_1711
virus_comp_8233_cycle_1	sample-1_3648_1711
virus_comp_8330_cycle_1	sample-1_3649_1711
virus_comp_491_cycle_1	sample-1_3650_1710
virus_comp_8345_cycle_1	sample-1_3651_1709
virus_comp_8348_cycle_1	sample-1_3652_1708
virus_comp_8350_cycle_1	sample-1_3653_1708
virus_comp_8375_cycle_1	sample-1_3654_1707
virus_comp_8377_cycle_1	sample-1_3655_1707
virus_comp_8369_cycle_1	sample-1_3656_1705
virus_comp_8387_cycle_1	sample-1_3657_1705
virus_comp_8385_cycle_1	sample-1_3658_1704
virus_comp_8458_cycle_1	sample-1_3659_1704
virus_comp_8381_cycle_1	sample-1_3660_1703
virus_comp_8506_cycle_1	sample-1_3661_1701
virus_comp_8430_cycle_1	sample-1_3662_1699
virus_comp_8416_cycle_1	sample-1_3663_1698
virus_comp_8419_cycle_1	sample-1_3664_1698
virus_comp_8420_cycle_1	sample-1_3665_1698
virus_comp_8444_cycle_1	sample-1_3666_1693
virus_comp_8450_cycle_1	sample-1_3667_1693
virus_comp_8507_cycle_1	sample-1_3668_1693
virus_comp_8499_cycle_1	sample-1_3669_1692
virus_comp_8466_cycle_1	sample-1_3670_1691
virus_comp_640_cycle_1	sample-1_3671_1689
virus_comp_8274_cycle_1	sample-1_3672_1689
virus_comp_8484_cycle_1	sample-1_3673_1689
virus_comp_244_cycle_1	sample-1_3674_1688
virus_comp_639_cycle_1	sample-1_3675_1688
virus_comp_8493_cycle_1	sample-1_3676_1687
virus_comp_8576_cycle_1	sample-1_3677_1687
virus_comp_8503_cycle_1	sample-1_3678_1685
virus_comp_8517_cycle_1	sample-1_3679_1683
virus_comp_8521_cycle_1	sample-1_3680_1683
virus_comp_8469_cycle_1	sample-1_3681_1682
virus_comp_8564_cycle_1	sample-1_3682_1682
virus_comp_8530_cycle_1	sample-1_3683_1681
virus_comp_8536_cycle_1	sample-1_3684_1680
virus_comp_8538_cycle_1	sample-1_3685_1679
edge_209	sample-1_3686_1679
virus_comp_8622_cycle_1	sample-1_3687_1678
virus_comp_8549_cycle_1	sample-1_3688_1677
virus_comp_8552_cycle_1	sample-1_3689_1676
virus_comp_2158_cycle_1	sample-1_3690_1674
virus_comp_8585_cycle_1	sample-1_3691_1672
virus_comp_8588_cycle_1	sample-1_3692_1671
virus_comp_8606_cycle_1	sample-1_3693_1671
virus_comp_8596_cycle_1	sample-1_3694_1670
