qname	tname	num_alns	pid	qcov	tcov
OLVX01000015	MT774387_1_102434	2	95.51	0.05	0.09
OLVX01000015	OLGM01000006	1	85.33	0.04	0.04
MT774397_1_97290	MT774395_1_103665	28	87.32	48.42	45.51
MT774397_1_97290	MZ130493_1_100650	24	82.66	35.19	34.04
MT774397_1_97290	sample-1_12_101623	26	80.71	47.12	45.11
MT774397_1_97290	HvCF_E4_ms_4	33	83.08	43.08	40.03
MT774397_1_97290	MT774400_1_96055	9	80.19	14.31	14.5
MT774397_1_97290	sample-1_13_99291	11	80.36	16.12	15.8
MT774397_1_97290	MT774398_1_100198	29	82.56	36.45	35.46
MT774397_1_97290	NG-15813_95_lib254056_NODE_1_length_102100_cov_1588.91	32	83.02	39.44	37.62
MT774397_1_97290	MT774396_1_101153	17	78.78	19.06	18.36
MT774397_1_97290	NG-14571_115xxx_NODE_1_length_101130_cov_1132.63	14	78.79	16.83	16.21
MT774397_1_97290	sample-1_9_104613	15	78.71	17.4	16.21
MT774397_1_97290	3300014788_____Ga0134381_1000049	6	78.61	8.82	8.31
MT774397_1_97290	OLWW01000036	6	77.29	9.18	8.96
MT774397_1_97290	MN037_S1_79	6	76.43	10.31	10.04
MT774397_1_97290	MT774405_1_99848	9	76.66	11.3	11.03
MT774397_1_97290	3300007714_____Ga0105661_1000061	5	75.97	5.32	5.09
MT774397_1_97290	OLNQ01000088	8	75.55	9.83	9.5
MT774397_1_97290	ERR589777_NODE_213_length_102559_cov_114.718	7	75.56	9.78	9.27
MT774397_1_97290	sample-1_11_101626	5	74.95	5.95	5.7
MT774397_1_97290	ERR843949_ms_1	3	75.47	1.9	1.87
MT774397_1_97290	MZ130477_1_100971	2	74.87	2.19	2.11
MT774397_1_97290	OLPB01000025	1	74.27	1.37	1.32
MT774397_1_97290	OJMP01000008	1	74.11	1.28	0.71
MT774397_1_97290	MT774375_1_98826	5	73.36	3.39	3.33
MT774397_1_97290	sample-1_2895_2535	3	90.16	0.44	17.24
MT774397_1_97290	3300008513_____Ga0111022_100109	1	81.02	0.5	0.49
MT774397_1_97290	OCPX01000081	2	72.98	1.35	1.29
MT774397_1_97290	OIOX01000001	1	74.16	0.75	0.41
MT774397_1_97290	MT774409_1_96717	1	71.66	1.05	1.06
MT774397_1_97290	MZ130491_1_98573	1	75.35	0.5	0.49
MT774397_1_97290	ERR589843_NODE_134_length_102073_cov_9.78706	1	81.21	0.15	0.15
MT774397_1_97290	MT774379_1_92600	1	80.18	0.11	0.12
MT774397_1_97290	OMAV01000002	1	83.75	0.08	0.05
MT774397_1_97290	phage_2	1	85.48	0.06	0.04
MT774397_1_97290	OLRA01000126	1	91.3	0.05	0.04
SRR4295175_ms_5	sample-1_1_194036	51	90.49	91.19	87.68
SRR4295175_ms_5	MT774377_1_93787	26	90.89	86.34	88.39
SRR4295175_ms_5	3300008513_____Ga0111022_100109	24	88.51	88.09	87.31
SRR4295175_ms_5	EM181_T3_ms_1	21	77.68	35.54	34.99
SRR4295175_ms_5	HvCF_E4_ms_4	6	88.06	1.46	1.34
SRR4295175_ms_5	MT774398_1_100198	4	88.6	1.01	0.97
SRR4295175_ms_5	NG-15813_44_lib254059_NODE_1_length_93391_cov_9.27449	1	80.91	0.32	0.33
SRR4295175_ms_5	NG-15813_95_lib254056_NODE_1_length_102100_cov_1588.91	5	87.76	0.61	0.57
SRR4295175_ms_5	MZ130488_1_91714	1	80.94	0.29	0.3
SRR4295175_ms_5	MH616963_1_94878	2	80.4	0.46	0.46
SRR4295175_ms_5	Rampelli_20005_NODE_59_length_93393_cov_174.533984	2	74.14	0.97	1.0
SRR4295175_ms_5	MT774395_1_103665	1	80.62	0.26	0.25
SRR4295175_ms_5	OHFX01000006	3	77.75	0.95	0.5
SRR4295175_ms_5	OLOE01000004	2	73.61	0.96	0.5
SRR4295175_ms_5	UMIU01010253	1	77.87	0.24	0.25
SRR4295175_ms_5	MH552500_1_90023	1	81.03	0.18	0.19
SRR4295175_ms_5	MZ130481_1_98001	2	70.93	1.28	1.26
SRR4295175_ms_5	OLGJ01000028	3	74.97	0.71	0.7
SRR4295175_ms_5	MT774381_1_91101	1	79.25	0.16	0.17
SRR4295175_ms_5	OBJP01000075	1	79.53	0.13	0.13
SRR4295175_ms_5	OBJF01000120	1	81.13	0.11	0.11
Rampelli_20005_NODE_59_length_93393_cov_174.533984	MT774394_1_92815	4	76.71	3.99	4.05
Rampelli_20005_NODE_59_length_93393_cov_174.533984	MH552500_1_90023	6	74.76	6.48	6.7
Rampelli_20005_NODE_59_length_93393_cov_174.533984	OBJF01000120	1	73.74	1.24	1.24
Rampelli_20005_NODE_59_length_93393_cov_174.533984	OGQI01000045	3	73.69	1.75	1.76
Rampelli_20005_NODE_59_length_93393_cov_174.533984	MH616963_1_94878	3	74.84	1.7	1.65
Rampelli_20005_NODE_59_length_93393_cov_174.533984	OBJP01000075	1	71.3	1.6	1.58
Rampelli_20005_NODE_59_length_93393_cov_174.533984	MZ130481_1_98001	2	72.12	1.78	1.69
Rampelli_20005_NODE_59_length_93393_cov_174.533984	NG-15813_44_lib254059_NODE_1_length_93391_cov_9.27449	2	71.58	2.32	2.32
Rampelli_20005_NODE_59_length_93393_cov_174.533984	EM181_T3_ms_1	1	70.83	1.56	1.49
Rampelli_20005_NODE_59_length_93393_cov_174.533984	sample-1_1_194036	4	74.49	1.43	1.01
Rampelli_20005_NODE_59_length_93393_cov_174.533984	SRR4295175_ms_5	2	74.08	1.0	0.97
Rampelli_20005_NODE_59_length_93393_cov_174.533984	MT774377_1_93787	1	76.24	0.4	0.4
Rampelli_20005_NODE_59_length_93393_cov_174.533984	MT774381_1_91101	1	85.63	0.18	0.18
Rampelli_20005_NODE_59_length_93393_cov_174.533984	3300008513_____Ga0111022_100109	1	70.72	1.18	1.17
Rampelli_20005_NODE_59_length_93393_cov_174.533984	OLGJ01000028	1	77.33	0.24	0.22
Rampelli_20005_NODE_59_length_93393_cov_174.533984	MT774383_1_93559	1	82.5	0.08	0.09
Rampelli_20005_NODE_59_length_93393_cov_174.533984	MZ130488_1_91714	1	100.0	0.04	0.04
Monaco_MBA4038_NODE_3_length_106353_cov_62.035654	MT774378_1_101662	5	77.3	8.52	8.91
Monaco_MBA4038_NODE_3_length_106353_cov_62.035654	MT774388_1_102301	7	77.53	8.72	9.09
Monaco_MBA4038_NODE_3_length_106353_cov_62.035654	MH675552_1_102679	10	77.84	9.88	10.24
Monaco_MBA4038_NODE_3_length_106353_cov_62.035654	MZ130478_1_100314	9	78.89	5.35	5.68
Monaco_MBA4038_NODE_3_length_106353_cov_62.035654	MN019_S19_74	6	76.1	4.85	5.06
Monaco_MBA4038_NODE_3_length_106353_cov_62.035654	ERR589851_NODE_110_length_101537_cov_76.3839	2	78.29	1.7	1.78
Monaco_MBA4038_NODE_3_length_106353_cov_62.035654	sample-1_347_16656	2	80.01	1.35	8.7
Monaco_MBA4038_NODE_3_length_106353_cov_62.035654	MT074136_1_99494	6	79.07	1.96	2.11
Monaco_MBA4038_NODE_3_length_106353_cov_62.035654	NG-14253_56xxx_lib223972_5684_NODE_1_length_101680_cov_95.3006	10	79.43	3.86	4.05
Monaco_MBA4038_NODE_3_length_106353_cov_62.035654	OHFX01000006	3	83.18	0.59	0.34
Monaco_MBA4038_NODE_3_length_106353_cov_62.035654	OLOE01000004	1	93.88	0.18	0.11
Monaco_MBA4038_NODE_3_length_106353_cov_62.035654	OCHL01000028	1	79.26	0.2	0.12
Monaco_MBA4038_NODE_3_length_106353_cov_62.035654	OMEW01000010	1	81.75	0.13	0.07
Monaco_MBA4038_NODE_3_length_106353_cov_62.035654	OGTB01000008	1	79.05	0.14	0.08
Monaco_MBA4038_NODE_3_length_106353_cov_62.035654	OLRZ01000056	1	77.19	0.16	0.18
Monaco_MBA4038_NODE_3_length_106353_cov_62.035654	OLGH01000138	1	85.56	0.08	0.09
Monaco_MBA4038_NODE_3_length_106353_cov_62.035654	OGOT01000012	1	98.04	0.05	0.03
Monaco_MBA4038_NODE_3_length_106353_cov_62.035654	ERR589777_NODE_213_length_102559_cov_114.718	1	100.0	0.04	0.05
Monaco_MBA4038_NODE_3_length_106353_cov_62.035654	OMBT01000004	1	98.04	0.05	0.03
Monaco_MBA4038_NODE_3_length_106353_cov_62.035654	MT774394_1_92815	1	75.97	0.14	0.16
Monaco_MBA4038_NODE_3_length_106353_cov_62.035654	QWBY01000010	1	87.5	0.05	0.04
Monaco_MBA4038_NODE_3_length_106353_cov_62.035654	MT774387_1_102434	1	83.1	0.06	0.07
OCHL01000028	OGTB01000008	49	79.66	39.52	37.59
OCHL01000028	OMBT01000004	16	79.69	6.83	6.43
OCHL01000028	OGOT01000012	15	80.2	5.54	5.26
OCHL01000028	OMEW01000010	17	79.5	6.53	6.12
OCHL01000028	OKWR01000042	1	80.71	0.69	0.68
OCHL01000028	OHFX01000006	6	81.55	1.44	1.37
OCHL01000028	MT774405_1_99848	1	82.0	0.52	0.92
OCHL01000028	OGQH01000028	4	83.97	0.7	0.63
OCHL01000028	OHMA01000001	7	79.21	1.8	1.65
OCHL01000028	OKSX01000010	3	88.1	0.42	0.4
OCHL01000028	OMGK01000003	7	80.05	1.41	1.3
OCHL01000028	NG-14571_115xxx_NODE_1_length_101130_cov_1132.63	2	80.93	0.66	1.15
OCHL01000028	MT774396_1_101153	2	88.99	0.38	0.67
OCHL01000028	PPYE01511035	7	78.2	1.24	1.15
OCHL01000028	3300014788_____Ga0134381_1000049	1	86.33	0.2	0.34
OCHL01000028	sample-1_9_104613	1	84.67	0.16	0.27
OCHL01000028	OLYV01000018	1	81.38	0.2	0.2
OCHL01000028	OLOE01000004	6	86.06	0.38	0.39
OCHL01000028	MH675552_1_102679	1	79.22	0.13	0.22
OCHL01000028	Monaco_MBA4038_NODE_3_length_106353_cov_62.035654	1	79.26	0.12	0.2
OCHL01000028	MZ130478_1_100314	1	87.34	0.04	0.08
OCHL01000028	phage_2	1	94.0	0.03	0.03
MT774375_1_98826	OCPX01000081	34	92.13	87.6	84.73
MT774375_1_98826	ERR589843_NODE_134_length_102073_cov_9.78706	25	84.64	33.74	32.64
MT774375_1_98826	MZ130477_1_100971	20	76.95	37.12	36.35
MT774375_1_98826	ERR843949_ms_1	15	79.93	17.64	17.44
MT774375_1_98826	OHXK01000005	2	91.53	1.67	1.1
MT774375_1_98826	OGZF01000022	2	90.5	1.67	1.04
MT774375_1_98826	OLPB01000025	11	76.77	12.64	12.19
MT774375_1_98826	OLRA01000126	21	79.04	20.18	19.38
MT774375_1_98826	sample-1_3423_1921	1	96.48	0.92	47.27
MT774375_1_98826	OLQV01000028	2	90.27	1.26	0.8
MT774375_1_98826	3300014788_____Ga0134381_1000049	3	74.42	2.83	2.71
MT774375_1_98826	MN037_S1_79	3	77.55	1.66	1.62
MT774375_1_98826	MT774396_1_101153	3	77.61	1.52	1.5
MT774375_1_98826	sample-1_9_104613	3	77.22	2.0	1.89
MT774375_1_98826	OLWW01000036	2	76.6	1.5	1.47
MT774375_1_98826	sample-1_13_99291	4	75.96	2.66	2.66
MT774375_1_98826	3300007714_____Ga0105661_1000061	4	77.37	1.71	1.67
MT774375_1_98826	HvCF_E4_ms_4	2	77.57	1.37	1.3
MT774375_1_98826	sample-1_11_101626	2	74.28	2.88	2.8
MT774375_1_98826	NG-14571_115xxx_NODE_1_length_101130_cov_1132.63	2	76.77	1.36	1.34
MT774375_1_98826	MT774395_1_103665	1	76.88	1.13	1.08
MT774375_1_98826	NG-15813_95_lib254056_NODE_1_length_102100_cov_1588.91	3	75.56	2.63	2.55
MT774375_1_98826	sample-1_12_101623	2	76.05	1.5	1.47
MT774375_1_98826	MT774398_1_100198	2	77.5	1.35	1.34
MT774375_1_98826	MT774400_1_96055	3	74.5	1.87	1.94
MT774375_1_98826	ERR589777_NODE_213_length_102559_cov_114.718	1	72.89	1.66	1.6
MT774375_1_98826	OLNQ01000088	1	71.88	1.8	1.77
MT774375_1_98826	MT774397_1_97290	5	73.35	3.33	3.39
MT774375_1_98826	MT774379_1_92600	1	74.05	0.47	0.51
MT774375_1_98826	3300006463_____Ga0100176_1000099	1	74.69	0.31	0.31
MT774375_1_98826	MT774405_1_99848	1	71.8	0.56	0.56
MT774375_1_98826	MZ130493_1_100650	1	71.8	0.55	0.54
MT774375_1_98826	OIOX01000001	1	90.0	0.08	0.05
MT774375_1_98826	MN019_S19_74	1	100.0	0.03	0.03
OGOO01000044	OGZF01000022	46	92.45	88.5	85.06
OGOO01000044	OJOU01000011	50	91.74	83.2	82.6
OGOO01000044	OLZO01000021	48	92.75	83.36	83.83
OGOO01000044	OFMU01000028	46	92.44	86.85	85.85
OGOO01000044	OLQV01000028	53	91.61	84.53	82.21
OGOO01000044	OHKV01000027	44	91.09	84.54	84.69
OGOO01000044	PPYF01266999	42	92.09	86.76	85.7
OGOO01000044	OLOG01000029	49	92.01	82.29	80.66
OGOO01000044	OIAT01000008	47	91.1	85.89	86.51
OGOO01000044	OHXK01000005	49	91.79	79.65	81.09
OGOO01000044	OJQQ01000027	60	90.59	79.26	75.77
OGOO01000044	OHEN01000023	51	91.57	81.2	81.01
OGOO01000044	OHYE01000011	60	90.89	75.38	72.23
OGOO01000044	sample-1_24_92306	17	80.11	26.36	43.44
OGOO01000044	OJSE01000052	1	78.62	0.7	0.71
OGOO01000044	sample-1_4_157545	2	76.68	1.6	1.54
OGOO01000044	OGZF01000025	4	76.63	2.76	2.79
OGOO01000044	OIWQ01000029	2	77.54	1.32	1.32
OGOO01000044	OBWI01000023	3	76.09	2.27	2.25
OGOO01000044	OMGY01000027	2	78.22	1.07	1.11
OGOO01000044	OLOZ01000027	2	76.07	1.19	1.17
OGOO01000044	sample-1_7_152939	2	76.85	1.37	1.36
OGOO01000044	sample-1_5_155540	2	76.9	1.28	1.25
OGOO01000044	MN019_S19_74	1	92.31	0.03	0.05
OGOO01000044	ERR589851_NODE_110_length_101537_cov_76.3839	1	92.31	0.03	0.05
OATI01000137	OGRD01000043	22	84.52	83.73	81.09
OATI01000137	OLGH01000138	1	75.91	0.74	0.76
MT774405_1_99848	MT774396_1_101153	27	87.3	66.03	65.17
MT774405_1_99848	3300014788_____Ga0134381_1000049	26	94.84	74.7	71.97
MT774405_1_99848	NG-14571_115xxx_NODE_1_length_101130_cov_1132.63	30	89.61	44.27	43.68
MT774405_1_99848	sample-1_9_104613	27	88.34	44.4	42.41
MT774405_1_99848	3300007714_____Ga0105661_1000061	24	80.97	27.28	26.85
MT774405_1_99848	OLWW01000036	21	80.15	29.62	29.44
MT774405_1_99848	MN037_S1_79	25	79.77	34.19	33.9
MT774405_1_99848	MT774400_1_96055	10	78.08	14.96	15.54
MT774405_1_99848	sample-1_13_99291	18	78.92	16.29	16.37
MT774405_1_99848	sample-1_11_101626	8	78.99	8.5	8.35
MT774405_1_99848	MZ130493_1_100650	12	77.74	12.23	12.13
MT774405_1_99848	sample-1_12_101623	11	77.56	12.21	12.0
MT774405_1_99848	MT774397_1_97290	10	76.76	11.09	11.36
MT774405_1_99848	NG-15813_95_lib254056_NODE_1_length_102100_cov_1588.91	7	76.68	8.81	8.6
MT774405_1_99848	MT774398_1_100198	13	76.37	15.19	15.2
MT774405_1_99848	HvCF_E4_ms_4	8	76.65	9.71	9.24
MT774405_1_99848	MT774395_1_103665	6	78.38	5.67	5.46
MT774405_1_99848	OLNQ01000088	7	77.25	7.73	7.68
MT774405_1_99848	ERR589777_NODE_213_length_102559_cov_114.718	7	76.95	8.92	8.7
MT774405_1_99848	OCPX01000081	3	75.81	2.35	2.32
MT774405_1_99848	OCHL01000028	1	81.95	0.93	0.52
MT774405_1_99848	ERR843949_ms_1	6	74.44	4.64	4.68
MT774405_1_99848	MZ130477_1_100971	4	77.93	2.22	2.2
MT774405_1_99848	MT774379_1_92600	3	77.48	1.6	1.73
MT774405_1_99848	OHFX01000006	2	93.44	0.26	0.14
MT774405_1_99848	OLRA01000126	3	73.66	1.45	1.42
MT774405_1_99848	OLPB01000025	1	78.37	0.24	0.23
MT774405_1_99848	OGQH01000028	2	97.66	0.13	0.07
MT774405_1_99848	MT774375_1_98826	1	71.8	0.56	0.56
MT774405_1_99848	MZ130478_1_100314	1	85.59	0.11	0.11
MT774405_1_99848	OLOE01000004	1	90.79	0.08	0.04
MT774405_1_99848	OHMA01000001	1	98.15	0.05	0.03
MT774405_1_99848	OKSX01000010	1	98.15	0.05	0.03
MT774405_1_99848	OGTB01000008	1	96.23	0.05	0.03
MT774405_1_99848	OMGK01000003	1	96.23	0.05	0.03
MT774405_1_99848	ERR589843_NODE_134_length_102073_cov_9.78706	1	96.23	0.05	0.05
MT774405_1_99848	sample-1_2895_2535	1	88.14	0.06	2.21
OBJP01000075	MT774383_1_93559	15	93.65	93.23	93.78
OBJP01000075	UMIU01010253	21	76.58	48.47	48.58
OBJP01000075	3300007714_____Ga0105661_1000061	1	96.43	0.95	0.88
OBJP01000075	NG-15813_44_lib254059_NODE_1_length_93391_cov_9.27449	3	74.67	3.81	3.83
OBJP01000075	OLGJ01000028	10	77.16	6.36	6.0
OBJP01000075	MZ130481_1_98001	7	77.46	3.18	3.04
OBJP01000075	MH616963_1_94878	6	74.08	4.44	4.4
OBJP01000075	OBJF01000120	4	77.47	1.96	1.97
OBJP01000075	MZ130488_1_91714	2	71.99	3.79	3.87
OBJP01000075	MT774381_1_91101	2	72.67	2.05	2.12
OBJP01000075	Rampelli_20005_NODE_59_length_93393_cov_174.533984	1	71.26	1.58	1.6
OBJP01000075	EM181_T3_ms_1	1	69.87	1.24	1.19
OBJP01000075	SRR4295175_ms_5	1	79.53	0.13	0.13
OBJP01000075	OGQI01000045	1	79.49	0.12	0.12
OLZO01000021	OGOO01000044	48	92.75	83.82	83.36
OLZO01000021	OHEN01000023	52	92.94	84.81	84.97
OLZO01000021	OHKV01000027	46	90.51	80.38	80.07
OLZO01000021	OLOG01000029	45	92.49	85.1	82.85
OLZO01000021	PPYF01266999	48	91.63	81.75	80.86
OLZO01000021	OJOU01000011	50	91.68	82.77	81.81
OLZO01000021	OGZF01000022	49	91.89	82.73	78.97
OLZO01000021	OHYE01000011	55	91.64	79.38	75.4
OLZO01000021	OHXK01000005	53	91.27	82.21	83.34
OLZO01000021	OFMU01000028	46	91.93	84.85	84.01
OLZO01000021	OJQQ01000027	57	89.99	78.78	75.0
OLZO01000021	OLQV01000028	59	90.5	79.17	76.53
OLZO01000021	OIAT01000008	51	91.73	81.47	81.45
OLZO01000021	sample-1_24_92306	20	80.73	26.15	42.82
OLZO01000021	OMGY01000027	5	78.07	2.74	3.61
OLZO01000021	OBWI01000023	3	76.0	1.66	1.66
OLZO01000021	OGZF01000025	4	77.12	2.25	2.26
OLZO01000021	sample-1_5_155540	1	76.19	0.92	0.91
OLZO01000021	OLOZ01000027	2	75.38	1.08	1.48
OLZO01000021	sample-1_4_157545	2	75.73	1.16	1.11
OLZO01000021	OIWQ01000029	2	75.04	1.66	1.65
OLZO01000021	OHMA01000001	1	95.45	0.04	0.03
OLZO01000021	MN019_S19_74	1	92.31	0.03	0.05
OLZO01000021	ERR589851_NODE_110_length_101537_cov_76.3839	1	92.31	0.03	0.05
MT774387_1_102434	KJ003983_1_99915	1	77.72	1.75	1.79
MT774387_1_102434	MN019_S19_74	1	82.19	1.21	1.23
MT774387_1_102434	ERR589851_NODE_110_length_101537_cov_76.3839	2	82.0	1.84	1.86
MT774387_1_102434	MT774385_1_101437	2	89.91	0.76	0.77
MT774387_1_102434	MT774381_1_91101	3	84.7	1.15	1.23
MT774387_1_102434	MT074136_1_99494	1	75.12	0.98	1.01
MT774387_1_102434	NG-14253_56xxx_lib223972_5684_NODE_1_length_101680_cov_95.3006	2	73.6	1.28	1.29
MT774387_1_102434	MZ130478_1_100314	3	74.63	1.35	1.38
MT774387_1_102434	OLOE01000004	1	82.74	0.3	0.16
MT774387_1_102434	OLRZ01000056	1	71.19	1.22	1.3
MT774387_1_102434	MT774378_1_101662	1	77.27	0.25	0.25
MT774387_1_102434	phage_2	1	77.31	0.23	0.14
MT774387_1_102434	OHFX01000006	1	95.0	0.08	0.04
MT774387_1_102434	OHMA01000001	1	94.74	0.07	0.04
MT774387_1_102434	MT774388_1_102301	1	81.21	0.14	0.14
MT774387_1_102434	OGQH01000028	1	91.67	0.07	0.04
MT774387_1_102434	OLYV01000018	1	96.61	0.06	0.03
MT774387_1_102434	PPYE01511035	1	90.14	0.07	0.04
MT774387_1_102434	OLVX01000015	2	93.68	0.09	0.06
MT774387_1_102434	OLXR01000011	2	95.12	0.08	0.05
MT774387_1_102434	OGYM01000002	2	98.59	0.07	0.04
MT774387_1_102434	OHFV01000001	1	100.0	0.03	0.02
MT774387_1_102434	QRFC01000022	2	97.37	0.07	0.04
MT774387_1_102434	Monaco_MBA4038_NODE_3_length_106353_cov_62.035654	1	83.1	0.07	0.06
MT774387_1_102434	MT774389_1_101082	1	91.11	0.04	0.04
OCPX01000081	MT774375_1_98826	34	92.13	84.73	87.6
OCPX01000081	ERR589843_NODE_134_length_102073_cov_9.78706	26	85.73	35.01	35.09
OCPX01000081	MZ130477_1_100971	22	78.26	27.99	28.35
OCPX01000081	OLPB01000025	12	77.23	16.96	16.94
OCPX01000081	ERR843949_ms_1	14	80.02	19.0	19.47
OCPX01000081	OLRA01000126	16	79.59	17.97	17.9
OCPX01000081	sample-1_3423_1921	2	97.43	0.95	50.65
OCPX01000081	OHXK01000005	1	81.58	1.28	0.88
OCPX01000081	sample-1_13_99291	6	75.26	5.31	5.51
OCPX01000081	sample-1_12_101623	3	76.39	2.23	2.23
OCPX01000081	OGZF01000022	1	79.83	1.28	0.84
OCPX01000081	MT774405_1_99848	3	75.78	2.32	2.35
OCPX01000081	MN037_S1_79	5	75.78	3.35	3.38
OCPX01000081	OLWW01000036	4	75.37	3.13	3.17
OCPX01000081	sample-1_11_101626	4	75.22	3.44	3.45
OCPX01000081	sample-1_9_104613	1	77.49	1.32	1.28
OCPX01000081	MT774396_1_101153	6	76.93	2.72	2.74
OCPX01000081	HvCF_E4_ms_4	3	76.7	1.71	1.66
OCPX01000081	MT774395_1_103665	1	76.75	1.33	1.3
OCPX01000081	OLQV01000028	1	86.03	0.66	0.43
OCPX01000081	MT774398_1_100198	4	77.26	1.95	1.98
OCPX01000081	NG-15813_95_lib254056_NODE_1_length_102100_cov_1588.91	3	76.09	1.72	1.71
OCPX01000081	ERR589777_NODE_213_length_102559_cov_114.718	3	74.25	2.11	2.11
OCPX01000081	OLNQ01000088	3	73.41	2.29	2.33
OCPX01000081	MT774397_1_97290	2	72.94	1.29	1.35
OCPX01000081	MT774400_1_96055	3	79.08	0.56	0.6
OCPX01000081	NG-14571_115xxx_NODE_1_length_101130_cov_1132.63	2	75.72	0.63	0.64
OCPX01000081	3300014788_____Ga0134381_1000049	4	72.59	1.42	1.38
OCPX01000081	3300007714_____Ga0105661_1000061	4	78.73	0.56	0.56
OCPX01000081	OLVX01000015	1	80.24	0.16	0.1
OCPX01000081	MZ130493_1_100650	2	74.79	0.45	0.45
OCPX01000081	MT774379_1_92600	2	81.97	0.21	0.25
OCPX01000081	OGQH01000028	1	97.87	0.05	0.02
OCPX01000081	OHMA01000001	1	97.87	0.05	0.02
OCPX01000081	OKSX01000010	1	94.34	0.05	0.03
OCPX01000081	OMGK01000003	1	97.83	0.04	0.02
OCPX01000081	OGTB01000008	1	97.78	0.04	0.02
OCPX01000081	OHFX01000006	1	94.59	0.04	0.02
MZ130491_1_98573	sample-1_3635_1721	1	94.13	1.75	100.0
MZ130491_1_98573	MT774406_1_101532	6	75.89	7.84	7.59
MZ130491_1_98573	MT774410_1_98667	4	76.24	6.82	6.79
MZ130491_1_98573	MT774411_1_97886	4	76.21	6.82	6.85
MZ130491_1_98573	sample-1_4226_1355	1	90.57	1.37	100.0
MZ130491_1_98573	sample-1_2023_3705	4	91.78	3.27	84.97
MZ130491_1_98573	sample-1_4411_1265	1	82.66	1.28	99.37
MZ130491_1_98573	OLNZ01000083	6	77.8	4.22	3.95
MZ130491_1_98573	3300006463_____Ga0100176_1000099	5	77.27	2.79	2.62
MZ130491_1_98573	MT774409_1_96717	5	74.8	4.54	4.63
MZ130491_1_98573	MT774408_1_94826	3	77.62	1.23	1.27
MZ130491_1_98573	sample-1_9_104613	2	72.13	1.6	1.5
MZ130491_1_98573	sample-1_12_101623	1	78.91	0.42	0.41
MZ130491_1_98573	MZ130493_1_100650	1	71.78	1.19	1.16
MZ130491_1_98573	NG-14571_115xxx_NODE_1_length_101130_cov_1132.63	1	77.62	0.48	0.47
MZ130491_1_98573	MT774396_1_101153	1	74.78	0.66	0.65
MZ130491_1_98573	MT774397_1_97290	1	75.35	0.49	0.5
MZ130491_1_98573	OLPB01000025	1	69.79	1.19	1.14
MZ130491_1_98573	MT774405_1_99848	1	70.77	0.51	0.5
MZ130491_1_98573	3300007714_____Ga0105661_1000061	1	88.16	0.08	0.07
MZ130491_1_98573	3300014788_____Ga0134381_1000049	1	71.26	0.41	0.39
MT774409_1_96717	MT774408_1_94826	13	79.43	18.64	19.18
MT774409_1_96717	MT774411_1_97886	7	77.27	7.68	7.59
MT774409_1_96717	MT774410_1_98667	7	77.45	8.22	8.05
MT774409_1_96717	MT774406_1_101532	6	76.28	7.28	6.91
MT774409_1_96717	OLNZ01000083	5	75.5	5.16	4.73
MT774409_1_96717	3300006463_____Ga0100176_1000099	6	75.97	6.38	5.87
MT774409_1_96717	sample-1_3406_1938	1	77.55	1.51	75.49
MT774409_1_96717	sample-1_2023_3705	1	79.91	1.15	29.96
MT774409_1_96717	MZ130491_1_98573	4	74.86	4.43	4.35
MT774409_1_96717	MT774397_1_97290	1	71.87	1.02	1.01
MT774409_1_96717	OLYV01000018	1	92.93	0.1	0.06
MT774409_1_96717	OLVX01000015	1	89.13	0.1	0.05
MT774409_1_96717	OIOX01000001	1	89.13	0.1	0.05
MT774409_1_96717	OJMP01000008	1	86.3	0.07	0.04
MT774409_1_96717	OLWB01000021	1	85.14	0.07	0.05
MT774409_1_96717	OGQH01000028	1	97.37	0.04	0.02
MT774409_1_96717	OHMA01000001	1	97.37	0.04	0.02
MT774409_1_96717	OMGK01000003	1	97.37	0.04	0.02
MT774409_1_96717	OKSX01000010	1	97.37	0.04	0.02
MT774409_1_96717	MT774396_1_101153	1	100.0	0.03	0.03
MT774409_1_96717	PPYE01511035	1	94.74	0.04	0.02
MT774409_1_96717	sample-1_13_99291	1	100.0	0.03	0.03
MT774409_1_96717	NG-14571_115xxx_NODE_1_length_101130_cov_1132.63	1	100.0	0.03	0.03
3300006463_____Ga0100176_1000099	OLNZ01000083	15	97.45	72.35	71.91
3300006463_____Ga0100176_1000099	MT774406_1_101532	18	97.4	69.9	71.94
3300006463_____Ga0100176_1000099	MT774408_1_94826	4	75.87	7.23	8.05
3300006463_____Ga0100176_1000099	MT774411_1_97886	7	75.3	7.27	7.77
3300006463_____Ga0100176_1000099	MT774410_1_98667	8	75.89	7.76	8.3
3300006463_____Ga0100176_1000099	MT774409_1_96717	6	75.99	5.87	6.38
3300006463_____Ga0100176_1000099	sample-1_2023_3705	2	81.75	1.42	40.13
3300006463_____Ga0100176_1000099	MZ130491_1_98573	5	77.28	2.61	2.78
3300006463_____Ga0100176_1000099	sample-1_4411_1265	1	78.61	1.0	82.61
3300006463_____Ga0100176_1000099	NG-15813_95_lib254056_NODE_1_length_102100_cov_1588.91	1	73.18	1.11	1.14
3300006463_____Ga0100176_1000099	HvCF_E4_ms_4	1	76.79	0.65	0.65
3300006463_____Ga0100176_1000099	sample-1_4226_1355	1	79.75	0.45	34.98
3300006463_____Ga0100176_1000099	sample-1_12_101623	1	72.46	1.1	1.13
