,01_GEMM_001_12M,01_GEMM_001_18M,01_GEMM_001_24M,01_GEMM_001_30M,01_GEMM_001_36M,01_GEMM_001_48M,01_GEMM_001_60M,01_GEMM_009_12M,01_GEMM_009_18M,01_GEMM_009_24M,01_GEMM_009_30M,01_GEMM_009_36M,01_GEMM_009_48M,01_GEMM_009_60M,01_GEMM_014_12M,01_GEMM_014_18M,01_GEMM_014_24M,01_GEMM_014_30M,01_GEMM_014_36M,01_GEMM_014_48M,01_GEMM_026_12M,01_GEMM_026_18M,01_GEMM_026_24M,01_GEMM_026_30M,01_GEMM_026_36M,01_GEMM_026_48M,01_GEMM_026_60M,01_GEMM_041_12M,01_GEMM_041_18M,01_GEMM_041_24M,01_GEMM_041_30M,01_GEMM_052_12M,01_GEMM_052_18M,01_GEMM_052_24M,01_GEMM_052_30M,01_GEMM_052_36M,01_GEMM_052_48M,01_GEMM_052_60M,01_GEMM_061_12M,01_GEMM_061_18M,01_GEMM_061_24M,01_GEMM_061_30M,01_GEMM_061_36M,01_GEMM_061_48M,01_GEMM_061_60M,01_GEMM_079_12M,01_GEMM_079_18M,01_GEMM_079_24M,01_GEMM_079_30M,01_GEMM_079_36M,01_GEMM_079_48M,01_GEMM_079_60M,01_GEMM_081_12M,01_GEMM_081_18M,01_GEMM_085_12M,01_GEMM_085_24M,01_GEMM_093_12M,01_GEMM_093_18M,01_GEMM_106_12M,01_GEMM_106_18M,01_GEMM_106_30M,01_GEMM_106_36M,01_GEMM_106_48M,01_GEMM_119_12M,01_GEMM_119_18M,01_GEMM_119_24M,01_GEMM_128_12M,01_GEMM_128_18M,01_GEMM_128_24M,01_GEMM_128_30M,01_GEMM_128_36M,01_GEMM_128_48M,01_GEMM_128_60M,01_GEMM_150_12M,01_GEMM_150_18M,01_GEMM_150_24M,01_GEMM_150_30M,01_GEMM_150_36M,01_GEMM_150_48M,01_GEMM_151_12M,01_GEMM_151_18M,01_GEMM_151_24M,01_GEMM_151_30M,01_GEMM_151_36M,01_GEMM_151_48M,01_GEMM_151_54M,01_GEMM_175_12M,01_GEMM_175_18M,01_GEMM_175_24M,01_GEMM_175_30M,01_GEMM_175_36M,01_GEMM_175_48M
contig_311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486,0,0,0,0,0,971,0,0,0,0,0,0,0,0,0,0,10374,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_31104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652,820,0,0,0,0,372,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_31115,0,0,0,34,0,0,0,0,0,0,0,0,0,0,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_31122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24310,0,0,0,0,0,0,0,0,0,0,0,0,3107,0,0,1740,0,0
contig_31136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,5287,0,145,6123,0,0,0,52,793,0,986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0
contig_31157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1496,0,0,32,0,0,0,0,0,0,0,0,0,2966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_31164,0,377,17713,0,0,0,0,0,0,0,0,0,0,0,0,0,389,0,0,0,0,0,0,0,0,0,0,6088,0,5837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,0,2044,413,0,0,0,0,0,0,0,0,0,792,442,11036,638,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_31224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54622,0,0,0,0,0,0,0,0,0,0,1923,0,0,3284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,5484,0,471,1785,0,0,0,0,0,0,0,0,0,6587,116,0,1422,772,0,0,511,137,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,261,0,0
contig_31248,0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,569,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2306,0,0,0,0,0,0,20744,0,0,0,228,3987,0,827,0,0,0,0,0,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2156,0,0,3389,0,0
contig_31254,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0,69,2337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,57873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_31279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_31293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,31,0,177,0,0,0,0,0,0,0,0,0,0,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,608,0,0,0,0,83,0,0,0,0,717,0,530,0,0,0,818,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428,0,0,0,0,0,1005,0,0,0,0,0,0,0,0,0,0,0,0,4942,0,0,15145,0,0
contig_31300,0,0,0,774,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,265,0,0,0,0,46,0,0,0,0,0,0,72,75,0,0,0,0,0,0,0,0,0,0,361,0,0,0,0,452,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
contig_31324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657,0,0,0,0,0,0,0,0,0,0,0,0,79,0,605,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,0,0,0,713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_31331,0,279,0,0,0,0,0,0,0,0,0,0,0,0,295,232,86,0,0,0,0,0,0,0,0,0,0,176,0,62,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,17,0,0,0,0,0,0,0,3859,0,61,31,0,0,655,19,3900,0,232,112,0,0,181,76,0,0,0,0,196,0,0,0,0,0,0,1087,0,0,0,0,0,0,0,0,1551,0,0
contig_31350,0,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,38,65,0,756,0,0,0,0,0,0,0,0,0,47,109,0,0,0,0,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_31397,0,1394,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,158,73,0,143,0,0,0,0,0,286,0,0,0,6159,41,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_314,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,0,0,0,0,0,5,0,1205,0,80,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0
contig_31419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1063,0,0,2155,0,0
contig_31470,0,0,0,61045,27910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2977,0,0,0,0,0,4434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_31472,0,2969,4022,0,0,0,1045,0,0,0,0,0,0,0,7098,5729,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4256,0,0,0,895,0,0,0,0,4338,0,5359,0,0,0,7253,0,0,0,1594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3335,0,0
contig_31475,0,0,0,518,1623,0,0,0,0,0,0,0,0,1564,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,7226,3044,486,0,0,0,0,0,6079,0,2560,0,858,76507,0,331,0,0,1274,0,0,105,1296,0,0,0,0,0,28996,0,0,0,41219,0,0,0,0,0,0,0,2181,276,0,4888,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,259,0,0,0
contig_31479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,0,331,0,0,0,0,0,0,0,227,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2466,0,0,0,0,0,0,0,0,0,0,0,0,492,0,0,281,0,0
contig_31502,98,1882,3708,0,0,2059,1792,0,0,0,0,0,0,0,7110,5727,2487,0,0,0,0,0,0,0,0,0,0,888,3823,4356,635,387,0,0,0,0,0,0,427,0,0,0,0,0,0,3444,3922,2148,2642,0,946,0,0,128,5667,0,3684,0,5507,5579,11198,1063,0,354,1339,0,1476,926,4207,274,0,0,0,3480,0,0,0,0,0,0,1616,0,0,0,0,0,3125,0,85,3709,0,0
contig_31524,0,0,118,0,0,0,186,0,0,0,0,0,0,0,2422,0,0,0,0,0,0,0,0,0,0,0,0,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_31534,0,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,1471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,185,0,0,0,0,0,0,0,0,0,0,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_31539,0,704,0,0,0,0,308,0,0,0,0,0,0,0,1334,17929,0,0,0,0,0,0,0,0,0,0,0,168,242,1160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9171,0,2989,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_31541,0,0,0,0,96,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,976,0,0,0,0,0,0,0,297,0,0,0,342,1478,0,0,0,0,71,0,0,0,151,0,0,0,0,0,1080,0,0,0,7904,0,0,0,0,0,0,0,0,0,0,832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_31568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576,0,0,0,0,0,0,0,0,0,0,236,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9505,0,0,0,0,0,0,21980,0,0,0,0,0,12049,0,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_31572,0,0,0,0,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_316,0,651,0,0,0,0,0,0,0,0,0,0,0,0,372,11384,0,0,0,0,0,0,0,0,0,0,0,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,0,0,0,0,0,0,0,0,0,0,0,0,0,737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0
contig_31626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,64,0,195,103,0,0,0,0,0,0,0,0,0,0,254,1105,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_31638,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537,798,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,691,0,0,0,0,0,0,0,0,0,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,0
contig_31668,0,0,2681,1508,1477,705,0,0,0,85,456,0,0,0,0,0,375,0,0,152,0,104,0,0,0,179,0,0,0,2289,629,674,2416,0,0,0,0,389,94,695,0,0,867,0,303,0,1279,0,4916,2553,5709,3783,0,4933,0,2297,6015,774,0,0,0,0,241,1271,1997,0,4109,8338,4344,1347,1067,664,250,23123,0,620,0,0,0,0,127,0,0,0,0,0,16132,0,161,9030,0,0
contig_31676,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,4349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,4983,3000,1287,0,0,0,0,0,5043,0,0,0,4097,466,0,0,0,0,0,659,3775,0,59,0,0,7733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_3168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,886,145,0
contig_317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,48,0,136,0,3320,465,227,1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,895,0,22,309,0,0
contig_31702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0,132,0,0,23,0,0,0,5582,2177,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,127,0,0
contig_31705,0,0,0,602,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0
contig_31720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,345,0,78,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_31729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,603,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0
contig_31731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0,0,0,1009,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_31752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,95,0,0,0,0,0,0,0,0,10085,512,0,0,0,0,0,0,0,560,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,59,0,0,0,0,31,743,0,0
contig_31766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_31777,61778,9607,0,0,0,0,0,0,0,0,0,0,0,0,8373,22162,0,0,0,0,0,0,0,0,0,0,0,2949,0,1688,0,0,1664,0,0,0,0,0,0,19,0,0,0,0,0,290,0,0,0,0,0,0,220,975,0,0,0,0,373,664,0,2075,0,172,256,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,1429,0,0,0,0,0,0,0,0,695,0,0
contig_31779,0,12284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,1907,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,621,0,0,0,0,141,313,0,0,2023,26105,1581,62,162,0,0,0,1068,298,0,0,0,0,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_31793,0,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,0,0,0,0,618,4860,1736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,0,0,0,0,0,0,0,0,0,0,0,0,782,0,920,0,0,0,0,0,0,234,505,0,0,91,0,0,0,0,0,989,993,797,334,3090,667,0,0,867,0,857,0,666,1486,0,0,0,0,629,754,558,0,0,0,0,3215,0,0,0,0,0,0,0,0,0,0,0,0,1783,0,0,927,0,0
contig_31805,0,1119,1058,0,0,0,0,0,0,0,0,0,0,0,2891,5658,153,0,0,0,0,0,0,0,0,0,0,2298,7395,2293,0,0,0,0,0,0,0,0,0,2886,0,0,0,0,0,670,0,0,0,0,0,0,0,0,0,0,0,0,265,1229,1939,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,0,0,0
contig_31830,0,2516,704,831,2082,568,13645,0,0,0,0,0,0,0,2377,365,910,0,0,0,0,0,0,0,0,913,0,206,237,1053,299,1052,372,0,0,0,0,370,239,911,0,0,0,0,0,0,315,5268,2357,2858,1626,221,0,598,0,447,1975,89,1613,596,6138,1263,0,0,778,0,802,912,786,778,65,162,55,4312,0,0,0,0,0,0,0,0,0,0,0,0,3267,0,60,1328,0,0
contig_31833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,208,0,148,0,0,0,0,0,2412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0
contig_31835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,0,0,0,0,451,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_31836,0,816,0,0,0,0,0,0,0,0,0,0,0,0,0,25563,0,0,0,0,0,0,0,0,0,0,0,1104,0,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,0,1121,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_31870,0,5925,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,712,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,1769,12158,1192,0,188,0,0,0,1208,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_31892,5834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21316,0,85,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,11215,0,0,0,0,0,0,0,0,0,0,118,0,0,100786,39,0,0,8898,0,0,0,366,0,0,0,0,0,0,0,0,0,0,0,0,1921,0,0,0,0,0,14991,0,0,0,0,0
contig_31893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,0,0,0,0,0,0,0,0,0,0,14949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,355,0,0,0,0,0,0,0,0,0,0,4324,0,0,0,0,0,0,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14972,81,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_31907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,171,0,0,0,0,0,0,1196,0,6601,0,0,0,0,4556,1233,96,105,0,224,0,0,0,761,0,0,0,1553,1071,0,0,0,469,0,0,0,0,0,0,0,0,442,7848,2589,388,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14046,0,205,4887,107,0
contig_31908,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2723,0,0,0,0,0,0,0,0,0,0,0,0,2293,0,0,0,0,0
contig_31913,0,0,0,0,0,0,82,0,0,0,0,0,0,0,1624,0,1169,0,0,0,0,0,0,0,0,0,0,2476,0,1395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1227,0,200,0,246,0,0,0,0,0,0,0,0,0,10960,3107,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_31918,0,0,2970,289,303,3910,104,0,0,0,0,0,0,0,3202,2657,2559,0,0,0,0,0,0,0,0,0,0,494,740,2646,93,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,986,899,2759,1109,312,0,0,0,0,0,1067,0,272,190,19613,1502,0,0,248,0,103,149,460,0,0,0,0,760,0,571,0,0,0,0,175,0,0,0,0,0,0,0,0,172,0,0
contig_31938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,62,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_31946,0,0,13864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2485,0,0,0,0,0,0,0,0,0,0,356,0,0,0,0,0,2376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_31962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,0,0,0,0,0,0,0,110,0,0,0,0,232,0,0,103,0,0,0,0,0,0,0,0,0,0,0,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
