,01_GEMM_006_12M,01_GEMM_006_18M,01_GEMM_006_24M,01_GEMM_006_30M,01_GEMM_006_36M,01_GEMM_006_48M,01_GEMM_006_60M,01_GEMM_011_12M,01_GEMM_011_18M,01_GEMM_011_24M,01_GEMM_011_30M,01_GEMM_011_36M,01_GEMM_011_48M,01_GEMM_011_60M,01_GEMM_016_12M,01_GEMM_016_18M,01_GEMM_016_24M,01_GEMM_016_30M,01_GEMM_016_36M,01_GEMM_016_48M,01_GEMM_019_12M,01_GEMM_019_18M,01_GEMM_019_24M,01_GEMM_019_30M,01_GEMM_019_36M,01_GEMM_019_48M,01_GEMM_019_60M,01_GEMM_053_12M,01_GEMM_053_18M,01_GEMM_053_24M,01_GEMM_057_12M,01_GEMM_057_18M,01_GEMM_057_24M,01_GEMM_057_30M,01_GEMM_057_36M,01_GEMM_057_48M,01_GEMM_060_12M,01_GEMM_060_18M,01_GEMM_060_24M,01_GEMM_060_30M,01_GEMM_060_36M,01_GEMM_060_48M,01_GEMM_060_60M,01_GEMM_062_12M,01_GEMM_062_18M,01_GEMM_062_24M,01_GEMM_062_30M,01_GEMM_062_36M,01_GEMM_062_48M,01_GEMM_068_12M,01_GEMM_068_18M,01_GEMM_068_24M,01_GEMM_068_30M,01_GEMM_068_36M,01_GEMM_068_48M,01_GEMM_068_60M,01_GEMM_102_12M,01_GEMM_102_18M,01_GEMM_102_24M,01_GEMM_102_30M,01_GEMM_105_12M,01_GEMM_105_18M,01_GEMM_105_24M,01_GEMM_105_30M,01_GEMM_105_36M,01_GEMM_105_48M,01_GEMM_109_12M,01_GEMM_109_18M,01_GEMM_109_24M,01_GEMM_109_30M,01_GEMM_109_36M,01_GEMM_109_48M,01_GEMM_139_12M,01_GEMM_139_18M,01_GEMM_152_12M,01_GEMM_152_18M,01_GEMM_152_24M,01_GEMM_152_30M,01_GEMM_152_36M,01_GEMM_152_48M,01_GEMM_152_54M,01_GEMM_154_12M,01_GEMM_154_18M,01_GEMM_154_24M,01_GEMM_154_36M,01_GEMM_154_48M,01_GEMM_154_60M,01_GEMM_179_12M,01_GEMM_179_18M,01_GEMM_179_24M,01_GEMM_179_30M,01_GEMM_179_36M,01_GEMM_179_48M
contig_42087,441,0,0,0,399,525,0,0,0,0,0,0,0,71,0,0,156,0,0,0,590,0,17,215,0,0,0,0,0,145,0,0,0,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2964,322,1432,1082,981,469,0,0,0,0,0,0,0,0,273,7062,0,0,0,0,0,0,0,0,0,0,0,0,1109,0,60,0,0,0,330,99,56,0,0,0,0,0,0
contig_42088,3227,0,0,0,1777,304,0,0,0,0,7261,0,0,2201,0,307409,4969,1138,6197,10404,0,0,0,0,0,0,0,0,0,1038,0,0,49,116,0,0,0,0,0,0,0,0,0,0,208,0,29,0,0,0,6961,105,6056,5118,188,513,0,0,0,0,0,0,0,889,0,212,36,18,0,0,0,0,0,73,0,0,0,0,166,0,0,0,0,0,0,17,0,0,0,0,0,0,0
contig_42096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,57,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,201,0,66,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,28,32,0,0,0,0,0,0
contig_42102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,0,1176,889,0,518,0,0,0,0,0,0,107,0,0,0,291,0,0,0,0,26,0,0,0,161,0,681,21,1755,0,642,0,0,60,176,892,8443,176,0,0,0,397,0,0,0,0,254,1850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,92,4000,274,0,0,85,138,87,406
contig_42120,0,0,0,0,0,0,0,0,0,0,0,0,0,386,0,249,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_42126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0
contig_42129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_42133,0,0,0,84,932,0,0,0,0,154,3569,0,0,0,0,0,0,0,0,0,1331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,11387,630,53,0,0,0,0,536,2721,2486,178,132,6370,0,0,0,0,2671,0,0,88,135,13803,0,115,89,0,0,0,0,686,0,0,0,281,6498,0,35,0,0,0,56,132,549,0,0,0,0,0,26
contig_42134,927,0,0,1198,685,1056,0,0,0,0,0,0,0,7655,0,41057,1653,8723,3654,9480,6479,0,0,0,0,0,0,1044,0,1599,424,2266,350,1542,0,0,2359,0,0,0,0,0,0,6451,502,0,2270,522,0,3678,8500,183,5967,248,901,2031,0,0,0,0,0,0,0,534,919,2947,2457,440,372,0,255,0,0,2413,2028,0,0,184,3056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_42136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41207,0,0,2517,873,419,0,0,49,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,164,4168,4828,0,97,0,0,0,0,0,0,0,457,0,120,0,415,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_42141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799,30,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_42150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,71,60,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,33,76,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_42151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_42157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,815,0,0,0,0,0,0,0,0,0,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_42166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,77
contig_42175,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,3661,0,0,0,0,0,0,0,0,0,0,0,53,402,0,0,0,0,0,0,0,0,186,1162,0,0,0,0,0,1348,1203,377,217,3528,0,368,0,0,0,0,0,0,0,0,0,1121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,493,0,0,0,0,0,0
contig_42182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2249,769,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,71,0,222,0,0,0,0,180,546,380,1052,205,0,0,0,0,0,0,0,0,0,224,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,30,0,0,0,0,0,33
contig_42186,167,9178,0,0,12877,0,0,0,0,0,13966,0,0,0,0,100822,2230,0,2361,0,0,0,0,0,0,0,0,0,0,746,0,9414,70,174,0,0,0,0,0,0,0,0,0,14450,0,0,0,0,0,149,131,320,1096,0,0,21,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,512,33482,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_42192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,87,0,0,0,0,0,0,0,0,0,0,0,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_42196,306,0,0,799,1375,1769,0,0,0,0,0,0,0,0,0,64428,1780,3708,7046,1556,0,0,0,0,0,0,0,295,0,1407,0,1363,133,1221,0,0,0,0,0,0,0,0,0,2328,0,0,0,327,60,6026,7342,0,5858,1568,1127,1533,0,0,0,0,0,0,0,3419,937,3506,0,0,0,0,0,0,0,1669,3051,0,0,370,1516,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_42197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,83,0,0,0,34,0,0,0,0,0,0
contig_42199,0,0,0,0,0,0,0,0,0,0,0,0,0,1147,0,0,3952,0,0,0,0,0,107,0,0,0,0,0,0,3710,0,0,171,1657,0,0,0,0,0,0,0,0,0,19498,1681,0,0,1182,0,0,0,7690,2147,0,0,0,0,0,0,0,0,0,0,0,7078,20606,0,0,305,0,0,0,0,0,0,0,0,0,935,0,0,0,0,0,0,390,211,0,0,0,0,0,1593
contig_42212,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,20,13,0,0,0,0,0,0,0,0,0,0,0,0,580,0,54,0,0,0,0,25,23,52,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,103,0,46,177,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,21,0,0,0,0,0,0
contig_42214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688,70,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,97,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_42223,114,0,304,0,0,413,0,0,0,0,499,0,0,6003,0,2705,0,0,0,995,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,184,157,0,0,0,0,219,386,0,0,0,0,0,0,0,0,0,19821,0,0,163,0,0,87,0,50,0,0,0,634,0,0,0,0,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_42243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,110,0,0
contig_42244,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803,0,7715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_42245,0,0,0,0,255,507,0,0,0,0,0,0,0,0,0,320,2442,0,0,442,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,136,483,0,564,0,0,0,0,0,0,0,61,0,779,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_42250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9312,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_42251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18791,1285,2545,0,1521,2814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4145,0,0,0,0,0,3291,2197,0,2589,75,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,603,0,0,81,971,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_42253,0,0,0,0,153,0,0,0,0,0,0,0,0,289,0,12582,629,529,2418,363,0,0,0,0,0,0,0,0,0,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,888,109,0,1338,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_42261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58463,933,608,6846,935,0,0,0,0,0,0,0,0,0,239,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584,0,1068,264,110,621,0,0,0,0,0,0,0,0,0,3462,0,0,0,0,0,0,0,0,662,0,0,49,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_42272,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_42281,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_42282,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_42285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41874,1500,1259,0,0,174,0,0,0,0,0,0,0,92,1549,11716,0,203,0,0,0,0,0,0,0,0,0,0,1374,0,0,0,0,0,0,0,0,0,0,0,0,0,24
contig_42317,0,795,0,0,40,0,0,0,0,0,529,0,0,0,0,868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,0,199,0,766,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,45,306,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_42334,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,5095,65,0,363,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,337,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_42352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,0,0,0,0,1815,503,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_42357,0,0,0,13130,91,0,0,0,0,0,0,0,0,0,0,7831,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1811,0,0,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_42363,0,0,0,0,1364,0,0,0,0,0,0,0,0,0,0,732,0,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,0,0,0,0,0,0,0,0,2738,53829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0
contig_42366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8477,328,0,202,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,0,0,0,0,0,0,0,204,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_42394,3117,1644,0,0,336,404,0,0,0,0,1492,0,0,3727,0,133,0,0,0,0,0,0,0,0,0,0,0,13579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,382,0,0,0,0,0,346,0,0,873,0,0,0,0,0,0,0,11657,0,0,0,0,0,0,0,0,0,0,0,0,0,483,0,0,0,1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_42397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15992,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2876,0,903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_42399,0,0,0,0,0,0,0,0,0,0,599,0,0,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,854,0,0,0,0,0,0,0,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1743,0,13986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,0,0,136,414,0,0,0,0,0,0
contig_42403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589,366,38586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_42411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1805,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,843,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_42431,0,0,0,0,0,0,0,0,0,13,0,0,0,578,0,0,0,0,629,1472,0,0,42,0,0,0,0,0,0,0,0,0,35,188,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,4035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,1844,0,0,0,0,0,0,87,0,0,0,0,0,0,0
contig_42436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,588,0,156,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1181,0,175,0,0,0,0,0,0,0,0,0,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,593,395,0,0,0,51,18,64
contig_42447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16582,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637,90,1571,0,449,964,0,0,0,0,0,0,0,0,434,863,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,57,0,0,0,0,0,0,0
contig_42468,0,0,0,0,0,0,0,0,0,0,0,0,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_42472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4375,353,238,139,962,204,0,0,37,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,293,1324,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_42485,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,7167,0,0,538,767,0,0,0,0,0,0,0,0,0,0,150,41,71,0,0,0,0,0,0,0,0,0,0,2225,37,0,0,0,0,0,2201,102,2406,0,1278,112,0,0,0,0,0,0,0,0,0,262,0,0,0,0,0,0,0,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_42486,0,0,0,1787,513,0,0,0,0,0,0,0,0,0,0,2261,0,0,1591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,8863,0,0,0,0,0,0,0,0,0,0,0,10042,0,3318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_42489,0,0,0,198,221,70,0,0,0,0,0,0,0,143,0,32420,1149,707,710,386,1431,0,0,0,0,0,0,100,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,1017,0,0,0,0,0,565,492,0,414,34,0,131,0,0,0,0,0,0,0,104,0,150,0,0,0,0,0,0,0,432,988,0,0,41,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_42501,0,0,0,0,28,0,0,0,0,0,1843,0,0,0,0,3224,189,669,331,1589,565,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,2783,0,0,0,0,0,0,3438,324,2201,1287,816,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0
contig_42508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,44,0,0,0,58,0,0,0,0,0,0
contig_42509,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_42534,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,0,0,0,0,0,0,0,17,0,0,60,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,127,0,75,0,0,82,0,0,0,0,0,0,0,0,0
contig_42539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536,0,0,0,0,0,0,0,0,1744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_42549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2547,0,0,0,0,0,0,0,0,0,197,0,0,1641,0,0,0,0,0,0,0,0,0,473,0,0,0,0,0,0,0,235,5750,379,0,479,0,0,0,0,0,0,0,0,0,316,0,0,0,0,0,0,0,2200,0,0,0,0,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_42562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,0,0,187,0,0,0,0,0,0,0,0,0,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_42570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1048,210,0,0,0,0,37,87
contig_42575,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,36,0,0,0,2106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
